lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
84-281,70-885,75.0,9.0,9.783027604490819,13.4152293942743,22.4152293942743,22.4152293942743,0.0175,SfccfF
84-278,LA4026,30.0,6.0,9.899699583425647,15.481665618190384,21.481665618190384,21.481665618190384,0.0165,SfccfF
84-278,LA4036,30.0,6.0,9.818630822773997,13.949816875251507,19.949816875251507,19.949816875251507,0.016,SfccfF
84-281,LA4026,75.0,6.0,9.701245421195061,15.970129187440643,21.97012918744064,21.97012918744064,0.0145,SfccfF
84-281,48-664,75.0,15.0,9.709441858822474,13.473373667193222,28.473373667193222,28.473373667193222,0.013,SfccfF
84-281,70-884,75.0,6.0,9.708827578871091,17.762929544106896,23.762929544106896,23.762929544106896,0.0115,SfccfF
84-281,45-692,75.0,18.0,9.743157184176846,13.776261738104733,31.776261738104733,31.776261738104733,0.008,SfccfF
84-278,LA4024,30.0,4.0,9.748418086404714,14.402520036102715,18.402520036102715,18.402520036102715,0.0075,SfccfF
84-278,70-883,30.0,6.0,9.834409911484936,14.19324833891275,20.193248338912753,20.193248338912753,0.007,SfccfF
84-278,70-882,30.0,4.0,9.719710816100775,14.373812790954776,18.373812790954776,18.373812790954776,0.0065,SfccfF
84-281,70-883,75.0,6.0,9.747006635172415,13.301108572283013,19.301108572283013,19.301108572283013,0.0065,SfccfF
84-281,36-679,75.0,21.0,9.713762361569023,13.483013816509356,34.483013816509356,34.483013816509356,0.0055,SfccfF
84-281,48-665,75.0,24.0,9.83897230412994,13.674321529148795,37.6743215291488,37.6743215291488,0.005,SfccfF
84-281,89-413,75.0,20.0,9.990929024916696,13.544371840158712,33.54437184015871,33.54437184015871,0.0045,SfccfF
84-281,89-414,75.0,25.0,62.0,65.53480951852129,90.53480951852129,90.53480951852129,0.0045,SfccfF
84-281,89-412,75.0,15.0,61.0,64.69934096617801,79.69934096617801,79.69934096617801,0.0035,SfccfF
84-278,70-884,30.0,6.0,23.72949020038158,27.873762063590945,33.873762063590945,33.873762063590945,0.003,SfccfF
84-277,LA4130,25.0,40.1,22.381966025156,27.469898755534302,67.5698987555343,67.5698987555343,0.0015,SfccfF
84-277,48-028,25.0,100.0,21.0,26.13009371962863,126.13009371962863,126.13009371962863,0.0015,SfccfF
84-281,70-882,75.0,4.0,61.0,64.56393203476473,68.56393203476473,68.56393203476473,0.001,SfccfF
84-277,LA4042,25.0,60.0,21.0,25.974877497306064,85.97487749730607,85.97487749730607,0.001,SfccfF
84-281,LA4024,75.0,4.0,61.0,64.56393203476473,68.56393203476473,68.56393203476473,0.0005,SfccfF
