lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
48-028,LA4039,100.0,9.0,9.768915824593352,13.186949723979362,22.18694972397936,22.18694972397936,0.036,SfccfF
48-028,70-885,100.0,9.0,9.71536577014741,13.060450657171732,22.06045065717173,22.06045065717173,0.0225,SfccfF
48-028,LA4026,100.0,6.0,9.89949455047763,13.717528449853635,19.717528449853635,19.717528449853635,0.011,SfccfF
48-028,LA4917,100.0,15.1,9.831106496430452,13.022643342651865,28.122643342651862,28.122643342651862,0.0105,SfccfF
48-028,89-412,100.0,15.0,9.710090303318857,12.749601228443144,27.749601228443144,27.749601228443144,0.0095,SfccfF
48-669,70-882,36.0,4.0,9.869614332884085,14.096665308294284,18.096665308294284,18.096665308294284,0.009,SfccfF
48-028,LA4001,100.0,15.0,9.70216440668405,13.230028290522794,28.230028290522796,28.230028290522796,0.009,SfccfF
48-028,70-882,100.0,4.0,9.822068277316896,13.0942042018589,17.0942042018589,17.0942042018589,0.008,SfccfF
48-028,LA4002,100.0,25.0,81.0,84.25278387243527,109.25278387243527,109.25278387243527,0.0075,SfccfF
48-669,LA4024,36.0,4.0,9.852003793847414,12.978241743545299,16.978241743545297,16.978241743545297,0.007,SfccfF
48-028,LA4024,100.0,4.0,9.822068277316896,13.0942042018589,17.0942042018589,17.0942042018589,0.007,SfccfF
48-028,45-694,100.0,18.0,10.00516073526091,13.25854392363437,31.25854392363437,31.25854392363437,0.007,SfccfF
48-669,70-883,36.0,6.0,9.707514832317583,13.907514807161574,19.907514807161576,19.907514807161576,0.005,SfccfF
48-028,48-664,100.0,15.0,9.850471628380742,14.021948509482026,29.021948509482026,29.021948509482026,0.005,SfccfF
48-028,48-668,100.0,18.0,9.704606933971965,13.518412105308693,31.51841210530869,31.51841210530869,0.005,SfccfF
48-028,45-692,100.0,18.0,9.82841116906051,12.859658476924977,30.859658476924977,30.859658476924977,0.004,SfccfF
48-028,36-679,100.0,21.0,9.749503285128307,13.664652639424636,34.66465263942464,34.66465263942464,0.004,SfccfF
48-028,LA4647,100.0,20.1,10.049221974273697,13.641284926767698,33.7412849267677,33.7412849267677,0.0035,SfccfF
48-028,48-666,100.0,12.0,81.0,84.07376194374949,96.07376194374949,96.07376194374949,0.0035,SfccfF
48-028,48-024,100.0,25.0,9.724275024378564,12.787488287121414,37.78748828712141,37.78748828712141,0.003,SfccfF
48-028,48-665,100.0,24.0,9.888361617508497,14.138813385501233,38.13881338550124,38.13881338550124,0.003,SfccfF
48-028,LA4003,100.0,35.0,9.70817844374425,13.002349089055821,48.00234908905582,48.00234908905582,0.003,SfccfF
48-028,84-279,100.0,45.0,79.76393205031201,82.7230011297971,127.7230011297971,127.7230011297971,0.003,SfccfF
48-028,84-278,100.0,30.0,9.703158113343365,13.07169015966986,43.071690159669856,43.071690159669856,0.0025,SfccfF
48-028,45-691,100.0,12.0,81.0,84.07376194374949,96.07376194374949,96.07376194374949,0.0025,SfccfF
48-028,89-414,100.0,25.0,81.0,84.25278387243527,109.25278387243527,109.25278387243527,0.0025,SfccfF
48-028,36-681,100.0,22.0,9.89375834695611,12.981043734119476,34.981043734119474,34.981043734119474,0.002,SfccfF
48-028,48-025,100.0,30.0,9.822068252170897,13.84482247786464,43.84482247786464,43.84482247786464,0.002,SfccfF
48-028,70-886,100.0,8.0,81.0,83.99173639234893,91.99173639234893,91.99173639234893,0.002,SfccfF
48-028,89-413,100.0,20.0,81.0,83.99113690398896,103.99113690398896,103.99113690398896,0.002,SfccfF
48-028,LA4194,100.0,20.1,81.0,83.94660563015593,104.04660563015594,104.04660563015594,0.002,SfccfF
48-028,LA4130,100.0,40.1,81.0,83.9467800804662,124.04678008046619,124.04678008046619,0.002,SfccfF
48-028,84-277,100.0,25.0,9.724275024378564,12.787488287121414,37.78748828712141,37.78748828712141,0.0015,SfccfF
48-028,45-695,100.0,27.0,9.702535239769757,13.107194991392067,40.10719499139206,40.10719499139206,0.0015,SfccfF
48-028,LA4936,100.0,30.1,9.742747401314265,13.231279472796766,43.331279472796766,43.331279472796766,0.0015,SfccfF
48-028,48-669,100.0,36.0,9.89949455047763,13.895951083443553,49.89595108344355,49.89595108344355,0.0015,SfccfF
48-028,36-682,100.0,20.0,81.0,83.99113690398896,103.99113690398896,103.99113690398896,0.0015,SfccfF
48-028,48-028,100.0,100.0,82.0,85.05572973308664,185.05572973308665,185.05572973308665,0.0015,SfccfF
48-028,36-683,100.0,25.0,9.735702149089054,13.237020261094028,38.23702026109403,38.23702026109403,0.001,SfccfF
48-028,LA4966,100.0,30.1,9.777682057847446,13.173078377269093,43.273078377269094,43.273078377269094,0.001,SfccfF
48-028,70-884,100.0,6.0,81.0,83.95077638433949,89.95077638433949,89.95077638433949,0.001,SfccfF
48-028,LA4036,100.0,6.0,81.0,83.95077638433949,89.95077638433949,89.95077638433949,0.001,SfccfF
48-028,36-685,100.0,84.0,81.0,84.23075256612505,168.23075256612503,168.23075256612503,0.001,SfccfF
48-028,36-680,100.0,36.0,9.89949455047763,13.895951083443553,49.89595108344355,49.89595108344355,0.0005,SfccfF
48-028,48-026,100.0,40.0,9.731025673834678,13.025196490924566,53.025196490924564,53.025196490924564,0.0005,SfccfF
48-028,LA4042,100.0,60.0,9.714019017279035,12.791811194820877,72.79181119482088,72.79181119482088,0.0005,SfccfF
48-028,48-027,100.0,50.0,9.71186284802407,23.34136961009116,73.34136961009116,73.34136961009116,0.0005,SfccfF
48-028,84-280,100.0,60.0,9.90490521565589,13.775269882191889,73.77526988219189,73.77526988219189,0.0005,SfccfF
48-028,LA4327,100.0,75.3,9.901234349274176,14.067009541251062,89.36700954125106,89.36700954125106,0.0005,SfccfF
48-028,70-888,100.0,12.0,81.0,84.07376194374949,96.07376194374949,96.07376194374949,0.0005,SfccfF
48-028,48-667,100.0,36.0,9.781115397102797,13.777571820081773,49.777571820081775,49.777571820081775,0.0,SfccfF
48-028,LA4765,100.0,50.2,9.849076091527534,21.319522771304456,71.51952277130445,71.51952277130445,0.0,SfccfF
48-028,36-684,100.0,72.0,9.706241919103464,12.768406027114473,84.76840602711448,84.76840602711448,0.0,SfccfF
48-028,84-281,100.0,75.0,9.821212344069426,13.170386151880926,88.17038615188093,88.17038615188093,0.0,SfccfF
48-028,70-883,100.0,6.0,81.0,83.95077638433949,89.95077638433949,89.95077638433949,0.0,SfccfF
36-683,LA4327,25.0,75.3,22.381966025156,26.057517664598457,101.35751766459845,101.35751766459845,0.0,SfccfF
