lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
36-686,84-279,27.0,45.0,12.804882344680463,21.716216581504646,66.71621658150465,66.71621658150465,0.4285,SfccfF
36-686,84-278,27.0,30.0,11.499780147001108,17.50258850471608,47.50258850471608,47.50258850471608,0.3945,SfccfF
36-686,84-280,27.0,60.0,13.492609012550833,20.620813009168916,80.62081300916891,80.62081300916891,0.384,SfccfF
36-686,LA4042,27.0,60.0,13.500745350937201,19.630605666057626,79.63060566605762,79.63060566605762,0.339,SfccfF
36-686,84-281,27.0,75.0,13.94129318969816,19.950236176514654,94.95023617651465,94.95023617651465,0.32,SfccfF
36-686,LA4327,27.0,75.3,13.91746350750225,20.055957421503084,95.35595742150308,95.35595742150308,0.309,SfccfF
36-686,84-277,27.0,25.0,10.781238816872712,16.869932287818163,41.86993228781816,41.86993228781816,0.27,SfccfF
36-687,84-279,36.0,45.0,18.97556284045832,23.975765731028865,68.97576573102887,68.97576573102887,0.2655,SfccfF
36-687,84-278,36.0,30.0,16.708788487692413,21.718016620370253,51.71801662037025,51.71801662037025,0.2645,SfccfF
36-687,LA4936,36.0,30.1,16.84304644748732,21.970046376314368,52.070046376314366,52.070046376314366,0.23,SfccfF
36-687,84-280,36.0,60.0,20.319183916682206,25.431278139629264,85.43127813962926,85.43127813962926,0.2285,SfccfF
36-687,LA4003,36.0,35.0,17.845550963013586,22.849010177781146,57.849010177781146,57.849010177781146,0.222,SfccfF
36-687,LA4042,36.0,60.0,20.140822324524155,25.284859959154087,85.28485995915409,85.28485995915409,0.2105,SfccfF
36-687,LA4765,36.0,50.2,19.38632176844739,24.413512586978992,74.613512586979,74.613512586979,0.209,SfccfF
36-687,LA4130,36.0,40.1,18.391545321258484,23.416552037221738,63.51655203722174,63.51655203722174,0.2085,SfccfF
36-687,84-277,36.0,25.0,15.554937315426242,20.55826042888767,45.55826042888767,45.55826042888767,0.203,SfccfF
36-687,LA4002,36.0,25.0,15.444740113455556,21.824947632600878,46.82494763260088,46.82494763260088,0.1855,SfccfF
36-687,LA4327,36.0,75.3,20.769062463497768,26.717702042957747,102.01770204295775,102.01770204295775,0.1815,SfccfF
36-687,48-024,36.0,25.0,15.541104755518262,20.54740492478764,45.54740492478764,45.54740492478764,0.179,SfccfF
36-687,48-025,36.0,30.0,16.862368725135035,21.87434868900856,51.874348689008556,51.874348689008556,0.178,SfccfF
36-687,48-026,36.0,40.0,18.392834399885537,23.627594211530393,63.62759421153039,63.62759421153039,0.167,SfccfF
36-687,48-669,36.0,36.0,17.764753199528563,22.77242517753069,58.77242517753069,58.77242517753069,0.1605,SfccfF
36-687,36-682,36.0,20.0,13.448693858665466,18.45356092681276,38.453560926812756,38.453560926812756,0.15,SfccfF
36-687,48-027,36.0,50.0,19.383592285872908,24.416149082884143,74.41614908288415,74.41614908288415,0.143,SfccfF
