lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
36-689,84-280,35.0,60.0,16.948792367052167,25.964343334043907,85.9643433340439,85.9643433340439,0.247,SfccfF
36-689,LA4130,35.0,40.1,15.274468214647495,24.32627796514727,64.42627796514728,64.42627796514728,0.2395,SfccfF
36-689,84-279,35.0,45.0,15.804745070893784,25.212937009542156,70.21293700954216,70.21293700954216,0.2395,SfccfF
36-689,LA4936,35.0,30.1,14.11456145665327,23.12729076072142,53.22729076072142,53.22729076072142,0.238,SfccfF
48-273,84-278,38.0,30.0,15.929625316786565,23.682762413412476,53.682762413412476,53.682762413412476,0.231,SfccfF
36-689,84-281,35.0,75.0,17.606151223262636,26.845694778682542,101.84569477868254,101.84569477868254,0.2285,SfccfF
36-689,LA4003,35.0,35.0,14.552493228069283,23.583244021439754,58.583244021439754,58.583244021439754,0.2145,SfccfF
48-273,84-279,38.0,45.0,18.08857758036285,34.30678026015364,79.30678026015363,79.30678026015363,0.2045,SfccfF
36-689,LA4765,35.0,50.2,16.168427057356443,27.807380358694164,78.00738035869416,78.00738035869416,0.203,SfccfF
48-273,84-280,38.0,60.0,19.74752402288769,27.539450565182534,87.53945056518253,87.53945056518253,0.202,SfccfF
36-689,48-024,35.0,25.0,12.555707417052583,21.62163192909745,46.62163192909745,46.62163192909745,0.2005,SfccfF
36-689,84-277,35.0,25.0,12.577018433046165,21.792464602118713,46.79246460211871,46.79246460211871,0.1995,SfccfF
48-273,LA4003,38.0,35.0,17.041291036388415,24.829223405191442,59.82922340519144,59.82922340519144,0.195,SfccfF
48-273,84-281,38.0,75.0,20.37260759356598,28.128315373742108,103.12831537374211,103.12831537374211,0.194,SfccfF
36-689,84-278,35.0,30.0,12.655393094096205,37.42812309756948,67.42812309756948,67.42812309756948,0.191,SfccfF
48-273,LA4130,38.0,40.1,17.958703325254195,25.82644986225405,65.92644986225406,65.92644986225406,0.188,SfccfF
36-689,LA4002,35.0,25.0,12.583414402830115,21.630171775989112,46.63017177598911,46.63017177598911,0.1875,SfccfF
48-273,84-277,38.0,25.0,14.53420104034851,22.745219718122346,47.74521971812234,47.74521971812234,0.179,SfccfF
48-273,LA4002,38.0,25.0,14.718753373321535,22.576662187740883,47.57666218774088,47.57666218774088,0.1765,SfccfF
48-273,LA4042,38.0,60.0,19.64748781633268,27.442663126796873,87.44266312679687,87.44266312679687,0.1755,SfccfF
48-273,LA4765,38.0,50.2,18.84066556497497,26.604924756346247,76.80492475634625,76.80492475634625,0.1725,SfccfF
36-689,48-669,35.0,36.0,14.819659777266214,23.936435604825167,59.936435604825164,59.936435604825164,0.17,SfccfF
36-689,36-682,35.0,20.0,10.505941001081466,19.65362200142873,39.65362200142873,39.65362200142873,0.164,SfccfF
36-689,48-025,35.0,30.0,13.795513585247416,22.84171525137972,52.841715251379725,52.841715251379725,0.163,SfccfF
48-273,48-025,38.0,30.0,15.880807098753865,24.298013523306373,54.29801352330637,54.29801352330637,0.161,SfccfF
48-273,LA4327,38.0,75.3,20.331206587277155,28.21719549966482,103.51719549966482,103.51719549966482,0.16,SfccfF
48-273,48-669,38.0,36.0,17.00393655972931,26.67056999760744,62.670569997607444,62.670569997607444,0.1525,SfccfF
36-689,LA4647,35.0,20.1,10.615414647070065,21.6746937480239,41.7746937480239,41.7746937480239,0.1505,SfccfF
48-273,48-024,38.0,25.0,13.431354124310936,32.722550051487566,57.722550051487566,57.722550051487566,0.1485,SfccfF
48-273,36-682,38.0,20.0,12.201530409496382,20.669314452212177,40.66931445221218,40.66931445221218,0.1455,SfccfF
36-689,48-668,35.0,18.0,9.718130939940814,19.08633539779118,37.08633539779118,37.08633539779118,0.1425,SfccfF
48-273,LA4647,38.0,20.1,12.725124966795375,20.653274277090247,40.75327427709025,40.75327427709025,0.1425,SfccfF
36-689,36-683,35.0,25.0,12.74671121606099,21.816340431241738,46.81634043124174,46.81634043124174,0.1425,SfccfF
36-689,36-685,35.0,84.0,17.890191538720117,26.908669106251565,110.90866910625157,110.90866910625157,0.141,SfccfF
48-273,48-026,38.0,40.0,17.750808416816344,25.54765888086404,65.54765888086405,65.54765888086405,0.14,SfccfF
36-689,48-027,35.0,50.0,16.18349683957775,27.419524745459587,77.41952474545958,77.41952474545958,0.14,SfccfF
36-689,45-694,35.0,18.0,9.803598527897176,18.83707032802869,36.83707032802869,36.83707032802869,0.1375,SfccfF
36-689,48-028,35.0,100.0,18.234045685966148,28.128042775099587,128.12804277509957,128.12804277509957,0.1355,SfccfF
48-273,48-027,38.0,50.0,18.892274538907927,26.884417023844108,76.88441702384411,76.88441702384411,0.1345,SfccfF
48-273,36-685,38.0,84.0,20.65324911446137,30.717249642057975,114.71724964205798,114.71724964205798,0.1325,SfccfF
48-273,36-684,38.0,72.0,20.198485774925818,28.702436323424404,100.70243632342441,100.70243632342441,0.1305,SfccfF
48-273,48-668,38.0,18.0,11.112633333189558,21.145735587182173,39.14573558718217,39.14573558718217,0.1285,SfccfF
36-689,36-681,35.0,22.0,11.493421866013161,20.569118919682627,42.56911891968262,42.56911891968262,0.1155,SfccfF
48-273,48-028,38.0,100.0,21.24956420564418,29.045653498193925,129.04565349819393,129.04565349819393,0.114,SfccfF
48-273,45-694,38.0,18.0,10.519007233077291,22.748709513389183,40.74870951338919,40.74870951338919,0.1135,SfccfF
48-273,45-695,38.0,27.0,14.643163899332256,24.421892937863113,51.42189293786311,51.42189293786311,0.101,SfccfF
48-273,36-683,38.0,25.0,12.949150027959796,34.53703503163959,59.53703503163959,59.53703503163959,0.095,SfccfF
