displacement_mm,coupling,coupling_drop
-1.0,0.0758,0.30100000000000005
-0.95,0.0852,0.2916
-0.9,0.0936,0.2832
-0.85,0.1052,0.2716
-0.8,0.1156,0.26120000000000004
-0.75,0.123,0.2538
-0.7,0.1336,0.24320000000000003
-0.6499999999999999,0.1466,0.23020000000000002
-0.6,0.1592,0.21760000000000002
-0.55,0.1684,0.20840000000000003
-0.5,0.1786,0.19820000000000002
-0.44999999999999996,0.19,0.18680000000000002
-0.3999999999999999,0.2032,0.17360000000000003
-0.35,0.2146,0.1622
-0.29999999999999993,0.228,0.14880000000000002
-0.25,0.2404,0.13640000000000002
-0.19999999999999996,0.2524,0.12440000000000001
-0.1499999999999999,0.275,0.1018
-0.09999999999999998,0.2994,0.07740000000000002
-0.04999999999999993,0.3296,0.04720000000000002
0.0,0.3768,0.0
0.050000000000000044,0.3738,0.0030000000000000027
0.10000000000000009,0.3696,0.00720000000000004
0.15000000000000013,0.3664,0.01040000000000002
0.20000000000000018,0.3626,0.014200000000000046
0.25,0.3598,0.017000000000000015
0.30000000000000004,0.3572,0.019600000000000006
0.3500000000000001,0.3542,0.02260000000000001
0.40000000000000013,0.3514,0.025400000000000034
0.4500000000000002,0.3476,0.029200000000000004
0.5,0.3454,0.03140000000000004
0.55,0.341,0.0358
0.6000000000000001,0.335,0.041800000000000004
0.6500000000000001,0.3284,0.0484
0.7000000000000002,0.319,0.05780000000000002
0.75,0.3094,0.06740000000000002
0.8,0.2998,0.07700000000000001
0.8500000000000001,0.2908,0.08600000000000002
0.9000000000000001,0.2802,0.09660000000000002
0.9500000000000002,0.2726,0.10420000000000001
1.0,0.265,0.11180000000000001
