displacement_mm,coupling,coupling_drop
-1.0,0.3845,0.04749999999999999
-0.9,0.3995,0.03249999999999997
-0.8,0.41,0.02200000000000002
-0.7,0.4175,0.014500000000000013
-0.6,0.4285,0.003500000000000003
-0.5,0.4325,-0.0005000000000000004
-0.3999999999999999,0.4325,-0.0005000000000000004
-0.29999999999999993,0.4325,-0.0005000000000000004
-0.19999999999999996,0.4325,-0.0005000000000000004
-0.09999999999999998,0.432,0.0
0.0,0.432,0.0
0.10000000000000009,0.3725,0.0595
0.20000000000000018,0.3455,0.08650000000000002
0.30000000000000004,0.328,0.10399999999999998
0.40000000000000013,0.3095,0.1225
0.5,0.2935,0.1385
0.6000000000000001,0.2765,0.15549999999999997
0.7000000000000002,0.2625,0.16949999999999998
0.8,0.2535,0.1785
0.9000000000000001,0.2425,0.1895
1.0,0.229,0.20299999999999999
