displacement_mm,coupling,coupling_drop
-1.0,0.4225,0.04400000000000004
-0.9,0.4455,0.02100000000000002
-0.8,0.4515,0.015000000000000013
-0.7,0.4555,0.01100000000000001
-0.6,0.459,0.007500000000000007
-0.5,0.4645,0.0020000000000000018
-0.3999999999999999,0.467,-0.0005000000000000004
-0.29999999999999993,0.467,-0.0005000000000000004
-0.19999999999999996,0.4665,0.0
-0.09999999999999998,0.4665,0.0
0.0,0.4665,0.0
0.10000000000000009,0.41,0.05650000000000005
0.20000000000000018,0.3835,0.08300000000000002
0.30000000000000004,0.3695,0.09700000000000003
0.40000000000000013,0.352,0.11450000000000005
0.5,0.3385,0.128
0.6000000000000001,0.3265,0.14
0.7000000000000002,0.317,0.14950000000000002
0.8,0.306,0.16050000000000003
0.9000000000000001,0.297,0.16950000000000004
1.0,0.2885,0.17800000000000005
