displacement_mm,coupling,coupling_drop
-1.0,0.427,0.07150000000000001
-0.9,0.4425,0.055999999999999994
-0.8,0.4565,0.04199999999999998
-0.7,0.4675,0.030999999999999972
-0.6,0.4725,0.026000000000000023
-0.5,0.4755,0.02300000000000002
-0.3999999999999999,0.479,0.019500000000000017
-0.29999999999999993,0.4815,0.017000000000000015
-0.19999999999999996,0.489,0.009500000000000008
-0.09999999999999998,0.494,0.004500000000000004
0.0,0.4985,0.0
0.10000000000000009,0.448,0.05049999999999999
0.20000000000000018,0.431,0.0675
0.30000000000000004,0.4135,0.08500000000000002
0.40000000000000013,0.4005,0.09799999999999998
0.5,0.391,0.10749999999999998
0.6000000000000001,0.382,0.11649999999999999
0.7000000000000002,0.3765,0.122
0.8,0.3705,0.128
0.9000000000000001,0.3585,0.14
1.0,0.3495,0.14900000000000002
