displacement_mm,coupling,coupling_drop
-1.0,0.3135,0.04349999999999998
-0.9,0.319,0.03799999999999998
-0.8,0.3295,0.02749999999999997
-0.7,0.34,0.01699999999999996
-0.6,0.35,0.007000000000000006
-0.5,0.359,-0.0020000000000000018
-0.3999999999999999,0.359,-0.0020000000000000018
-0.29999999999999993,0.3585,-0.0015000000000000013
-0.19999999999999996,0.3575,-0.0005000000000000004
-0.09999999999999998,0.357,0.0
0.0,0.357,0.0
0.10000000000000009,0.3045,0.05249999999999999
0.20000000000000018,0.2815,0.07550000000000001
0.30000000000000004,0.262,0.09499999999999997
0.40000000000000013,0.245,0.11199999999999999
0.5,0.2275,0.12949999999999998
0.6000000000000001,0.215,0.142
0.7000000000000002,0.2005,0.15649999999999997
0.8,0.189,0.16799999999999998
0.9000000000000001,0.1765,0.1805
1.0,0.1645,0.19249999999999998
