lens_pair,orientation,baseline_coupling,z_l1_opt_mm,z_l2_opt_mm,z_fiber_mm,L1_max_drop,L1_worst_displacement_mm,L1_tolerance_1pct_mm,L1_sensitivity_per_mm,L2_max_drop,L2_worst_displacement_mm,L2_tolerance_1pct_mm,L2_sensitivity_per_mm,n_rays,n_samples,z_range_mm,medium
49-959+49-961,SfccfF,0.4375,13.895787823324529,27.285836398753094,67.2858363987531,0.314,-1.0,1.0,0.314,0.186,1.0,0.10000000000000009,0.186,2000,21,1.0,argon
