displacement_mm,coupling,coupling_drop
-1.0,0.1235,0.314
-0.9,0.14,0.2975
-0.8,0.1575,0.28
-0.7,0.182,0.2555
-0.6,0.1915,0.246
-0.5,0.222,0.2155
-0.3999999999999999,0.2465,0.191
-0.29999999999999993,0.2675,0.16999999999999998
-0.19999999999999996,0.2955,0.14200000000000002
-0.09999999999999998,0.3335,0.10399999999999998
0.0,0.4375,0.0
0.10000000000000009,0.4315,0.006000000000000005
0.20000000000000018,0.426,0.01150000000000001
0.30000000000000004,0.42,0.017500000000000016
0.40000000000000013,0.4045,0.032999999999999974
0.5,0.3925,0.044999999999999984
0.6000000000000001,0.3775,0.06
0.7000000000000002,0.358,0.07950000000000002
0.8,0.3405,0.09699999999999998
0.9000000000000001,0.333,0.10449999999999998
1.0,0.317,0.1205
