displacement_mm,coupling,coupling_drop
-1.0,0.1416,0.313
-0.95,0.149,0.3056
-0.9,0.1548,0.2998
-0.85,0.1622,0.2924
-0.8,0.1724,0.2822
-0.75,0.1808,0.27380000000000004
-0.7,0.1884,0.2662
-0.6499999999999999,0.1968,0.25780000000000003
-0.6,0.2056,0.249
-0.55,0.2174,0.2372
-0.5,0.2278,0.2268
-0.44999999999999996,0.2382,0.2164
-0.3999999999999999,0.248,0.2066
-0.35,0.2592,0.19540000000000002
-0.29999999999999993,0.2744,0.18020000000000003
-0.25,0.2926,0.16199999999999998
-0.19999999999999996,0.3082,0.14640000000000003
-0.1499999999999999,0.3244,0.13019999999999998
-0.09999999999999998,0.3492,0.1054
-0.04999999999999993,0.3772,0.07740000000000002
0.0,0.4546,0.0
0.050000000000000044,0.4498,0.0048000000000000265
0.10000000000000009,0.4462,0.008400000000000019
0.15000000000000013,0.4426,0.01200000000000001
0.20000000000000018,0.4378,0.01679999999999998
0.25,0.4318,0.022799999999999987
0.30000000000000004,0.4238,0.030799999999999994
0.3500000000000001,0.417,0.03760000000000002
0.40000000000000013,0.4074,0.04720000000000002
0.4500000000000002,0.399,0.05559999999999998
0.5,0.3904,0.06419999999999998
0.55,0.3828,0.07180000000000003
0.6000000000000001,0.3738,0.08079999999999998
0.6500000000000001,0.368,0.08660000000000001
0.7000000000000002,0.3612,0.09339999999999998
0.75,0.3534,0.10120000000000001
0.8,0.345,0.10960000000000003
0.8500000000000001,0.3366,0.118
0.9000000000000001,0.3238,0.13080000000000003
0.9500000000000002,0.3104,0.1442
1.0,0.2974,0.1572
