displacement_mm,coupling,coupling_drop
-1.0,0.3058,0.047199999999999964
-0.95,0.3106,0.04239999999999999
-0.9,0.3148,0.038199999999999956
-0.85,0.3192,0.0338
-0.8,0.3248,0.028200000000000003
-0.75,0.3314,0.021600000000000008
-0.7,0.3368,0.016199999999999992
-0.6499999999999999,0.3422,0.010799999999999976
-0.6,0.346,0.007000000000000006
-0.55,0.3498,0.0031999999999999806
-0.5,0.3544,-0.0014000000000000123
-0.44999999999999996,0.3542,-0.0012000000000000344
-0.3999999999999999,0.354,-0.0010000000000000009
-0.35,0.354,-0.0010000000000000009
-0.29999999999999993,0.354,-0.0010000000000000009
-0.25,0.3538,-0.0008000000000000229
-0.19999999999999996,0.3534,-0.00040000000000001146
-0.1499999999999999,0.3532,-0.00020000000000003348
-0.09999999999999998,0.353,0.0
-0.04999999999999993,0.353,0.0
0.0,0.353,0.0
0.050000000000000044,0.3524,0.0005999999999999894
0.10000000000000009,0.352,0.0010000000000000009
0.15000000000000013,0.3212,0.031799999999999995
0.20000000000000018,0.3054,0.047599999999999976
0.25,0.2908,0.06219999999999998
0.30000000000000004,0.2814,0.0716
0.3500000000000001,0.2718,0.0812
0.40000000000000013,0.2626,0.09039999999999998
0.4500000000000002,0.2538,0.09919999999999995
0.5,0.246,0.10699999999999998
0.55,0.238,0.11499999999999999
0.6000000000000001,0.2308,0.12219999999999998
0.6500000000000001,0.224,0.12899999999999998
0.7000000000000002,0.2188,0.13419999999999999
0.75,0.212,0.141
0.8,0.2074,0.14559999999999998
0.8500000000000001,0.201,0.15199999999999997
0.9000000000000001,0.196,0.15699999999999997
0.9500000000000002,0.19,0.16299999999999998
1.0,0.1838,0.1692
