displacement_mm,coupling,coupling_drop
-1.0,0.0948,0.25780000000000003
-0.95,0.1016,0.251
-0.9,0.11,0.24260000000000004
-0.85,0.116,0.23660000000000003
-0.8,0.1242,0.22840000000000002
-0.75,0.1322,0.2204
-0.7,0.1396,0.21300000000000002
-0.6499999999999999,0.1496,0.203
-0.6,0.1572,0.19540000000000002
-0.55,0.1676,0.18500000000000003
-0.5,0.1772,0.17540000000000003
-0.44999999999999996,0.187,0.16560000000000002
-0.3999999999999999,0.1934,0.15920000000000004
-0.35,0.2022,0.15040000000000003
-0.29999999999999993,0.2126,0.14
-0.25,0.2278,0.12480000000000002
-0.19999999999999996,0.2396,0.11300000000000002
-0.1499999999999999,0.2572,0.09540000000000004
-0.09999999999999998,0.2766,0.07600000000000001
-0.04999999999999993,0.2988,0.053800000000000014
0.0,0.3526,0.0
0.050000000000000044,0.3502,0.0024000000000000132
0.10000000000000009,0.3472,0.005400000000000016
0.15000000000000013,0.3442,0.008400000000000019
0.20000000000000018,0.3422,0.01040000000000002
0.25,0.339,0.013600000000000001
0.30000000000000004,0.3362,0.016400000000000026
0.3500000000000001,0.3338,0.01880000000000004
0.40000000000000013,0.3318,0.02080000000000004
0.4500000000000002,0.329,0.02360000000000001
0.5,0.3266,0.026000000000000023
0.55,0.3242,0.028400000000000036
0.6000000000000001,0.3182,0.03440000000000004
0.6500000000000001,0.3094,0.043200000000000016
0.7000000000000002,0.3036,0.049000000000000044
0.75,0.299,0.053600000000000037
0.8,0.2912,0.06140000000000001
0.8500000000000001,0.2854,0.06720000000000004
0.9000000000000001,0.2786,0.07400000000000001
0.9500000000000002,0.2716,0.08100000000000002
1.0,0.2612,0.09140000000000004
