lens_pair,orientation,baseline_coupling,z_l1_opt_mm,z_l2_opt_mm,z_fiber_mm,L1_max_drop,L1_worst_displacement_mm,L1_tolerance_1pct_mm,L1_sensitivity_per_mm,L2_max_drop,L2_worst_displacement_mm,L2_tolerance_1pct_mm,L2_sensitivity_per_mm,n_rays,n_samples,z_range_mm,medium
49-959+LA4052,SfccfF,0.357,13.925999242274418,20.444191076492825,55.54419107649282,0.2905,-1.0,1.0,0.2905,0.19249999999999998,1.0,1.0,0.19249999999999998,2000,21,1.0,argon
