displacement_mm,coupling,coupling_drop
-1.0,0.428,0.009500000000000008
-0.9,0.43,0.007500000000000007
-0.8,0.4365,0.0010000000000000009
-0.7,0.4415,-0.0040000000000000036
-0.6,0.443,-0.005500000000000005
-0.5,0.443,-0.005500000000000005
-0.3999999999999999,0.4425,-0.0050000000000000044
-0.29999999999999993,0.442,-0.004500000000000004
-0.19999999999999996,0.441,-0.003500000000000003
-0.09999999999999998,0.438,-0.0005000000000000004
0.0,0.4375,0.0
0.10000000000000009,0.372,0.0655
0.20000000000000018,0.3495,0.08800000000000002
0.30000000000000004,0.3375,0.09999999999999998
0.40000000000000013,0.3205,0.11699999999999999
0.5,0.306,0.1315
0.6000000000000001,0.2965,0.14100000000000001
0.7000000000000002,0.285,0.15250000000000002
0.8,0.2745,0.16299999999999998
0.9000000000000001,0.2635,0.174
1.0,0.2515,0.186
