displacement_mm,coupling,coupling_drop
-1.0,0.1205,0.331
-0.9,0.1455,0.30600000000000005
-0.8,0.1755,0.276
-0.7,0.1985,0.253
-0.6,0.2225,0.229
-0.5,0.248,0.20350000000000001
-0.3999999999999999,0.275,0.1765
-0.29999999999999993,0.3,0.15150000000000002
-0.19999999999999996,0.3355,0.11599999999999999
-0.09999999999999998,0.385,0.0665
0.0,0.4515,0.0
0.10000000000000009,0.442,0.009500000000000008
0.20000000000000018,0.4315,0.020000000000000018
0.30000000000000004,0.417,0.03450000000000003
0.40000000000000013,0.403,0.04849999999999999
0.5,0.3765,0.07500000000000001
0.6000000000000001,0.349,0.10250000000000004
0.7000000000000002,0.3215,0.13
0.8,0.297,0.15450000000000003
0.9000000000000001,0.2695,0.182
1.0,0.2425,0.20900000000000002
