displacement_mm,coupling,coupling_drop
-1.0,0.4456,0.018400000000000027
-0.95,0.4482,0.015800000000000036
-0.9,0.4498,0.014200000000000046
-0.85,0.4518,0.012200000000000044
-0.8,0.4542,0.009800000000000031
-0.75,0.4564,0.007600000000000051
-0.7,0.459,0.0050000000000000044
-0.6499999999999999,0.4604,0.0036000000000000476
-0.6,0.4622,0.0018000000000000238
-0.55,0.464,0.0
-0.5,0.466,-0.0020000000000000018
-0.44999999999999996,0.466,-0.0020000000000000018
-0.3999999999999999,0.4658,-0.0017999999999999683
-0.35,0.4656,-0.0015999999999999903
-0.29999999999999993,0.4652,-0.0011999999999999789
-0.25,0.465,-0.0010000000000000009
-0.19999999999999996,0.4646,-0.0005999999999999894
-0.1499999999999999,0.4644,-0.00039999999999995595
-0.09999999999999998,0.4642,-0.00019999999999997797
-0.04999999999999993,0.4642,-0.00019999999999997797
0.0,0.464,0.0
0.050000000000000044,0.4222,0.041800000000000004
0.10000000000000009,0.4056,0.05840000000000001
0.15000000000000013,0.3926,0.07140000000000002
0.20000000000000018,0.3808,0.0832
0.25,0.3712,0.09280000000000005
0.30000000000000004,0.3598,0.10420000000000001
0.3500000000000001,0.3536,0.1104
0.40000000000000013,0.345,0.11900000000000005
0.4500000000000002,0.3392,0.12480000000000002
0.5,0.3318,0.13220000000000004
0.55,0.3252,0.13880000000000003
0.6000000000000001,0.3192,0.14480000000000004
0.6500000000000001,0.3128,0.1512
0.7000000000000002,0.3078,0.1562
0.75,0.3004,0.16360000000000002
0.8,0.2942,0.1698
0.8500000000000001,0.287,0.17700000000000005
0.9000000000000001,0.2798,0.18420000000000003
0.9500000000000002,0.2756,0.1884
1.0,0.2714,0.19260000000000005
