displacement_mm,coupling,coupling_drop
-1.0,0.1786,0.3116
-0.95,0.1872,0.30300000000000005
-0.9,0.2006,0.2896
-0.85,0.2102,0.28
-0.8,0.22,0.2702
-0.75,0.2292,0.261
-0.7,0.2394,0.2508
-0.6499999999999999,0.2526,0.23760000000000003
-0.6,0.2598,0.23040000000000005
-0.55,0.27,0.2202
-0.5,0.283,0.20720000000000005
-0.44999999999999996,0.2966,0.19360000000000005
-0.3999999999999999,0.3098,0.1804
-0.35,0.3234,0.1668
-0.29999999999999993,0.337,0.1532
-0.25,0.3516,0.1386
-0.19999999999999996,0.3616,0.12860000000000005
-0.1499999999999999,0.3764,0.11380000000000001
-0.09999999999999998,0.3896,0.10060000000000002
-0.04999999999999993,0.4132,0.07700000000000001
0.0,0.4902,0.0
0.050000000000000044,0.4802,0.010000000000000009
0.10000000000000009,0.4668,0.023400000000000032
0.15000000000000013,0.4576,0.03260000000000002
0.20000000000000018,0.448,0.042200000000000015
0.25,0.4378,0.0524
0.30000000000000004,0.4278,0.06240000000000001
0.3500000000000001,0.4186,0.0716
0.40000000000000013,0.41,0.08020000000000005
0.4500000000000002,0.3982,0.09200000000000003
0.5,0.3866,0.10360000000000003
0.55,0.3768,0.1134
0.6000000000000001,0.3696,0.12060000000000004
0.6500000000000001,0.3618,0.12840000000000001
0.7000000000000002,0.3522,0.138
0.75,0.34,0.1502
0.8,0.326,0.1642
0.8500000000000001,0.313,0.17720000000000002
0.9000000000000001,0.2998,0.1904
0.9500000000000002,0.2846,0.2056
1.0,0.274,0.2162
