displacement_mm,coupling,coupling_drop
-1.0,0.0748,0.346
-0.95,0.0866,0.3342
-0.9,0.0974,0.3234
-0.85,0.1104,0.3104
-0.8,0.1234,0.2974
-0.75,0.1314,0.2894
-0.7,0.1436,0.2772
-0.6499999999999999,0.1548,0.266
-0.6,0.1648,0.256
-0.55,0.1732,0.24760000000000001
-0.5,0.1874,0.2334
-0.44999999999999996,0.199,0.2218
-0.3999999999999999,0.2102,0.2106
-0.35,0.2248,0.196
-0.29999999999999993,0.2386,0.1822
-0.25,0.2548,0.16599999999999998
-0.19999999999999996,0.27,0.1508
-0.1499999999999999,0.2878,0.133
-0.09999999999999998,0.3126,0.10820000000000002
-0.04999999999999993,0.3412,0.0796
0.0,0.4208,0.0
0.050000000000000044,0.416,0.0048000000000000265
0.10000000000000009,0.411,0.009800000000000031
0.15000000000000013,0.406,0.01479999999999998
0.20000000000000018,0.4022,0.018600000000000005
0.25,0.3986,0.022199999999999998
0.30000000000000004,0.3958,0.025000000000000022
0.3500000000000001,0.392,0.028799999999999992
0.40000000000000013,0.3872,0.03360000000000002
0.4500000000000002,0.383,0.0378
0.5,0.379,0.041800000000000004
0.55,0.3758,0.044999999999999984
0.6000000000000001,0.371,0.04980000000000001
0.6500000000000001,0.3622,0.058599999999999985
0.7000000000000002,0.3528,0.068
0.75,0.344,0.07680000000000003
0.8,0.3366,0.0842
0.8500000000000001,0.329,0.09179999999999999
0.9000000000000001,0.3216,0.09920000000000001
0.9500000000000002,0.313,0.1078
1.0,0.3032,0.11759999999999998
