displacement_mm,coupling,coupling_drop
-1.0,0.348,0.043800000000000006
-0.95,0.3526,0.03919999999999996
-0.9,0.358,0.0338
-0.85,0.363,0.028799999999999992
-0.8,0.368,0.023799999999999988
-0.75,0.3712,0.020600000000000007
-0.7,0.3768,0.014999999999999958
-0.6499999999999999,0.383,0.008799999999999975
-0.6,0.3884,0.0033999999999999586
-0.55,0.3934,-0.0016000000000000458
-0.5,0.3952,-0.003400000000000014
-0.44999999999999996,0.395,-0.003200000000000036
-0.3999999999999999,0.3948,-0.0030000000000000027
-0.35,0.3944,-0.002599999999999991
-0.29999999999999993,0.394,-0.0022000000000000353
-0.25,0.3934,-0.0016000000000000458
-0.19999999999999996,0.3932,-0.0014000000000000123
-0.1499999999999999,0.3928,-0.0010000000000000009
-0.09999999999999998,0.3928,-0.0010000000000000009
-0.04999999999999993,0.3922,-0.00040000000000001146
0.0,0.3918,0.0
0.050000000000000044,0.3916,0.00019999999999997797
0.10000000000000009,0.3552,0.036599999999999966
0.15000000000000013,0.3344,0.05740000000000001
0.20000000000000018,0.32,0.07179999999999997
0.25,0.3062,0.08559999999999995
0.30000000000000004,0.296,0.0958
0.3500000000000001,0.2854,0.1064
0.40000000000000013,0.2758,0.11599999999999999
0.4500000000000002,0.266,0.12579999999999997
0.5,0.2568,0.135
0.55,0.2506,0.1412
0.6000000000000001,0.2418,0.15
0.6500000000000001,0.2352,0.1566
0.7000000000000002,0.2264,0.1654
0.75,0.2184,0.17339999999999997
0.8,0.2112,0.18059999999999998
0.8500000000000001,0.2042,0.1876
0.9000000000000001,0.197,0.19479999999999997
0.9500000000000002,0.1918,0.19999999999999998
1.0,0.1856,0.2062
