displacement_mm,coupling,coupling_drop
-1.0,0.3615,0.040500000000000036
-0.9,0.371,0.031000000000000028
-0.8,0.379,0.02300000000000002
-0.7,0.391,0.01100000000000001
-0.6,0.402,0.0
-0.5,0.404,-0.0020000000000000018
-0.3999999999999999,0.404,-0.0020000000000000018
-0.29999999999999993,0.4035,-0.0015000000000000013
-0.19999999999999996,0.403,-0.0010000000000000009
-0.09999999999999998,0.4025,-0.0005000000000000004
0.0,0.402,0.0
0.10000000000000009,0.3385,0.0635
0.20000000000000018,0.3185,0.08350000000000002
0.30000000000000004,0.2955,0.10650000000000004
0.40000000000000013,0.2785,0.1235
0.5,0.263,0.139
0.6000000000000001,0.2475,0.15450000000000003
0.7000000000000002,0.237,0.16500000000000004
0.8,0.2295,0.17250000000000001
0.9000000000000001,0.2155,0.18650000000000003
1.0,0.2035,0.19850000000000004
