displacement_mm,coupling,coupling_drop
-1.0,0.3308,0.0408
-0.95,0.3366,0.034999999999999976
-0.9,0.3404,0.031200000000000006
-0.85,0.3452,0.02639999999999998
-0.8,0.3512,0.020399999999999974
-0.75,0.356,0.015600000000000003
-0.7,0.36,0.0116
-0.6499999999999999,0.363,0.008599999999999997
-0.6,0.369,0.002599999999999991
-0.55,0.3732,-0.0015999999999999903
-0.5,0.3736,-0.0020000000000000018
-0.44999999999999996,0.3734,-0.0018000000000000238
-0.3999999999999999,0.3734,-0.0018000000000000238
-0.35,0.373,-0.0014000000000000123
-0.29999999999999993,0.373,-0.0014000000000000123
-0.25,0.3728,-0.0012000000000000344
-0.19999999999999996,0.3724,-0.0008000000000000229
-0.1499999999999999,0.3724,-0.0008000000000000229
-0.09999999999999998,0.3724,-0.0008000000000000229
-0.04999999999999993,0.372,-0.00040000000000001146
0.0,0.3716,0.0
0.050000000000000044,0.341,0.03059999999999996
0.10000000000000009,0.3252,0.0464
0.15000000000000013,0.3116,0.06
0.20000000000000018,0.3008,0.07079999999999997
0.25,0.29,0.0816
0.30000000000000004,0.2828,0.08879999999999999
0.3500000000000001,0.2738,0.0978
0.40000000000000013,0.2692,0.10239999999999999
0.4500000000000002,0.2618,0.10980000000000001
0.5,0.2556,0.11599999999999999
0.55,0.249,0.12259999999999999
0.6000000000000001,0.2412,0.1304
0.6500000000000001,0.2352,0.1364
0.7000000000000002,0.2294,0.1422
0.75,0.2204,0.15119999999999997
0.8,0.2128,0.1588
0.8500000000000001,0.2064,0.16519999999999999
0.9000000000000001,0.2008,0.17079999999999998
0.9500000000000002,0.1954,0.1762
1.0,0.191,0.18059999999999998
