displacement_mm,coupling,coupling_drop
-1.0,0.1502,0.3334
-0.95,0.1574,0.32619999999999993
-0.9,0.1642,0.31939999999999996
-0.85,0.1746,0.30899999999999994
-0.8,0.185,0.2986
-0.75,0.1974,0.2862
-0.7,0.21,0.27359999999999995
-0.6499999999999999,0.219,0.26459999999999995
-0.6,0.2304,0.2532
-0.55,0.2382,0.24539999999999998
-0.5,0.2548,0.22879999999999995
-0.44999999999999996,0.2652,0.21839999999999998
-0.3999999999999999,0.2792,0.20439999999999997
-0.35,0.2896,0.19399999999999995
-0.29999999999999993,0.3016,0.182
-0.25,0.3202,0.1634
-0.19999999999999996,0.3334,0.1502
-0.1499999999999999,0.3512,0.13239999999999996
-0.09999999999999998,0.3764,0.10719999999999996
-0.04999999999999993,0.41,0.0736
0.0,0.4836,0.0
0.050000000000000044,0.4798,0.00379999999999997
0.10000000000000009,0.472,0.0116
0.15000000000000013,0.4628,0.020799999999999985
0.20000000000000018,0.4538,0.029799999999999993
0.25,0.4414,0.04219999999999996
0.30000000000000004,0.4326,0.05099999999999999
0.3500000000000001,0.4234,0.060199999999999976
0.40000000000000013,0.4134,0.07019999999999998
0.4500000000000002,0.4042,0.07939999999999997
0.5,0.3922,0.09139999999999998
0.55,0.3802,0.10339999999999999
0.6000000000000001,0.3652,0.11839999999999995
0.6500000000000001,0.3516,0.13199999999999995
0.7000000000000002,0.3376,0.14599999999999996
0.75,0.323,0.16059999999999997
0.8,0.309,0.17459999999999998
0.8500000000000001,0.2956,0.188
0.9000000000000001,0.2838,0.19979999999999998
0.9500000000000002,0.2688,0.2148
1.0,0.2546,0.22899999999999998
