displacement_mm,coupling,coupling_drop
-1.0,0.18,0.33480000000000004
-0.95,0.1888,0.32600000000000007
-0.9,0.202,0.3128
-0.85,0.2118,0.30300000000000005
-0.8,0.226,0.28880000000000006
-0.75,0.237,0.27780000000000005
-0.7,0.2476,0.26720000000000005
-0.6499999999999999,0.2576,0.25720000000000004
-0.6,0.2692,0.24560000000000004
-0.55,0.2808,0.23400000000000004
-0.5,0.292,0.22280000000000005
-0.44999999999999996,0.3022,0.2126
-0.3999999999999999,0.3178,0.197
-0.35,0.3246,0.19020000000000004
-0.29999999999999993,0.3334,0.18140000000000006
-0.25,0.3438,0.17100000000000004
-0.19999999999999996,0.3544,0.16040000000000004
-0.1499999999999999,0.3736,0.14120000000000005
-0.09999999999999998,0.4002,0.11460000000000004
-0.04999999999999993,0.4326,0.08220000000000005
0.0,0.5148,0.0
0.050000000000000044,0.5022,0.012600000000000056
0.10000000000000009,0.4886,0.026200000000000057
0.15000000000000013,0.4788,0.03600000000000003
0.20000000000000018,0.4678,0.04700000000000004
0.25,0.4558,0.05900000000000005
0.30000000000000004,0.446,0.06880000000000003
0.3500000000000001,0.4348,0.08000000000000002
0.40000000000000013,0.4252,0.08960000000000001
0.4500000000000002,0.4148,0.10000000000000003
0.5,0.406,0.10880000000000001
0.55,0.3948,0.12000000000000005
0.6000000000000001,0.384,0.13080000000000003
0.6500000000000001,0.3764,0.13840000000000002
0.7000000000000002,0.365,0.14980000000000004
0.75,0.3578,0.15700000000000003
0.8,0.3474,0.16740000000000005
0.8500000000000001,0.3318,0.18300000000000005
0.9000000000000001,0.3188,0.19600000000000006
0.9500000000000002,0.3056,0.20920000000000005
1.0,0.2906,0.2242
