displacement_mm,coupling,coupling_drop
-1.0,0.0992,0.25379999999999997
-0.95,0.1064,0.24659999999999999
-0.9,0.1138,0.23919999999999997
-0.85,0.12,0.23299999999999998
-0.8,0.1272,0.22579999999999997
-0.75,0.1338,0.21919999999999998
-0.7,0.1398,0.21319999999999997
-0.6499999999999999,0.1486,0.20439999999999997
-0.6,0.1576,0.1954
-0.55,0.165,0.18799999999999997
-0.5,0.1746,0.17839999999999998
-0.44999999999999996,0.1834,0.16959999999999997
-0.3999999999999999,0.1912,0.16179999999999997
-0.35,0.2048,0.14819999999999997
-0.29999999999999993,0.2208,0.13219999999999998
-0.25,0.2312,0.12179999999999999
-0.19999999999999996,0.2464,0.10659999999999997
-0.1499999999999999,0.2668,0.0862
-0.09999999999999998,0.2892,0.06379999999999997
-0.04999999999999993,0.3274,0.025599999999999956
0.0,0.353,0.0
0.050000000000000044,0.3494,0.003599999999999992
0.10000000000000009,0.3466,0.006399999999999961
0.15000000000000013,0.3442,0.008799999999999975
0.20000000000000018,0.3424,0.010599999999999998
0.25,0.3402,0.012799999999999978
0.30000000000000004,0.3366,0.01639999999999997
0.3500000000000001,0.3336,0.019399999999999973
0.40000000000000013,0.3316,0.021399999999999975
0.4500000000000002,0.3286,0.024399999999999977
0.5,0.3276,0.025399999999999978
0.55,0.3196,0.033399999999999985
0.6000000000000001,0.3136,0.03939999999999999
0.6500000000000001,0.3074,0.045599999999999974
0.7000000000000002,0.3008,0.05219999999999997
0.75,0.2932,0.059799999999999964
0.8,0.2864,0.06659999999999999
0.8500000000000001,0.2772,0.07579999999999998
0.9000000000000001,0.2702,0.08279999999999998
0.9500000000000002,0.2646,0.08839999999999998
1.0,0.2582,0.0948
