displacement_mm,coupling,coupling_drop
-1.0,0.429,0.054200000000000026
-0.95,0.4372,0.04600000000000004
-0.9,0.446,0.03720000000000001
-0.85,0.455,0.028200000000000003
-0.8,0.4656,0.017600000000000005
-0.75,0.4748,0.008400000000000019
-0.7,0.481,0.0022000000000000353
-0.6499999999999999,0.4862,-0.0030000000000000027
-0.6,0.4866,-0.0033999999999999586
-0.55,0.486,-0.002799999999999969
-0.5,0.4858,-0.002599999999999991
-0.44999999999999996,0.4858,-0.002599999999999991
-0.3999999999999999,0.4856,-0.0023999999999999577
-0.35,0.4856,-0.0023999999999999577
-0.29999999999999993,0.4854,-0.0021999999999999797
-0.25,0.4848,-0.0015999999999999903
-0.19999999999999996,0.4848,-0.0015999999999999903
-0.1499999999999999,0.4844,-0.0011999999999999789
-0.09999999999999998,0.4836,-0.00039999999999995595
-0.04999999999999993,0.4834,-0.00019999999999997797
0.0,0.4832,0.0
0.050000000000000044,0.4832,0.0
0.10000000000000009,0.4434,0.0398
0.15000000000000013,0.4262,0.056999999999999995
0.20000000000000018,0.4108,0.07240000000000002
0.25,0.3968,0.08640000000000003
0.30000000000000004,0.387,0.09620000000000001
0.3500000000000001,0.3754,0.1078
0.40000000000000013,0.3658,0.1174
0.4500000000000002,0.358,0.12520000000000003
0.5,0.3504,0.13280000000000003
0.55,0.342,0.1412
0.6000000000000001,0.3326,0.1506
0.6500000000000001,0.3284,0.1548
0.7000000000000002,0.3222,0.16100000000000003
0.75,0.314,0.16920000000000002
0.8,0.306,0.17720000000000002
0.8500000000000001,0.2996,0.18360000000000004
0.9000000000000001,0.292,0.19120000000000004
0.9500000000000002,0.2882,0.195
1.0,0.2814,0.20180000000000003
