lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
36-686,48-273,27.0,38.0,12.577075181213788,19.3346528316887,57.317820992407775,31.317820992407775,0.4185354825627368,SfccfF,optimized
36-686,49-960,27.0,35.0,12.197569267942502,18.420477861402944,53.30896994998546,27.30896994998546,0.4008136202617615,SfccfF,optimized
36-686,36-687,27.0,36.0,12.246249314429138,18.247125616871717,54.20452874079789,28.20452874079789,0.3957470370913334,SfccfF,optimized
36-686,LA4052,27.0,35.1,12.474823133795542,18.555472826766938,53.58326741188809,27.583267411888087,0.3742191794555224,SfccfF,optimized
36-686,36-689,27.0,35.0,12.480137389189462,18.6316061735514,53.592533021429226,27.592533021429226,0.368376671325009,SfccfF,optimized
LA4021,48-273,30.0,38.0,11.276723025224465,22.74791447504773,60.73318076033463,34.73318076033463,0.3575522088878409,SfccfF,optimized
49-959,48-273,30.0,38.0,14.0938832991039,20.662731146092284,58.62640111288904,32.62640111288904,0.349846663110757,SfccfF,optimized
LA4021,36-687,30.0,36.0,10.845442331091904,22.39732934005037,58.390689742485776,32.390689742485776,0.3406033782917872,SfccfF,optimized
LA4021,49-960,30.0,35.0,10.770402886095066,22.15145562303628,57.1447443509348,31.1447443509348,0.3403934856903801,SfccfF,optimized
49-959,36-687,30.0,36.0,13.672467773102165,20.231420443337385,56.191899293834005,30.191899293834005,0.336745335112492,SfccfF,optimized
49-959,LA4052,30.0,35.1,13.943194520074902,20.4905473960994,55.53840913812563,29.53840913812563,0.3286005083504305,SfccfF,optimized
49-959,49-960,30.0,35.0,13.590392487238775,20.107041208060465,55.08505580039358,29.085055800393583,0.3211866673993533,SfccfF,optimized
49-959,36-689,30.0,35.0,13.942592198372283,20.74880076645576,55.7371168258369,29.7371168258369,0.3153622171285887,SfccfF,optimized
LA4021,36-689,30.0,35.0,11.139087291504223,22.2316584932482,57.23107914760392,31.23107914760392,0.312733490183039,SfccfF,optimized
36-686,49-959,27.0,30.0,11.727146411176925,17.750640854467704,47.74401726980696,21.74401726980696,0.3122844513489419,SfccfF,optimized
LA4021,LA4052,30.0,35.1,11.124550851381162,22.139782864394757,57.230575720082165,31.230575720082165,0.3091403557090684,SfccfF,optimized
