lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
36-686,36-687,27.0,36.0,12.240202491501549,18.241168636994963,54.22248204643124,28.22248204643124,0.4054841549365511,SfccfF,optimized
36-686,48-273,27.0,38.0,12.596198846981771,18.600890922101268,56.5540209880792,30.554020988079202,0.404552610005199,SfccfF,optimized
36-686,49-960,27.0,35.0,12.277672798371556,18.28463931303576,52.89651372119675,26.896513721196747,0.383067840932795,SfccfF,optimized
36-686,LA4052,27.0,35.1,12.457245088233035,18.479409147254756,53.57114988470861,27.57114988470861,0.377156949407473,SfccfF,optimized
36-686,36-689,27.0,35.0,12.47667553376818,18.481412376497644,53.46261783802317,27.46261783802317,0.3642261181869895,SfccfF,optimized
LA4021,48-273,30.0,38.0,11.30095594439343,22.301354977602053,60.23681100519028,34.23681100519028,0.3602968558876629,SfccfF,optimized
49-959,36-687,30.0,36.0,13.670393580477306,20.17825789647442,56.14961448799672,30.149614487996722,0.3452550330995032,SfccfF,optimized
49-959,48-273,30.0,38.0,14.12366864072422,20.623791964136963,58.49194865756201,32.49194865756201,0.3445836339037844,SfccfF,optimized
49-959,49-960,30.0,35.0,13.588011234953768,20.088315800626688,55.07492753428608,29.074927534286083,0.3359787347913715,SfccfF,optimized
LA4021,36-687,30.0,36.0,10.760456989640836,25.564071522426232,61.55430142125962,35.55430142125962,0.3350656239847313,SfccfF,optimized
LA4021,49-960,30.0,35.0,10.795191076601434,21.795714290949885,56.74461323771404,30.74461323771404,0.3260235296245548,SfccfF,optimized
36-686,49-959,27.0,30.0,11.78623101539558,17.790876339231072,47.62462631511204,21.62462631511204,0.3154569494298545,SfccfF,optimized
49-959,36-689,30.0,35.0,13.965518308652104,20.46687988262893,55.40969784362966,29.409697843629658,0.3140488333938573,SfccfF,optimized
LA4021,LA4052,30.0,35.1,11.10835849420488,22.712942354382363,57.81229864228336,31.81229864228336,0.3125046465155326,SfccfF,optimized
49-959,LA4052,30.0,35.1,13.93548813344611,20.445983527048234,55.51780791369879,29.51780791369879,0.3103710088807056,SfccfF,optimized
LA4021,36-689,30.0,35.0,11.129634979448271,22.69711841676917,57.69379467923896,31.693794679238962,0.3016576808918852,SfccfF,optimized
