lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
36-686,LA4003,differential_evolution,150.0,0.195,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,160.0,0.215,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,170.0,0.234,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,180.0,0.199,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,190.0,0.203,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,200.0,0.199,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,210.0,0.213,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,220.0,0.196,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,230.0,0.198,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,240.0,0.21,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,250.0,0.207,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,260.0,0.208,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,270.0,0.201,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,280.0,0.199,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,290.0,0.211,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,differential_evolution,300.0,0.194,55.71137009826263,14.374010283729245,20.711370098262627,55.71137009826263,argon
36-686,LA4003,dual_annealing,150.0,0.21,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,160.0,0.182,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,170.0,0.193,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,180.0,0.207,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,190.0,0.194,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,200.0,0.205,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,210.0,0.193,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,220.0,0.183,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,230.0,0.184,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,240.0,0.196,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,250.0,0.196,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,260.0,0.174,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,270.0,0.177,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,280.0,0.174,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,290.0,0.206,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,dual_annealing,300.0,0.175,55.61721995629659,14.617076128720825,20.617219956296587,55.61721995629659,argon
36-686,LA4003,nelder_mead,150.0,0.205,57.062130837044855,14.279410933914004,22.062130837044855,57.062130837044855,argon
36-686,LA4003,nelder_mead,160.0,0.233,57.062130837044855,14.279410933914004,22.062130837044855,57.062130837044855,argon
36-686,LA4003,nelder_mead,170.0,0.221,57.062130837044855,14.279410933914004,22.062130837044855,57.062130837044855,argon
36-686,LA4003,nelder_mead,180.0,0.22,57.062130837044855,14.279410933914004,22.062130837044855,57.062130837044855,argon
36-686,LA4003,nelder_mead,190.0,0.196,57.062130837044855,14.279410933914004,22.062130837044855,57.062130837044855,argon
36-686,LA4003,nelder_mead,200.0,0.209,57.062130837044855,14.279410933914004,22.062130837044855,57.062130837044855,argon
