lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
36-682,LA4002,differential_evolution,150.0,0.25,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,160.0,0.242,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,170.0,0.232,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,180.0,0.238,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,190.0,0.26,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,200.0,0.234,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,210.0,0.249,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,220.0,0.235,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,230.0,0.231,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,240.0,0.254,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,250.0,0.251,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,260.0,0.226,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,270.0,0.23,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,280.0,0.224,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,290.0,0.257,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,differential_evolution,300.0,0.244,38.21272556523903,9.705487644716554,13.212725565239033,38.21272556523903,argon
36-682,LA4002,dual_annealing,150.0,0.246,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,160.0,0.251,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,170.0,0.239,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,180.0,0.212,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,190.0,0.206,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,200.0,0.214,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,210.0,0.238,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,220.0,0.229,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,230.0,0.231,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,240.0,0.227,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,250.0,0.238,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,260.0,0.259,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,270.0,0.247,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,280.0,0.218,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,290.0,0.244,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,dual_annealing,300.0,0.229,38.29261129844576,9.792501113236725,13.292611298445763,38.29261129844576,argon
36-682,LA4002,nelder_mead,150.0,0.246,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,160.0,0.249,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,170.0,0.253,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,180.0,0.247,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,190.0,0.245,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,200.0,0.268,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,210.0,0.251,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,220.0,0.264,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,230.0,0.225,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,240.0,0.23,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,250.0,0.25,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,260.0,0.223,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,270.0,0.242,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
36-682,LA4002,nelder_mead,280.0,0.265,38.21037896699294,9.700375553034458,13.210378966992941,38.21037896699294,argon
