lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
36-681,36-681,differential_evolution,150.0,0.241,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,160.0,0.251,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,170.0,0.257,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,180.0,0.238,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,190.0,0.246,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,200.0,0.255,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,210.0,0.249,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,220.0,0.254,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,230.0,0.24,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,240.0,0.262,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,250.0,0.246,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,260.0,0.273,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,270.0,0.239,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,280.0,0.229,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,290.0,0.257,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,differential_evolution,300.0,0.237,35.5755135486205,10.056898848477585,13.5755135486205,35.5755135486205,argon
36-681,36-681,dual_annealing,150.0,0.242,35.97002349612615,10.10944513877238,13.970023496126153,35.97002349612615,argon
36-681,36-681,dual_annealing,160.0,0.266,35.97002349612615,10.10944513877238,13.970023496126153,35.97002349612615,argon
