lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
36-681,LA4002,differential_evolution,150.0,0.225,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,160.0,0.241,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,170.0,0.242,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,180.0,0.218,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,190.0,0.253,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,200.0,0.237,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,210.0,0.25,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,220.0,0.22,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,230.0,0.243,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,240.0,0.258,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,250.0,0.239,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,260.0,0.218,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,270.0,0.227,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,280.0,0.231,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,290.0,0.243,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,differential_evolution,300.0,0.245,39.23206684630907,10.589519816916656,14.232066846309067,39.23206684630907,argon
36-681,LA4002,dual_annealing,150.0,0.225,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,160.0,0.215,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,170.0,0.229,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,180.0,0.256,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,190.0,0.237,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,200.0,0.228,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,210.0,0.217,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,220.0,0.25,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,230.0,0.229,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,240.0,0.252,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,250.0,0.236,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,260.0,0.229,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,270.0,0.243,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,280.0,0.246,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,290.0,0.224,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,dual_annealing,300.0,0.245,39.18501657250401,10.684873257867032,14.185016572504015,39.18501657250401,argon
36-681,LA4002,nelder_mead,150.0,0.206,39.08756583396855,10.58739676532508,14.087565833968547,39.08756583396855,argon
36-681,LA4002,nelder_mead,160.0,0.24,39.08756583396855,10.58739676532508,14.087565833968547,39.08756583396855,argon
36-681,LA4002,nelder_mead,170.0,0.236,39.08756583396855,10.58739676532508,14.087565833968547,39.08756583396855,argon
36-681,LA4002,nelder_mead,180.0,0.225,39.08756583396855,10.58739676532508,14.087565833968547,39.08756583396855,argon
36-681,LA4002,nelder_mead,190.0,0.24,39.08756583396855,10.58739676532508,14.087565833968547,39.08756583396855,argon
36-681,LA4002,nelder_mead,200.0,0.228,39.08756583396855,10.58739676532508,14.087565833968547,39.08756583396855,argon
36-681,LA4002,nelder_mead,210.0,0.237,39.08756583396855,10.58739676532508,14.087565833968547,39.08756583396855,argon
36-681,LA4002,nelder_mead,220.0,0.224,39.08756583396855,10.58739676532508,14.087565833968547,39.08756583396855,argon
36-681,LA4002,nelder_mead,230.0,0.221,39.08756583396855,10.58739676532508,14.087565833968547,39.08756583396855,argon
