lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
36-683,48-024,differential_evolution,150.0,0.268,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,160.0,0.245,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,170.0,0.214,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,180.0,0.256,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,190.0,0.23,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,200.0,0.228,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,210.0,0.265,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,220.0,0.226,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,230.0,0.225,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,240.0,0.242,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,250.0,0.241,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,260.0,0.229,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,270.0,0.24,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,280.0,0.235,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,290.0,0.24,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,differential_evolution,300.0,0.237,40.86073415343218,12.122837245710597,15.860734153432183,40.86073415343218,argon
36-683,48-024,dual_annealing,150.0,0.229,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,160.0,0.221,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,170.0,0.233,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,180.0,0.257,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,190.0,0.228,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,200.0,0.257,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,210.0,0.239,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,220.0,0.227,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,230.0,0.252,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,240.0,0.234,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,250.0,0.218,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,260.0,0.216,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,270.0,0.23,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,280.0,0.212,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,290.0,0.236,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,dual_annealing,300.0,0.227,40.753313498162974,12.252824888452096,15.753313498162974,40.753313498162974,argon
36-683,48-024,nelder_mead,150.0,0.244,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,160.0,0.261,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,170.0,0.234,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,180.0,0.222,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,190.0,0.223,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,200.0,0.246,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,210.0,0.214,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,220.0,0.247,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,230.0,0.235,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,240.0,0.232,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,250.0,0.234,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,260.0,0.239,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,270.0,0.223,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,280.0,0.253,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,290.0,0.23,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,nelder_mead,300.0,0.219,40.62467978581729,12.116798125812345,15.624679785817293,40.62467978581729,argon
36-683,48-024,powell,150.0,0.218,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,160.0,0.244,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,170.0,0.238,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,180.0,0.255,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,190.0,0.245,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,200.0,0.21,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,210.0,0.254,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,220.0,0.248,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,230.0,0.243,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,240.0,0.252,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,250.0,0.237,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,260.0,0.25,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,270.0,0.23,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,280.0,0.252,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
36-683,48-024,powell,290.0,0.238,46.774270607795216,11.87823358577804,21.774270607795216,46.774270607795216,argon
