lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
84-277,84-279,dual_annealing,0.397612095158944,63.34396294391556,12.304763291115037,18.343962943915553,63.34396294391556,25.0,45.0,SfccfF,2.8716886043548584
84-277,84-279,powell,0.38594897645538445,67.97661701777459,12.24963485172236,22.97661701777459,67.97661701777459,25.0,45.0,SfccfF,0.12179732322692871
84-277,84-279,differential_evolution,0.3825443837042735,62.26754233128505,12.319200995523993,17.26754233128505,62.26754233128505,25.0,45.0,SfccfF,0.7268238067626953
84-277,84-279,bayesian,0.3078604061486153,85.99562326478775,12.218858880012418,40.99562326478775,85.99562326478775,25.0,45.0,SfccfF,17.46700954437256
84-277,84-279,grid_search,0.24063189114578984,69.05833333333334,13.175,24.05833333333333,69.05833333333334,25.0,45.0,SfccfF,0.35601091384887695
84-277,84-279,nelder_mead,0.0007930662225984724,74.49567654007112,24.744064206432085,29.49567654007111,74.49567654007112,25.0,45.0,SfccfF,0.08777737617492676
