lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
84-280,LA4936,60.0,30.1,27.95761080964691,34.08055098273029,64.1805509827303,64.1805509827303,0.1075
36-688,48-024,54.0,25.0,23.70406546565374,28.941847860462214,53.94184786046222,53.94184786046222,0.107
84-280,48-273,60.0,38.0,32.02128592733579,36.35464609588427,74.35464609588428,74.35464609588428,0.1015
LA4042,84-279,60.0,45.0,33.07262208243644,35.41700339394842,80.41700339394842,80.41700339394842,0.1005
84-280,48-670,60.0,60.0,35.887625900299504,38.61227818127842,98.61227818127841,98.61227818127841,0.095
84-280,84-280,60.0,60.0,35.7936032016082,38.53143767804048,98.53143767804048,98.53143767804048,0.0945
LA4042,84-278,60.0,30.0,28.981972743227548,31.29516408549265,61.29516408549265,61.29516408549265,0.093
36-688,45-694,54.0,18.0,18.94529526198124,22.36290009627252,40.36290009627252,40.36290009627252,0.0895
LA4042,48-024,60.0,25.0,25.465559633250713,30.78352379653518,55.78352379653518,55.78352379653518,0.089
84-280,49-963,60.0,60.0,35.708540908240714,38.96597465952442,98.96597465952442,98.96597465952442,0.089
84-280,LA4002,60.0,25.0,25.758663525714123,29.984295928416145,54.984295928416145,54.984295928416145,0.0855
84-280,LA4022,60.0,60.0,36.16366244013061,38.91722984864285,98.91722984864285,98.91722984864285,0.0855
84-280,LA4464,60.0,60.2,38.372188600722154,41.25183162640724,101.45183162640724,101.45183162640724,0.085
LA4042,LA4002,60.0,25.0,26.094075028717796,28.46776993108506,53.46776993108506,53.46776993108506,0.0845
LA4042,84-277,60.0,25.0,25.98612850102442,29.759904570512607,54.7599045705126,54.7599045705126,0.083
84-280,48-024,60.0,25.0,25.01315135740152,33.501289242830644,58.501289242830644,58.501289242830644,0.083
84-280,LA4647,60.0,20.1,22.628530545284853,25.76970344501751,45.86970344501751,45.86970344501751,0.079
LA4042,LA4647,60.0,20.1,22.364517092245865,26.340572442550183,46.440572442550184,46.440572442550184,0.079
LA4042,LA4022,60.0,60.0,36.00757350836603,38.303033627945176,98.30303362794518,98.30303362794518,0.079
84-280,LA4042,60.0,60.0,35.42204477303523,44.600597964879675,104.60059796487968,104.60059796487968,0.0785
84-280,LA4034,60.0,175.0,42.12117428447626,44.976718312688455,219.97671831268846,219.97671831268846,0.0785
84-280,45-691,60.0,12.0,11.023325012388671,17.84596228763132,29.84596228763132,29.84596228763132,0.0765
36-688,48-668,54.0,18.0,18.412042098343402,25.79089076496088,43.79089076496088,43.79089076496088,0.0755
36-688,45-691,54.0,12.0,11.403819086560793,16.571083539715623,28.571083539715623,28.571083539715623,0.0745
LA4042,36-688,60.0,54.0,34.88603795134144,37.21138001481786,91.21138001481786,91.21138001481786,0.074
LA4042,LA4464,60.0,60.2,38.150555850631655,40.72502373036253,100.92502373036254,100.92502373036254,0.0735
36-688,36-683,54.0,25.0,23.105904896682304,30.423171758423333,55.42317175842334,55.42317175842334,0.073
LA4042,84-280,60.0,60.0,36.23266987142264,38.61566364815612,98.61566364815613,98.61566364815613,0.073
LA4042,84-283,60.0,60.0,36.05689111204581,38.453956710899476,98.45395671089948,98.45395671089948,0.0725
LA4042,48-668,60.0,18.0,20.756394791117643,23.206156670590953,41.20615667059096,41.20615667059096,0.072
84-280,LA4249,60.0,10.0,10.347781705534555,13.504660132710967,23.504660132710967,23.504660132710967,0.0705
84-280,48-666,60.0,12.0,13.940723651647094,17.064068884994878,29.064068884994878,29.064068884994878,0.069
LA4042,36-683,60.0,25.0,25.85646458232519,28.260027809277677,53.26002780927767,53.26002780927767,0.068
36-688,89-411,54.0,10.0,9.704269057683483,13.704268856435489,23.70426885643549,23.70426885643549,0.0675
84-280,36-683,60.0,25.0,25.84343431318384,28.65085840892935,53.65085840892935,53.65085840892935,0.066
84-280,48-279,60.0,175.0,42.07293625024038,44.9594972492936,219.9594972492936,219.9594972492936,0.061
84-280,LA4005,60.0,175.0,42.307163806383706,45.19563584254068,220.1956358425407,220.1956358425407,0.061
LA4042,LA4005,60.0,175.0,42.02077896330349,44.696967423835815,219.69696742383582,219.69696742383582,0.059
36-688,48-666,54.0,12.0,12.026622806707506,18.461781137633228,30.461781137633228,30.461781137633228,0.058
36-688,LA4005,54.0,175.0,37.82399140842272,41.15861382412103,216.15861382412103,216.15861382412103,0.057
36-688,45-693,54.0,13.5,9.714708404758397,25.34863391746081,38.84863391746081,38.84863391746081,0.056
