lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
49-961,84-278,40.0,30.0,20.151673642874556,24.40152158301433,54.40152158301433,54.40152158301433,0.1875
49-961,48-273,40.0,38.0,22.246277289425887,26.55072440460355,64.55072440460356,64.55072440460356,0.1805
49-961,LA4936,40.0,30.1,20.136764008645958,25.23217261264272,55.33217261264272,55.33217261264272,0.176
49-961,49-959,40.0,30.0,20.59647247131177,24.932005333166526,54.93200533316653,54.93200533316653,0.167
49-961,84-279,40.0,45.0,22.661515081965355,28.380651884629184,73.38065188462919,73.38065188462919,0.165
36-688,84-283,54.0,60.0,32.62393413278528,36.228804649242825,96.22880464924282,96.22880464924282,0.1465
49-961,LA4002,40.0,25.0,19.02824579582314,23.314039959653005,48.314039959653,48.314039959653,0.1445
49-961,36-688,40.0,54.0,23.703381356428675,27.830414745591053,81.83041474559106,81.83041474559106,0.1435
49-961,84-280,40.0,60.0,24.18387022567487,28.257811158342587,88.25781115834259,88.25781115834259,0.1435
49-961,48-670,40.0,60.0,24.242484563394743,28.548706931734998,88.548706931735,88.548706931735,0.1435
36-688,36-688,54.0,54.0,31.704312883836806,35.03126551999463,89.03126551999463,89.03126551999463,0.143
49-961,LA4042,40.0,60.0,24.067698389619483,32.43287791807236,92.43287791807236,92.43287791807236,0.1395
49-961,48-024,40.0,25.0,18.852538572770797,23.135124318842074,48.135124318842074,48.135124318842074,0.1355
36-688,LA4464,54.0,60.2,34.39430959071949,37.7500062727559,97.9500062727559,97.9500062727559,0.134
36-688,LA4022,54.0,60.0,32.55051512999249,35.718374310038854,95.71837431003885,95.71837431003885,0.1335
49-963,48-670,60.0,60.0,35.86403447685198,39.04803763422065,99.04803763422065,99.04803763422065,0.1315
36-688,49-963,54.0,60.0,32.40488867331301,35.51310884330915,95.51310884330914,95.51310884330914,0.128
49-963,48-273,60.0,38.0,32.49974397016314,35.818199301524196,73.8181993015242,73.8181993015242,0.127
49-961,45-694,40.0,18.0,15.347523840857159,20.18042993585038,38.180429935850384,38.180429935850384,0.125
49-961,36-683,40.0,25.0,18.650796657735984,22.863134908655063,47.86313490865506,47.86313490865506,0.1215
36-688,84-279,54.0,45.0,30.545700760367836,33.75079890506423,78.75079890506423,78.75079890506423,0.1215
49-961,48-668,40.0,18.0,15.318155358001457,21.95654534992436,39.95654534992436,39.95654534992436,0.1135
49-961,LA4647,40.0,20.1,17.074267767461883,21.491747992881585,41.59174799288159,41.59174799288159,0.1075
36-688,LA4021,54.0,30.0,28.473346906125016,31.982873943483185,61.982873943483185,61.982873943483185,0.107
36-688,84-280,54.0,60.0,32.620686542691956,35.74597138091524,95.74597138091525,95.74597138091525,0.1055
49-963,84-279,60.0,45.0,32.967838265580156,36.181493093580876,81.18149309358088,81.18149309358088,0.104
49-961,LA4022,40.0,60.0,23.955481028198164,28.02551149518912,88.02551149518912,88.02551149518912,0.102
36-688,48-273,54.0,38.0,27.383051028902806,62.338445453109095,100.3384454531091,100.3384454531091,0.1015
49-963,49-959,60.0,30.0,29.10516148673323,32.5315223882874,62.5315223882874,62.5315223882874,0.095
36-688,84-277,54.0,25.0,23.995156391302242,27.211768248010543,52.21176824801054,52.21176824801054,0.094
49-963,84-280,60.0,60.0,35.8349117618817,39.071990726446735,99.07199072644673,99.07199072644673,0.094
49-963,84-277,60.0,25.0,25.841540203392437,29.21469541438351,54.21469541438351,54.21469541438351,0.0905
49-961,45-691,40.0,12.0,9.713169667586046,16.841287337398317,28.841287337398317,28.841287337398317,0.0865
49-963,LA4021,60.0,30.0,30.609545098259446,38.49481042584585,68.49481042584586,68.49481042584586,0.0845
49-961,LA4034,40.0,175.0,29.0385071135059,29.147084657969092,204.1470846579691,204.1470846579691,0.084
49-963,LA4042,60.0,60.0,35.81965996890546,39.722518705340775,99.72251870534078,99.72251870534078,0.078
49-961,84-283,40.0,60.0,21.842195556935515,24.774006271703417,84.77400627170341,84.77400627170341,0.076
49-963,48-024,60.0,25.0,24.337553288616384,36.74234216894572,61.74234216894572,61.74234216894572,0.074
49-963,48-025,60.0,30.0,28.02145772329459,35.13022619049868,65.13022619049869,65.13022619049869,0.073
49-963,LA4647,60.0,20.1,22.736397877099737,26.169612639352373,46.269612639352374,46.269612639352374,0.072
49-963,45-691,60.0,12.0,12.684614641972875,16.142881549534973,28.142881549534973,28.142881549534973,0.068
49-963,89-411,60.0,10.0,10.144504933131499,13.592012427148694,23.592012427148696,23.592012427148696,0.0665
36-688,LA4034,54.0,175.0,37.83761071410985,41.15861382412103,216.15861382412103,216.15861382412103,0.065
49-963,LA4005,60.0,175.0,42.06976935998216,45.39182571091091,220.3918257109109,220.3918257109109,0.054
36-688,84-278,54.0,30.0,25.653424597278345,27.833820296634407,57.83382029663441,57.83382029663441,0.053
49-961,49-963,40.0,60.0,15.695483725785156,18.357094858209305,78.35709485820931,78.35709485820931,0.047
36-688,48-279,54.0,175.0,36.54839447698793,39.93793439538717,214.93793439538717,214.93793439538717,0.035
49-961,84-285,40.0,120.0,22.487357063293416,25.739523974587144,145.73952397458714,145.73952397458714,0.0305
49-961,48-279,40.0,175.0,27.942317395883943,28.055294526992505,203.0552945269925,203.0552945269925,0.03
49-963,LA4936,60.0,30.1,26.99735585430175,28.68417403749949,58.78417403749949,58.78417403749949,0.0275
49-961,LA4005,40.0,175.0,25.051605779620758,25.554528104440745,200.55452810444075,200.55452810444075,0.0255
49-963,LA4026,60.0,6.0,9.70124837051142,13.201135996782527,19.201135996782526,19.201135996782526,0.019
49-963,70-888,60.0,12.0,9.733453047368263,24.859963730995503,36.8599637309955,36.8599637309955,0.0125
36-688,48-670,54.0,60.0,25.242572223804736,25.397821097886393,85.39782109788639,85.39782109788639,0.011
49-963,LA4022,60.0,60.0,9.810896669696819,11.063227361388817,71.06322736138881,71.06322736138881,0.0085
49-963,36-688,60.0,54.0,36.29179575211021,36.40142900979721,90.40142900979721,90.40142900979721,0.008
49-963,49-963,60.0,60.0,9.724486512343578,10.094851216613577,70.09485121661358,70.09485121661358,0.0075
49-961,LA4966,40.0,30.1,9.75456795113699,9.999547252162062,40.09954725216206,40.09954725216206,0.005
49-963,LA4966,60.0,30.1,9.749130045896685,10.383560117379185,40.483560117379184,40.483560117379184,0.005
49-963,84-278,60.0,30.0,9.71095684730855,11.141255357116249,41.14125535711625,41.14125535711625,0.005
49-963,45-692,60.0,18.0,9.749702857482426,13.218514456459403,31.218514456459403,31.218514456459403,0.0045
49-963,36-683,60.0,25.0,9.70628405865441,10.232996614503671,35.23299661450367,35.23299661450367,0.0045
49-963,89-414,60.0,25.0,9.83452371769388,10.47531191824161,35.47531191824161,35.47531191824161,0.0045
49-963,LA4194,60.0,20.1,9.79498697516607,19.375965732635176,39.475965732635174,39.475965732635174,0.0045
49-961,45-692,40.0,18.0,9.85502618453614,10.378387319666505,28.378387319666505,28.378387319666505,0.004
49-963,48-668,60.0,18.0,49.0,51.86292094128899,69.86292094128899,69.86292094128899,0.004
49-961,89-411,40.0,10.0,9.70852592361601,9.936270550738275,19.936270550738275,19.936270550738275,0.0035
49-961,LA4194,40.0,20.1,9.750241003941177,10.229002742995478,30.329002742995478,30.329002742995478,0.0035
49-961,84-277,40.0,25.0,9.79914048815533,10.753219358944254,35.75321935894425,35.75321935894425,0.0035
49-961,89-414,40.0,25.0,9.70317873220138,13.97177052155768,38.97177052155768,38.97177052155768,0.003
49-961,48-025,40.0,30.0,24.527863908984738,24.628696588544653,54.628696588544656,54.628696588544656,0.003
49-961,70-888,40.0,12.0,9.726265472513191,10.057061858604271,22.05706185860427,22.05706185860427,0.0025
49-963,45-694,60.0,18.0,9.917960193041145,11.501983153880401,29.501983153880403,29.501983153880403,0.0025
36-688,49-959,54.0,30.0,9.742909823372463,25.722837685258117,55.72283768525811,55.72283768525811,0.002
36-688,84-285,54.0,120.0,9.743509241580371,10.234260786187999,130.234260786188,130.234260786188,0.002
49-961,LA4036,40.0,6.0,9.70972666498875,10.027760586561486,16.027760586561485,16.027760586561485,0.0015
49-961,70-883,40.0,6.0,9.709980228864692,10.028014150437428,16.02801415043743,16.02801415043743,0.0015
49-963,70-883,60.0,6.0,9.895397597302983,10.139609829127181,16.13960982912718,16.13960982912718,0.0015
49-963,LA4280,60.0,10.0,9.767831370641032,9.90039504538764,19.90039504538764,19.90039504538764,0.0015
49-963,LA4002,60.0,25.0,9.70666355095128,13.94967694002235,38.94967694002235,38.94967694002235,0.0015
49-961,70-884,40.0,6.0,9.709980228864692,10.127954523568889,16.12795452356889,16.12795452356889,0.001
49-961,45-693,40.0,13.5,9.781673191732793,10.48915835496026,23.98915835496026,23.98915835496026,0.001
49-963,70-882,60.0,4.0,9.72218000541609,10.258247942516087,14.258247942516087,14.258247942516087,0.0005
49-961,70-882,40.0,4.0,9.732657915512611,11.150691814888607,15.150691814888607,15.150691814888607,0.0005
49-963,70-884,60.0,6.0,9.71859944976081,9.962811681585006,15.962811681585006,15.962811681585006,0.0005
49-961,LA4026,40.0,6.0,9.709980228864692,10.127954523568889,16.12795452356889,16.12795452356889,0.0005
49-963,LA4036,60.0,6.0,9.783188929809837,10.465095237092033,16.465095237092033,16.465095237092033,0.0005
49-963,LA4249,60.0,10.0,9.81304067142292,9.975108848170409,19.975108848170407,19.975108848170407,0.0005
49-961,LA4249,40.0,10.0,9.732657915512611,11.140202771457876,21.140202771457876,21.140202771457876,0.0005
49-963,70-886,60.0,8.0,50.0,50.37370239234894,58.37370239234894,58.37370239234894,0.0005
49-963,LA4024,60.0,4.0,9.787303878760932,10.205337803302928,14.205337803302928,14.205337803302928,0.0
49-961,LA4024,40.0,4.0,9.70534936594532,10.304179887065347,14.304179887065347,14.304179887065347,0.0
49-961,LA4280,40.0,10.0,9.746385549037385,10.09216416359165,20.09216416359165,20.09216416359165,0.0
49-961,70-886,40.0,8.0,16.555729598431707,16.75835067758591,24.75835067758591,24.75835067758591,0.0
49-961,LA4021,40.0,30.0,9.717887328974959,9.93357894231077,39.933578942310774,39.933578942310774,0.0
49-961,48-666,40.0,12.0,27.954915093984525,28.06489914327422,40.06489914327422,40.06489914327422,0.0
49-963,48-666,60.0,12.0,49.0,49.24523899500421,61.24523899500421,61.24523899500421,0.0
49-963,45-693,60.0,13.5,49.381966025156,49.56333283435434,63.06333283435434,63.06333283435434,0.0
49-961,LA4464,40.0,60.2,9.941157922533067,11.112918066891718,71.31291806689173,71.31291806689173,0.0
49-963,48-279,60.0,175.0,9.849134705870004,11.429842859992842,186.42984285999285,186.42984285999285,0.0
