lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
48-668,LA4021,18.0,30.0,9.700598210209977,13.61666476295834,43.61666476295834,43.61666476295834,0.1945
48-668,49-963,18.0,60.0,11.06928972910412,11.646532600584846,71.64653260058485,71.64653260058485,0.192
48-668,48-273,18.0,38.0,9.713082286860212,13.574828741126801,51.5748287411268,51.5748287411268,0.174
48-668,LA4002,18.0,25.0,9.757175492038376,13.488251887711979,38.48825188771198,38.48825188771198,0.171
48-668,84-277,18.0,25.0,9.758167179795937,13.531786853089486,38.531786853089486,38.531786853089486,0.1655
48-668,84-279,18.0,45.0,9.741729709037283,13.332710006955534,58.33271000695554,58.33271000695554,0.1645
48-668,49-959,18.0,30.0,9.705323938202993,13.486332814736368,43.48633281473637,43.48633281473637,0.164
48-668,48-668,18.0,18.0,9.781353042273661,13.660467692687899,31.6604676926879,31.6604676926879,0.163
48-668,45-694,18.0,18.0,9.724551726610127,13.499329449845959,31.49932944984596,31.49932944984596,0.1625
48-668,LA4966,18.0,30.1,9.742053402564093,13.334687239869194,43.43468723986919,43.43468723986919,0.1595
48-668,48-025,18.0,30.0,9.708057329665907,13.485340679685558,43.48534067968556,43.48534067968556,0.1595
LA4001,84-279,15.0,45.0,9.722672441817862,9.823954665901764,54.823954665901766,54.823954665901766,0.1595
48-668,LA4936,18.0,30.1,9.70900983937942,13.311840647449277,43.41184064744928,43.41184064744928,0.1585
48-668,84-285,18.0,120.0,11.031761762923011,11.4763761865152,131.4763761865152,131.4763761865152,0.158
48-668,36-683,18.0,25.0,9.746790999522423,13.398535361391819,38.39853536139182,38.39853536139182,0.156
48-668,48-670,18.0,60.0,11.126523343722383,11.23592450985531,71.23592450985531,71.23592450985531,0.1535
48-668,84-278,18.0,30.0,9.746790999522423,13.332304152930883,43.33230415293088,43.33230415293088,0.1525
LA4001,36-688,15.0,54.0,9.702981091365041,9.822433256344679,63.82243325634468,63.82243325634468,0.15
LA4001,LA4042,15.0,60.0,9.722284221513503,9.939569062278801,69.9395690622788,69.9395690622788,0.149
48-668,LA4647,18.0,20.1,9.704090750993082,13.520907464691794,33.6209074646918,33.6209074646918,0.1465
LA4001,84-280,15.0,60.0,9.78488001855031,9.89165092683832,69.89165092683832,69.89165092683832,0.1465
48-668,48-024,18.0,25.0,9.700273688464515,13.443026913579308,38.44302691357931,38.44302691357931,0.1455
48-668,LA4464,18.0,60.2,10.319872643768308,14.179103448376791,74.3791034483768,74.3791034483768,0.143
LA4001,49-963,15.0,60.0,9.73789858446915,9.89165092683832,69.89165092683832,69.89165092683832,0.1415
48-668,36-688,18.0,54.0,9.936564287425616,13.386526837233285,67.38652683723329,67.38652683723329,0.1395
48-668,LA4034,18.0,175.0,11.218219554298862,11.342810430803079,186.34281043080307,186.34281043080307,0.1325
48-668,84-283,18.0,60.0,9.86849288453243,13.077805682771812,73.07780568277181,73.07780568277181,0.118
48-668,45-692,18.0,18.0,10.195762466978556,13.848593595452463,31.848593595452463,31.848593595452463,0.114
LA4001,48-670,15.0,60.0,9.708059078470468,9.835778005308788,69.83577800530878,69.83577800530878,0.1135
LA4001,84-285,15.0,120.0,9.700871137514332,9.82419021316497,129.82419021316497,129.82419021316497,0.113
48-668,84-280,18.0,60.0,10.311365753545195,10.437549912001613,70.43754991200161,70.43754991200161,0.1115
48-668,45-693,18.0,13.5,9.708057288972645,13.77595521183677,27.27595521183677,27.27595521183677,0.106
48-668,89-414,18.0,25.0,9.701087514483364,13.352517936353532,38.352517936353536,38.352517936353536,0.096
48-668,LA4042,18.0,60.0,10.045897987422,10.326093733105823,70.32609373310582,70.32609373310582,0.092
LA4001,LA4005,15.0,175.0,9.703772046164676,9.92103068548466,184.92103068548465,184.92103068548465,0.0895
48-668,LA4005,18.0,175.0,12.050546540984996,12.281449223841364,187.28144922384138,187.28144922384138,0.0895
LA4042,LA4249,60.0,10.0,10.306560949462623,13.222968680109263,23.22296868010926,23.22296868010926,0.085
48-668,48-666,18.0,12.0,9.73781019712204,13.627524573458224,25.627524573458224,25.627524573458224,0.083
LA4001,45-693,15.0,13.5,9.776196357578765,15.49928725309368,28.99928725309368,28.99928725309368,0.0825
48-668,45-691,18.0,12.0,9.706673792975332,13.529489875621895,25.529489875621895,25.529489875621895,0.0815
LA4001,48-279,15.0,175.0,9.705691416310422,9.806697567192908,184.8066975671929,184.8066975671929,0.079
LA4042,89-411,60.0,10.0,9.700077463204732,13.082043312268734,23.082043312268734,23.082043312268734,0.0775
LA4001,LA4022,15.0,60.0,10.433097213957469,14.961724401202654,74.96172440120266,74.96172440120266,0.0775
LA4001,LA4647,15.0,20.1,9.701310222051784,15.9185472795111,36.018547279511104,36.018547279511104,0.0765
LA4001,LA4034,15.0,175.0,9.704088011200042,9.868443887711997,184.868443887712,184.868443887712,0.0765
LA4001,45-694,15.0,18.0,9.72818486469694,15.383693150568286,33.383693150568284,33.383693150568284,0.074
LA4001,48-666,15.0,12.0,9.701098725634193,15.58857312649876,27.58857312649876,27.58857312649876,0.0735
LA4001,45-691,15.0,12.0,9.704636626143309,15.421286159668314,27.421286159668313,27.421286159668313,0.073
LA4001,LA4021,15.0,30.0,9.700319224760008,15.47991937210378,45.47991937210378,45.47991937210378,0.0715
LA4042,45-691,60.0,12.0,13.189195734835346,15.711553735036158,27.71155373503616,27.71155373503616,0.069
LA4001,45-692,15.0,18.0,9.757354216689839,15.30085078821554,33.30085078821554,33.30085078821554,0.068
LA4001,LA4194,15.0,20.1,9.790917281682281,15.274711563104129,35.37471156310413,35.37471156310413,0.0675
48-668,LA4249,18.0,10.0,9.702928916036083,13.53381293529937,23.53381293529937,23.53381293529937,0.066
LA4001,48-024,15.0,25.0,9.70176891708756,15.324319977325342,40.324319977325345,40.324319977325345,0.066
LA4042,LA4280,60.0,10.0,10.733842623873334,13.200635466895575,23.200635466895577,23.200635466895577,0.0655
LA4001,LA4002,15.0,25.0,9.754018839644718,15.321888626994816,40.32188862699482,40.32188862699482,0.065
48-668,70-888,18.0,12.0,9.702670955201786,14.503843433972868,26.503843433972868,26.503843433972868,0.0645
LA4001,48-668,15.0,18.0,9.700990977985994,15.564010654821018,33.56401065482102,33.56401065482102,0.064
LA4001,70-888,15.0,12.0,9.75071047421963,15.439546768628901,27.4395467686289,27.4395467686289,0.0635
48-668,LA4022,18.0,60.0,10.104914981699313,10.326093733105823,70.32609373310582,70.32609373310582,0.0635
LA4001,89-414,15.0,25.0,9.700483153270216,15.083470843083836,40.08347084308384,40.08347084308384,0.0615
LA4001,84-278,15.0,30.0,9.712581519479398,15.098022274122389,45.098022274122386,45.098022274122386,0.06
48-668,LA4280,18.0,10.0,9.72781977396173,13.725182415585586,23.725182415585586,23.725182415585586,0.0585
LA4001,LA4280,15.0,10.0,9.81433853220951,15.639320184824316,25.639320184824314,25.639320184824314,0.0565
LA4001,89-411,15.0,10.0,9.71607146775529,15.53072550459652,25.530725504596518,25.530725504596518,0.0535
LA4001,84-277,15.0,25.0,9.70627012144821,15.365216895552209,40.36521689555221,40.36521689555221,0.0535
LA4001,LA4464,15.0,60.2,9.72949015006958,15.584442902003774,75.78444290200378,75.78444290200378,0.0535
48-668,89-411,18.0,10.0,9.708057329665907,13.496245938792047,23.496245938792047,23.496245938792047,0.0525
LA4001,48-273,15.0,38.0,9.719110119968846,15.446848575254368,53.446848575254364,53.446848575254364,0.049
LA4001,LA4249,15.0,10.0,9.726189761078702,15.48730105710746,25.48730105710746,25.48730105710746,0.0485
48-668,48-279,18.0,175.0,11.455593345059237,11.583247211799783,186.58324721179977,186.58324721179977,0.047
48-668,70-886,18.0,8.0,10.078966378506474,13.907882103797617,21.90788210379762,21.90788210379762,0.037
LA4001,LA4966,15.0,30.1,10.718847057046153,10.842151607538431,40.942151607538435,40.942151607538435,0.037
LA4001,84-283,15.0,60.0,10.145898025156,10.544128446264358,70.54412844626435,70.54412844626435,0.036
LA4001,70-886,15.0,8.0,9.836881036436129,15.509830009608738,23.509830009608738,23.509830009608738,0.033
LA4001,48-025,15.0,30.0,10.527864050312001,10.643490980023868,40.64349098002387,40.64349098002387,0.026
LA4001,LA4936,15.0,30.1,9.73645618465908,9.83706961254412,39.93706961254412,39.93706961254412,0.0235
48-668,70-884,18.0,6.0,9.837694073199685,13.75585567095715,19.75585567095715,19.75585567095715,0.0215
LA4001,36-683,15.0,25.0,9.828270572353809,9.939803012755117,34.93980301275512,34.93980301275512,0.021
LA4042,70-888,60.0,12.0,11.746067713704827,14.485520939855776,26.485520939855775,26.485520939855775,0.0205
48-668,LA4036,18.0,6.0,9.702439189076975,13.811396566172624,19.811396566172625,19.811396566172625,0.02
LA4042,70-884,60.0,6.0,9.704357044023794,14.76822942676399,20.768229426763988,20.768229426763988,0.0195
LA4001,LA4026,15.0,6.0,9.793151171198469,15.59354882147732,21.59354882147732,21.59354882147732,0.018
