lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
48-027,84-278,50.0,30.0,24.688247747672374,27.467259065923663,57.46725906592366,57.46725906592366,0.10374432075326556
48-027,84-277,50.0,25.0,22.662632927125816,26.234646342919827,51.23464634291983,51.23464634291983,0.09598057764565866
48-027,48-024,50.0,25.0,22.77910287987054,25.586793230572802,50.5867932305728,50.5867932305728,0.0932739833545173
48-027,LA4280,50.0,10.0,9.763657039104446,12.936477810866462,22.936477810866464,22.936477810866464,0.09255530774202475
48-027,48-669,50.0,36.0,26.18403507825536,28.918450960351525,64.91845096035152,64.91845096035152,0.08427477272160498
48-027,36-682,50.0,20.0,19.623287792246444,22.429480322776413,42.42948032277641,42.42948032277641,0.08382521790703705
48-027,LA4936,50.0,30.1,23.023368308663105,42.021053200444236,72.12105320044424,72.12105320044424,0.0812840685813118
48-027,36-681,50.0,22.0,21.429488391334736,24.227949849218245,46.22794984921825,46.22794984921825,0.07943259252578541
48-027,LA4003,50.0,35.0,26.789234956826835,29.524289627946157,64.52428962794616,64.52428962794616,0.07642506345485499
48-027,LA4765,50.0,50.2,29.18948341368755,31.86306106959657,82.06306106959657,82.06306106959657,0.07235153235864648
48-027,LA4249,50.0,10.0,9.702549606343103,13.526888164777517,23.526888164777517,23.526888164777517,0.07230156884724334
48-027,LA4130,50.0,40.1,27.943554389898445,30.68572854765431,70.78572854765432,70.78572854765432,0.07105640648479547
48-027,89-411,50.0,10.0,9.747078654980328,12.603660872279086,22.603660872279086,22.603660872279086,0.06968590702586178
48-027,48-027,50.0,50.0,28.92661972941271,31.613994327297338,81.61399432729733,81.61399432729733,0.06854873177203254
48-027,36-683,50.0,25.0,22.554744060580447,25.274984574741502,50.2749845747415,50.2749845747415,0.06691000938217642
36-684,LA4002,72.0,25.0,29.284996038233334,32.315359741447246,57.315359741447246,57.315359741447246,0.06647088534257828
48-027,84-280,50.0,60.0,30.458155716952152,33.09829767257355,93.09829767257355,93.09829767257355,0.0654388946536493
48-027,84-279,50.0,45.0,28.532978066053325,31.21357457129992,76.21357457129992,76.21357457129992,0.064516208481822
48-027,LA4001,50.0,15.0,17.36473771772247,20.52351972826052,35.523519728260524,35.523519728260524,0.06298406842729953
48-027,45-691,50.0,12.0,9.943002782353444,17.476868817648228,29.476868817648228,29.476868817648228,0.062173190208760276
48-027,LA4917,50.0,15.1,13.839229576537738,21.60257664504574,36.70257664504574,36.70257664504574,0.058973551915356255
48-027,48-026,50.0,40.0,31.87134771874477,34.55059988361734,74.55059988361734,74.55059988361734,0.0586796766602518
48-027,LA4042,50.0,60.0,30.121615083286585,32.83592376193202,92.83592376193202,92.83592376193202,0.05732199577406454
