lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
48-664,84-280,15.0,60.0,9.740133328697633,9.89514901938554,69.89514901938554,69.89514901938554,0.12711017301834102
48-664,36-685,15.0,84.0,9.700666458746111,9.834859156736234,93.83485915673623,93.83485915673623,0.12658475792196777
48-664,LA4765,15.0,50.2,9.700666444878483,9.802951354398417,60.00295135439842,60.00295135439842,0.12529660450995783
48-664,84-281,15.0,75.0,9.702270923065274,9.952399313049137,84.95239931304914,84.95239931304914,0.12233679383131164
48-664,84-279,15.0,45.0,9.705691459972947,9.848163030996878,54.84816303099688,54.84816303099688,0.12153007475948162
48-664,LA4042,15.0,60.0,9.702153580145172,9.848838838210844,69.84883883821084,69.84883883821084,0.11986607277922497
48-664,LA4327,15.0,75.3,9.700666458746111,9.802099004662816,85.10209900466282,85.10209900466282,0.11801487660953693
48-664,36-684,15.0,72.0,9.703178943389055,9.857302472936192,81.8573024729362,81.8573024729362,0.11665020836589605
48-664,48-027,15.0,50.0,9.700167946141791,10.018832657309444,60.018832657309446,60.018832657309446,0.11471837011975428
48-664,48-026,15.0,40.0,10.021270658241269,10.247807442827034,50.24780744282703,50.24780744282703,0.11010557274507626
48-664,48-028,15.0,100.0,9.700386411368694,10.053117224537917,110.05311722453791,110.05311722453791,0.10825043630694343
48-664,LA4130,15.0,40.1,10.204573550297578,10.313428434082093,50.41342843408209,50.41342843408209,0.10784206381221409
36-680,48-666,36.0,12.0,10.93763158907661,13.019852967475202,25.019852967475202,25.019852967475202,0.09375192278188209
36-680,45-691,36.0,12.0,10.553493550572103,12.538661077414964,24.538661077414964,24.538661077414964,0.09234011267651031
36-680,45-693,36.0,13.5,10.154878777060857,18.22278452459807,31.72278452459807,31.72278452459807,0.08843108515018497
48-664,LA4001,15.0,15.0,9.701581428639827,11.649828511946453,26.649828511946453,26.649828511946453,0.08747937836436269
36-680,LA4280,36.0,10.0,9.709791437401483,11.694430491183597,21.694430491183596,21.694430491183596,0.08579637136316108
48-664,45-693,15.0,13.5,9.701252774498348,11.60307380817,25.103073808170002,25.103073808170002,0.07831923690446799
36-680,89-411,36.0,10.0,9.957141483362923,12.020822289577662,22.020822289577662,22.020822289577662,0.07720469053871412
48-664,45-691,15.0,12.0,9.700639186611024,11.588295167607832,23.588295167607832,23.588295167607832,0.07551886392979953
36-680,LA4249,36.0,10.0,10.402899720954574,12.360694290735966,22.360694290735964,22.360694290735964,0.07111431982792621
48-664,84-277,15.0,25.0,9.716334559575056,11.639319592957376,36.63931959295738,36.63931959295738,0.06856547802238347
48-664,48-666,15.0,12.0,9.700289002668539,11.659741731903363,23.659741731903363,23.659741731903363,0.06807167657795646
36-680,LA4917,36.0,15.1,12.648561261776202,14.601676952150537,29.701676952150535,29.701676952150535,0.06580242925232559
48-664,LA4917,15.0,15.1,9.70172658848778,11.55473841147245,26.65473841147245,26.65473841147245,0.06337983770893023
48-664,89-412,15.0,15.0,9.74419859763828,11.602533545144196,26.602533545144198,26.602533545144198,0.06205426389333749
36-680,45-690,36.0,9.0,9.701109212655426,11.696886215757841,20.696886215757843,20.696886215757843,0.06204795804848738
48-664,36-682,15.0,20.0,9.701243616946654,11.57362476620681,31.573624766206812,31.573624766206812,0.0618876956600927
48-664,LA4647,15.0,20.1,9.700469116227007,11.702048888415144,31.802048888415143,31.802048888415143,0.06180253953965088
48-664,48-668,15.0,18.0,9.716573736739054,11.68541047966393,29.68541047966393,29.68541047966393,0.06172636702707429
48-664,89-413,15.0,20.0,9.700005115226025,11.690575776142833,31.690575776142833,31.690575776142833,0.059794360132594565
36-680,48-668,36.0,18.0,14.378566949532118,19.155573527639472,37.155573527639476,37.155573527639476,0.05978238585712361
36-680,36-682,36.0,20.0,15.407366561046034,17.3646832501467,37.3646832501467,37.3646832501467,0.058864174598072215
48-664,48-024,15.0,25.0,9.700871692461076,11.593539239622968,36.59353923962297,36.59353923962297,0.05785748438389377
36-680,48-664,36.0,15.0,10.958347081394253,20.087759254327658,35.08775925432766,35.08775925432766,0.056495441291016586
48-664,45-694,15.0,18.0,9.907317546237692,11.767183902179788,29.767183902179788,29.767183902179788,0.056379422081486406
48-664,89-411,15.0,10.0,9.724465177338013,11.639320084200317,21.639320084200317,21.639320084200317,0.05624070181443247
48-664,48-025,15.0,30.0,9.702898910414744,11.48024203577784,41.48024203577784,41.48024203577784,0.05600992645939675
48-664,70-888,15.0,12.0,9.72596803845209,11.610030611506371,23.61003061150637,23.61003061150637,0.05598276052351865
48-664,LA4002,15.0,25.0,9.701136056213356,11.880557278743362,36.88055727874336,36.88055727874336,0.05583563345110413
48-664,45-692,15.0,18.0,9.700615957989209,11.629216128858502,29.629216128858502,29.629216128858502,0.05576981317175786
48-664,36-683,15.0,25.0,9.703178943924533,11.507234320708637,36.50723432070863,36.50723432070863,0.05544456044743474
48-664,48-664,15.0,15.0,9.744707076887533,11.592463069167241,26.59246306916724,26.59246306916724,0.05505236060722932
36-680,45-692,36.0,18.0,14.418995571385166,16.46394384766488,34.46394384766488,34.46394384766488,0.053473149484399574
48-664,LA4280,15.0,10.0,9.716334559575056,11.72113303278007,21.72113303278007,21.72113303278007,0.05201290309468138
48-664,36-679,15.0,21.0,9.708166299222766,11.554782111984737,32.554782111984736,32.554782111984736,0.05197679064283694
48-664,45-695,15.0,27.0,9.706985300628403,11.480699107917037,38.48069910791703,38.48069910791703,0.05138384937054804
36-680,36-683,36.0,25.0,17.105038558543548,19.14231959632898,44.14231959632898,44.14231959632898,0.0509998284847787
48-664,36-680,15.0,36.0,9.951626116521737,10.095776495864387,46.095776495864385,46.095776495864385,0.05090887088347664
48-664,LA4194,15.0,20.1,9.70073633293635,11.852281114878588,31.952281114878588,31.952281114878588,0.05073021290138715
36-680,89-412,36.0,15.0,12.440494814224413,14.375501449481202,29.375501449481202,29.375501449481202,0.05025242112875191
36-680,48-665,36.0,24.0,16.634022939348707,18.852019193008623,42.85201919300862,42.85201919300862,0.04984834148263359
48-664,48-665,15.0,24.0,9.700092019143446,11.532114840585864,35.53211484058586,35.53211484058586,0.04979111758580521
36-680,48-024,36.0,25.0,17.227196856133247,20.463264103721563,45.46326410372156,45.46326410372156,0.04953665357894046
36-680,36-681,36.0,22.0,16.168140728782816,18.72054021659548,40.72054021659548,40.72054021659548,0.04936912606498334
48-664,LA4249,15.0,10.0,9.716334559575056,11.710505314704509,21.71050531470451,21.71050531470451,0.04918634069988798
36-680,LA4966,36.0,30.1,18.459646608579835,20.36668960183867,50.46668960183867,50.46668960183867,0.048393013835586314
48-664,48-667,15.0,36.0,10.166171089524319,10.413350919447002,46.413350919447,46.413350919447,0.04658605891195587
48-664,LA4966,15.0,30.1,9.717955880121847,11.465857363713942,41.565857363713945,41.565857363713945,0.04619679795863004
48-664,84-278,15.0,30.0,9.704757475203264,11.475240865516339,41.47524086551634,41.47524086551634,0.04406613006428494
36-680,LA4194,36.0,20.1,15.22339311461509,17.707519052859052,37.80751905285905,37.80751905285905,0.043566316452316074
48-664,LA4936,15.0,30.1,9.774072452699148,11.52955439691368,41.62955439691368,41.62955439691368,0.04353393452286919
36-680,45-695,36.0,27.0,17.54675513473449,19.457025382163774,46.45702538216378,46.45702538216378,0.043442339029751344
36-680,36-680,36.0,36.0,19.29730448093235,21.313586512519084,57.31358651251908,57.31358651251908,0.04296592145841322
48-664,LA4003,15.0,35.0,9.82575808145858,9.981787117854685,44.98178711785469,44.98178711785469,0.04261823039977671
48-664,LA4039,15.0,9.0,9.700679162365601,11.61822781509754,20.61822781509754,20.61822781509754,0.041336675983187826
36-680,70-886,36.0,8.0,9.717960356058745,11.664006040186536,19.664006040186536,19.664006040186536,0.0405508185487723
48-664,45-690,15.0,9.0,9.707274932366149,11.57509467971876,20.57509467971876,20.57509467971876,0.040440431429862214
36-680,48-026,36.0,40.0,19.973790703470915,21.86385712708494,61.86385712708494,61.86385712708494,0.040289571288208474
36-680,48-025,36.0,30.0,18.373619915608067,20.513045277877197,50.5130452778772,50.5130452778772,0.040160129097417195
36-680,48-669,36.0,36.0,19.855727968905473,21.750774889134835,57.75077488913483,57.75077488913483,0.039474062029731236
48-664,48-669,15.0,36.0,9.718847055116369,9.86114761384175,45.86114761384175,45.86114761384175,0.03896272583322943
36-680,LA4039,36.0,9.0,9.70475715670828,11.719334110562722,20.71933411056272,20.71933411056272,0.034754046246647866
36-680,48-667,36.0,36.0,19.649155516006672,21.61567818416636,57.615678184166356,57.615678184166356,0.03461893418978064
48-664,70-886,15.0,8.0,9.716334559575056,12.055491810372494,20.055491810372494,20.055491810372494,0.033878903185666914
36-680,89-413,36.0,20.0,14.428071176628157,16.363572411593612,36.36357241159361,36.36357241159361,0.02914733451024285
36-680,36-679,36.0,21.0,14.617545557937172,16.551974703524312,37.55197470352431,37.55197470352431,0.028563727996295356
48-664,70-885,15.0,9.0,9.701170405368778,11.606504388019687,20.606504388019687,20.606504388019687,0.027290326620167237
36-680,48-027,36.0,50.0,21.12100437787168,23.001672819250363,73.00167281925036,73.00167281925036,0.027250732784991485
36-680,70-884,36.0,6.0,9.70133255263989,12.54596381578611,18.54596381578611,18.54596381578611,0.024120946094238465
36-680,36-685,36.0,84.0,22.9783865129656,24.886767454580923,108.88676745458092,108.88676745458092,0.02315790438245052
36-680,89-414,36.0,25.0,16.204523139403157,18.215221323472804,43.215221323472804,43.215221323472804,0.022694737246017897
36-680,LA4036,36.0,6.0,9.722940173638767,11.928423116952308,17.92842311695231,17.92842311695231,0.021802498101460288
48-664,LA4036,15.0,6.0,9.716334559575056,11.649551477645016,17.649551477645016,17.649551477645016,0.021341836497549227
36-680,48-028,36.0,100.0,24.048544523888754,25.953669012025916,125.95366901202591,125.95366901202591,0.020222772306241407
48-664,LA4026,15.0,6.0,9.700434397673245,11.621765037858095,17.621765037858097,17.621765037858097,0.018982020521670934
48-664,70-884,15.0,6.0,9.702968619280602,11.720967343259654,17.72096734325965,17.72096734325965,0.018491267787860442
36-680,45-694,36.0,18.0,12.633869769096277,14.611538494212706,32.61153849421271,32.61153849421271,0.016765372207691618
48-664,89-414,15.0,25.0,9.701626129450212,9.805770583890215,34.805770583890215,34.805770583890215,0.015324362487488748
36-680,LA4026,36.0,6.0,10.001625852734215,11.960532697972122,17.96053269797212,17.96053269797212,0.013733327604139827
48-664,36-681,15.0,22.0,9.701626129450212,9.836367476407451,31.836367476407453,31.836367476407453,0.010944708636225056
48-664,70-883,15.0,6.0,9.836881035277395,11.725944530641614,17.725944530641613,17.725944530641613,0.01090196041485475
36-680,LA4024,36.0,4.0,9.721550921280807,14.521550946426801,18.5215509464268,18.5215509464268,0.009926772947381193
48-664,LA4024,15.0,4.0,9.716334559575056,11.675388184834318,15.675388184834318,15.675388184834318,0.009543165272144879
36-680,70-883,36.0,6.0,10.001625786874952,12.03453662467208,18.03453662467208,18.03453662467208,0.00804716447448238
36-680,70-882,36.0,4.0,9.703740232210992,16.398745947259478,20.398745947259478,20.398745947259478,0.007514193197842762
36-680,70-888,36.0,12.0,29.945898025156,30.066927096106618,42.06692709610662,42.06692709610662,0.0004501692046998792
36-680,70-885,36.0,9.0,30.8,31.03769397257569,40.03769397257569,40.03769397257569,0.0
36-680,LA4647,36.0,20.1,26.254864129707837,26.413421486404847,46.51342148640485,46.51342148640485,0.0
36-680,36-684,36.0,72.0,9.700624902674528,19.642889458832133,91.64288945883213,91.64288945883213,0.0
