lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
84-277,48-024,25.0,25.0,12.102816535232378,16.192294300540595,41.192294300540595,41.192294300540595,0.2179790837893941
84-277,48-025,25.0,30.0,12.658866818001316,20.5212879890937,50.5212879890937,50.5212879890937,0.21561273947640325
84-277,LA4002,25.0,25.0,12.12308339957369,16.240370143052946,41.24037014305294,41.24037014305294,0.21483245040657964
84-277,84-277,25.0,25.0,12.101409362309084,16.669722466809056,41.669722466809056,41.669722466809056,0.2126899765852739
84-277,84-278,25.0,30.0,12.751931658963255,16.6335130055397,46.6335130055397,46.6335130055397,0.19599439265326082
84-277,LA4647,25.0,20.1,11.19235609644424,15.30490165932809,35.40490165932809,35.40490165932809,0.19385222165947788
84-278,84-277,30.0,25.0,14.557372941851785,18.310605261873594,43.31060526187359,43.31060526187359,0.19039647945217417
84-278,84-278,30.0,30.0,15.385182660941227,18.921298514937778,48.921298514937774,48.921298514937774,0.1877459649575293
84-277,84-281,25.0,75.0,17.260074525660446,17.3738541563344,92.3738541563344,92.3738541563344,0.1865893587727443
84-278,LA4936,30.0,30.1,15.25115901763176,23.17625443305047,53.27625443305047,53.27625443305047,0.18428136508387064
84-278,48-024,30.0,25.0,14.568313538364496,18.044591323658143,43.04459132365814,43.04459132365814,0.18103359740967584
84-278,LA4003,30.0,35.0,16.077452140496558,19.48215061960175,54.482150619601754,54.482150619601754,0.18097152743542175
84-278,48-025,30.0,30.0,15.431350409362905,18.778799222341625,48.778799222341625,48.778799222341625,0.17924863023263776
84-277,LA4003,25.0,35.0,13.227500133971665,17.11467976734486,52.11467976734486,52.11467976734486,0.178618220932608
84-277,48-668,25.0,18.0,10.59634742172711,14.748364608103602,32.7483646081036,32.7483646081036,0.17813373319261683
84-277,LA4936,25.0,30.1,12.759770711438609,16.675952959217803,46.775952959217804,46.775952959217804,0.1779362850799684
84-278,LA4130,30.0,40.1,16.614283638231885,19.86069634326867,59.96069634326867,59.96069634326867,0.16565535049480407
84-277,48-669,25.0,36.0,13.311186821813381,17.281033722786393,53.28103372278639,53.28103372278639,0.1631529436857914
84-277,LA4327,25.0,75.3,17.91325451428315,18.418547633100435,93.71854763310043,93.71854763310043,0.16168103436250586
84-278,48-669,30.0,36.0,16.142387249352836,19.430309080846342,55.43030908084634,55.43030908084634,0.15866678745827004
84-277,LA4130,25.0,40.1,13.684465731988126,17.512440596311425,57.61244059631143,57.61244059631143,0.15254331446314062
84-278,36-682,30.0,20.0,12.912163032892236,18.345422598064633,38.34542259806463,38.34542259806463,0.15201746793529428
84-278,48-026,30.0,40.0,16.523096408962864,23.9024984281391,63.9024984281391,63.9024984281391,0.1501529035944543
84-277,84-279,25.0,45.0,14.018618021121537,17.80002754952947,62.800027549529474,62.800027549529474,0.14997786572040023
84-277,48-026,25.0,40.0,13.673481995316424,17.957486009447532,57.957486009447535,57.957486009447535,0.14901804568200377
84-278,48-668,30.0,18.0,12.560180002556466,16.002821428092695,34.002821428092695,34.002821428092695,0.1484656834800456
84-278,84-279,30.0,45.0,17.082074836373515,20.295838436580457,65.29583843658045,65.29583843658045,0.14067355635047366
84-278,LA4647,30.0,20.1,13.35401429985825,16.84570769168292,36.94570769168293,36.94570769168293,0.1381907879334293
84-277,LA4765,25.0,50.2,14.331829376718176,18.06135015681121,68.2613501568112,68.2613501568112,0.13664682745629014
