lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
36-681,36-681,22.0,22.0,10.068138698955632,12.961560260828474,34.96156026082848,34.96156026082848,0.23608308963895017
36-681,36-683,22.0,25.0,10.50763061330309,13.456473788178869,38.45647378817887,38.45647378817887,0.22489534147602824
36-681,36-682,22.0,20.0,9.701085357342013,12.583197937411633,32.58319793741163,32.58319793741163,0.21839616578929943
36-681,45-695,22.0,27.0,10.726606222974848,13.539922886278516,40.53992288627852,40.53992288627852,0.2116471611786374
45-694,36-684,18.0,72.0,11.189283529262978,11.30154991732862,83.30154991732861,83.30154991732861,0.20809941687866795
36-681,48-025,22.0,30.0,11.13850342351353,13.922955179456178,43.92295517945618,43.92295517945618,0.20372290199826815
36-681,48-024,22.0,25.0,10.610512935626168,13.511921182693383,38.511921182693385,38.511921182693385,0.20249804344794406
45-694,LA4042,18.0,60.0,11.09504827872547,11.20147662664231,71.2014766266423,71.2014766266423,0.2017900237529609
36-681,LA4647,22.0,20.1,9.78648021032148,14.242065192697938,34.34206519269794,34.34206519269794,0.1970703448429075
45-694,84-281,18.0,75.0,10.829433744670078,10.940728607270385,85.94072860727039,85.94072860727039,0.1955396761056119
36-681,45-694,22.0,18.0,9.724137459343282,12.618338022562789,30.61833802256279,30.61833802256279,0.19469021996016342
36-681,48-668,22.0,18.0,9.700017378118332,12.734133300675236,30.734133300675236,30.734133300675236,0.1919406534494256
45-694,LA4327,18.0,75.3,11.364831999143819,11.477470198535038,86.77747019853504,86.77747019853504,0.17648457577992646
36-681,48-669,22.0,36.0,11.589250808250885,14.383854049888921,50.383854049888924,50.383854049888924,0.16500585422538536
36-681,48-026,22.0,40.0,11.893602205468083,14.628949427344692,54.62894942734469,54.62894942734469,0.16413971943988526
45-694,84-277,18.0,25.0,9.702617911329787,12.607768525889968,37.607768525889966,37.607768525889966,0.1530237886167423
45-694,84-278,18.0,30.0,9.700710947918818,12.41966150646745,42.41966150646745,42.41966150646745,0.15227328935694243
36-681,48-667,22.0,36.0,11.610608451890538,14.349149219297582,50.34914921929758,50.34914921929758,0.15162623764188063
45-694,LA4002,18.0,25.0,9.7004849379976,12.519520240318045,37.519520240318045,37.519520240318045,0.15107241528659876
45-694,48-025,18.0,30.0,9.700260913223774,12.642466830590049,42.64246683059005,42.64246683059005,0.15088370198051204
45-694,84-280,18.0,60.0,10.990123478002591,11.093226680392153,71.09322668039215,71.09322668039215,0.15072417173821848
36-681,LA4130,22.0,40.1,11.919366727996636,14.650534914134552,54.750534914134555,54.750534914134555,0.15058544866460657
45-694,LA4936,18.0,30.1,9.700101006940978,12.738787153540256,42.83878715354026,42.83878715354026,0.1498716055678719
45-694,48-668,18.0,18.0,9.700069915111941,12.570436136459692,30.57043613645969,30.57043613645969,0.14967065671927007
45-694,LA4130,18.0,40.1,9.708219675633325,12.401478479068452,52.50147847906845,52.50147847906845,0.14961803192034634
45-694,45-695,18.0,27.0,9.708057288972645,12.82128546124884,39.82128546124884,39.82128546124884,0.14885763664136303
45-694,LA4003,18.0,35.0,9.701938462183046,12.825339930188564,47.82533993018856,47.82533993018856,0.14784755241740305
45-694,LA4647,18.0,20.1,9.701907689651605,12.591563827451445,32.691563827451446,32.691563827451446,0.14782239022382812
45-694,48-669,18.0,36.0,9.700309737738356,12.393347450978203,48.393347450978204,48.393347450978204,0.14754085717474752
45-694,36-683,18.0,25.0,9.709371388290151,12.486020569286014,37.48602056928601,37.48602056928601,0.14581493846203933
45-694,48-667,18.0,36.0,9.702556855560365,12.391167098423269,48.39116709842327,48.39116709842327,0.14354351849849464
45-694,LA4765,18.0,50.2,9.821476085612957,12.442368739397976,62.64236873939798,62.64236873939798,0.14180480470147966
45-694,45-694,18.0,18.0,9.74894684436369,12.582725778820867,30.582725778820866,30.582725778820866,0.14114283699782476
45-694,LA4194,18.0,20.1,9.70611485629765,12.494965157282198,32.5949651572822,32.5949651572822,0.14021782757451226
36-681,LA4194,22.0,20.1,9.816232400696324,12.719628004627172,32.81962800462718,32.81962800462718,0.13848718932648796
45-694,36-681,18.0,22.0,9.703028953980445,12.493124901604656,34.49312490160466,34.49312490160466,0.13806252738242147
45-694,LA4966,18.0,30.1,9.710796275697328,12.41524564397929,42.51524564397929,42.51524564397929,0.13736116929308326
45-694,48-024,18.0,25.0,9.702564082823796,12.588876337014119,37.58887633701412,37.58887633701412,0.13704020447498885
45-694,48-026,18.0,40.0,9.701919912447911,12.373687686455481,52.37368768645548,52.37368768645548,0.1360337539104026
36-681,LA4917,22.0,15.1,9.861004502711799,12.739827910874798,27.839827910874796,27.839827910874796,0.13572396579250132
45-694,48-027,18.0,50.0,9.822619079206039,12.46108282378483,62.46108282378483,62.46108282378483,0.1355370815218757
36-681,48-027,22.0,50.0,12.408939701895731,15.324894732999544,65.32489473299954,65.32489473299954,0.13168519096849837
45-694,36-682,18.0,20.0,9.701003833302593,12.498300114973901,32.4983001149739,32.4983001149739,0.12977365954985176
36-681,45-693,22.0,13.5,9.704509728079863,12.594122978881927,26.094122978881927,26.094122978881927,0.1225873643880837
45-694,LA4917,18.0,15.1,9.702692765531403,12.535837466629827,27.635837466629827,27.635837466629827,0.12022523588086663
45-694,45-692,18.0,18.0,9.711162908517089,12.516835567446003,30.516835567446,30.516835567446,0.11931056031625539
36-681,45-692,22.0,18.0,9.701278530760138,12.549047484192652,30.549047484192652,30.549047484192652,0.11861958601659399
45-694,LA4001,18.0,15.0,9.70264912931398,12.627530161002973,27.627530161002973,27.627530161002973,0.11818085465014207
45-694,36-679,18.0,21.0,9.820473141778935,12.606445863968078,33.60644586396808,33.60644586396808,0.11574729053731604
36-681,48-664,22.0,15.0,9.812112721064034,12.691276928721908,27.69127692872191,27.69127692872191,0.11416680257542867
45-694,36-680,18.0,36.0,9.721529314204604,12.44740916404352,48.44740916404352,48.44740916404352,0.1124941931126766
36-681,36-679,22.0,21.0,9.777539455089101,13.052328488517274,34.052328488517276,34.052328488517276,0.10855004524166435
45-694,48-664,18.0,15.0,9.718796590697853,12.549919051631173,27.54991905163117,27.54991905163117,0.10817486879366901
45-694,48-665,18.0,24.0,9.70064062384858,12.819395398516868,36.81939539851687,36.81939539851687,0.10308883024273052
36-681,LA4966,22.0,30.1,11.10290352542407,13.978759170777565,44.078759170777566,44.078759170777566,0.10082843418513364
36-681,48-665,22.0,24.0,10.296380029637719,13.429980829219257,37.42998082921926,37.42998082921926,0.10068214555591926
45-694,45-693,18.0,13.5,9.713082286860212,12.625719946087179,26.12571994608718,26.12571994608718,0.09895988922255532
36-681,36-684,22.0,72.0,13.130421644655593,16.106400734899065,88.10640073489907,88.10640073489907,0.08953355532792491
45-694,89-412,18.0,15.0,10.188903890548854,13.039548743158885,28.039548743158885,28.039548743158885,0.08741314770941298
36-681,45-691,22.0,12.0,9.770800346496467,12.784467348277072,24.784467348277072,24.784467348277072,0.08446166289335426
