lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
36-679,45-694,21.0,18.0,9.703252217063001,12.275387749841897,30.275387749841897,30.275387749841897,0.12263139966168321
36-679,LA4917,21.0,15.1,9.751146242746195,12.375961149212888,27.475961149212885,27.475961149212885,0.1163309294453003
36-679,45-695,21.0,27.0,10.449199850235665,13.02572547725387,40.02572547725387,40.02572547725387,0.11467870417192198
36-679,36-679,21.0,21.0,9.956541107685494,12.464578861428087,33.46457886142809,33.46457886142809,0.11269127221894576
36-679,45-692,21.0,18.0,9.89476067840078,12.427716301228262,30.427716301228262,30.427716301228262,0.11062219499840557
36-679,48-664,21.0,15.0,9.815600763651483,12.344406954971095,27.344406954971095,27.344406954971095,0.10988954785479865
36-679,LA4194,21.0,20.1,9.715927989210767,12.416934293992536,32.516934293992534,32.516934293992534,0.10853350558864513
36-679,48-665,21.0,24.0,9.79952015447354,12.442856780025405,36.44285678002541,36.44285678002541,0.1080359290775513
36-679,LA4966,21.0,30.1,10.514914889895453,13.111406456826337,43.21140645682634,43.21140645682634,0.10085903924830626
89-413,48-666,20.0,12.0,9.701331225792753,11.704324070692545,23.704324070692543,23.704324070692543,0.10014625028911797
36-679,48-667,21.0,36.0,11.056262781076638,13.660605012646522,49.66060501264652,49.66060501264652,0.09789569602362531
36-679,45-691,21.0,12.0,9.73584769422808,12.264069100878022,24.26406910087802,24.26406910087802,0.09007910420708087
89-413,48-668,20.0,18.0,9.70066639289685,11.730822594768034,29.730822594768036,29.730822594768036,0.08954016383026954
89-413,45-691,20.0,12.0,9.870362301755149,11.877252587104405,23.877252587104405,23.877252587104405,0.08920097779839781
89-413,LA4647,20.0,20.1,9.704837937941296,11.724877671239165,31.824877671239165,31.824877671239165,0.08718683968593972
89-413,45-692,20.0,18.0,9.842202549744922,11.85735375945063,29.857353759450632,29.857353759450632,0.08704751503345012
89-413,36-683,20.0,25.0,9.70066639656706,11.785217496013582,36.78521749601358,36.78521749601358,0.08610346743229136
89-413,LA4001,20.0,15.0,9.700447612197781,11.716334205989165,26.716334205989163,26.716334205989163,0.08602357218731393
89-413,36-681,20.0,22.0,9.701133478748297,12.47774767748695,34.477747677486946,34.477747677486946,0.08585394289208896
36-679,36-680,21.0,36.0,11.157875209450493,13.70149260909395,49.70149260909395,49.70149260909395,0.08551425425430402
36-679,89-413,21.0,20.0,9.83303123730718,12.354290937037138,32.354290937037135,32.354290937037135,0.08499236917991897
89-413,48-024,20.0,25.0,9.70066639656706,11.785217496013582,36.78521749601358,36.78521749601358,0.08486724926032907
89-413,LA4917,20.0,15.1,9.744793624305812,11.759319885230633,26.859319885230633,26.859319885230633,0.0847115569743774
89-413,89-412,20.0,15.0,9.742141280511392,11.759211158975813,26.759211158975813,26.759211158975813,0.08467801531953642
89-413,36-679,20.0,21.0,10.027827505818381,12.040945667568954,33.040945667568955,33.040945667568955,0.0834478184860707
89-413,45-694,20.0,18.0,9.70066639289685,11.730822594768034,29.730822594768036,29.730822594768036,0.08306806578386698
89-413,48-664,20.0,15.0,9.727845674916473,11.72875668437148,26.72875668437148,26.72875668437148,0.08286685403887148
89-413,45-693,20.0,13.5,9.713577763444285,11.734103775399447,25.234103775399447,25.234103775399447,0.082861602700556
89-413,45-695,20.0,27.0,9.709756681215627,11.713081515231055,38.71308151523105,38.71308151523105,0.08233903930018202
89-413,LA4002,20.0,25.0,9.708955387440122,11.785217496013582,36.78521749601358,36.78521749601358,0.0821607434329173
36-679,89-412,21.0,15.0,9.938984693117252,12.442769333175557,27.442769333175555,27.442769333175555,0.07903338942372289
89-413,89-414,20.0,25.0,9.825819972697584,11.840556973566724,36.84055697356672,36.84055697356672,0.07880432154616648
89-413,89-413,20.0,20.0,9.829521609362606,11.882962039193416,31.882962039193416,31.882962039193416,0.07873120194493999
89-413,LA4966,20.0,30.1,10.004065254468493,12.051115430154317,42.15111543015432,42.15111543015432,0.07792897823281508
89-414,LA4001,25.0,15.0,10.242147807810836,12.913015704958745,27.913015704958745,27.913015704958745,0.07786107791774635
89-413,LA4194,20.0,20.1,9.705871319248379,11.824794616357376,31.924794616357378,31.924794616357378,0.07651495669456164
89-413,84-277,20.0,25.0,9.702317069260612,11.750775646083161,36.75077564608316,36.75077564608316,0.0750558958394874
89-413,48-025,20.0,30.0,9.907910631265615,16.809969179084927,46.80996917908493,46.80996917908493,0.07389009815920784
89-413,36-680,20.0,36.0,10.465558132362371,12.478639003037781,48.478639003037785,48.478639003037785,0.07378327549395322
89-413,36-682,20.0,20.0,9.70565592845373,11.737620084414846,31.737620084414846,31.737620084414846,0.07345488398258698
89-413,48-665,20.0,24.0,10.057000809764462,12.05707343367758,36.05707343367758,36.05707343367758,0.07325482459796107
89-413,LA4130,20.0,40.1,10.660606453878952,13.28644770308469,53.38644770308469,53.38644770308469,0.07184360031191742
89-413,LA4936,20.0,30.1,9.907910631265615,16.86773986314412,46.96773986314412,46.96773986314412,0.06951349438912668
36-679,89-414,21.0,25.0,9.873129744334376,12.800180106261637,37.800180106261635,37.800180106261635,0.06795261667396323
89-413,84-278,20.0,30.0,9.907910631265615,16.480265741304112,46.48026574130411,46.48026574130411,0.06789230591532373
89-413,84-279,20.0,45.0,10.924195528485567,12.986842796717681,57.98684279671768,57.98684279671768,0.0678548879939518
89-414,LA4647,25.0,20.1,11.246710976542108,13.419964935130993,33.51996493513099,33.51996493513099,0.06638596504969284
89-413,84-280,20.0,60.0,11.459135854644344,13.514705592033451,73.51470559203345,73.51470559203345,0.06609593254565188
89-413,48-667,20.0,36.0,10.535994642714423,12.568808939446834,48.56880893944683,48.56880893944683,0.06516857009630897
89-414,LA4002,25.0,25.0,12.146876098676819,14.766491967469156,39.76649196746916,39.76649196746916,0.0636794004060943
89-413,48-669,20.0,36.0,10.403252239887609,12.422910916559148,48.42291091655915,48.42291091655915,0.06351872218828436
36-679,89-411,21.0,10.0,9.702885648925312,12.630025333261022,22.630025333261024,22.630025333261024,0.06349770963468013
89-413,48-026,20.0,40.0,10.660606453878952,13.077012827812206,53.077012827812204,53.077012827812204,0.06347355176817611
89-413,LA4042,20.0,60.0,11.493422159678317,13.750773557268714,73.75077355726872,73.75077355726872,0.06284249789763027
89-413,48-027,20.0,50.0,11.110251664988525,14.5642808943715,64.5642808943715,64.5642808943715,0.06275343413452582
89-413,LA4003,20.0,35.0,10.338433820736252,12.39240845976838,47.392408459768376,47.392408459768376,0.06164000147194005
89-413,LA4765,20.0,50.2,11.109536771726457,14.781700385540534,64.98170038554053,64.98170038554053,0.05980008713242405
36-679,70-888,21.0,12.0,9.735509885102347,12.985218018351055,24.985218018351055,24.985218018351055,0.05973025289992678
36-679,LA4249,21.0,10.0,9.77256438001606,12.296812275174148,22.296812275174148,22.296812275174148,0.05752076326218697
89-413,89-411,20.0,10.0,9.700083681687836,11.704397800862075,21.704397800862075,21.704397800862075,0.05709163573304564
89-413,LA4280,20.0,10.0,9.701188863978949,11.826510469652249,21.82651046965225,21.82651046965225,0.05664716113264708
89-413,LA4327,20.0,75.3,11.863755854791883,14.166501284222921,89.46650128422291,89.46650128422291,0.05593431522996952
89-413,36-684,20.0,72.0,11.786616182125517,13.824535441097446,85.82453544109745,85.82453544109745,0.05547338127661251
89-413,70-888,20.0,12.0,9.707244245338444,12.135993496849057,24.135993496849057,24.135993496849057,0.054750166328482834
36-679,LA4280,21.0,10.0,9.701250482469362,12.217549747885744,22.217549747885744,22.217549747885744,0.05380822806727718
89-414,84-278,25.0,30.0,12.781623853852782,14.835920890266141,44.83592089026614,44.83592089026614,0.05305370785886895
89-413,45-690,20.0,9.0,9.700766775148828,11.705074092476503,20.7050740924765,20.7050740924765,0.0521285131829156
89-413,LA4249,20.0,10.0,10.229490105601663,12.231730450919517,22.231730450919517,22.231730450919517,0.051881240979594
89-414,LA4003,25.0,35.0,13.24671106769162,15.390095559273588,50.39009555927359,50.39009555927359,0.05037118045277301
36-679,45-690,21.0,9.0,9.719787215019632,12.310290023796675,21.310290023796675,21.310290023796675,0.050192085102249456
89-414,LA4936,25.0,30.1,12.804227620644127,14.860441948808132,44.96044194880813,44.96044194880813,0.04998384042075658
89-414,84-277,25.0,25.0,12.14013106339431,14.692031511201451,39.69203151120145,39.69203151120145,0.04956142830766452
89-413,36-685,20.0,84.0,12.209789691051744,14.454329304559844,98.45432930455985,98.45432930455985,0.047400560733312606
