lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
36-681,LA4647,22.0,20.1,9.71466478136194,15.825386493587215,35.92538649358722,35.92538649358722,0.21445481075823195
36-681,48-024,22.0,25.0,10.50097543119903,16.61989144546047,41.61989144546047,41.61989144546047,0.21398646793393122
36-681,36-682,22.0,20.0,9.79828018332608,13.304554456303507,33.30455445630351,33.30455445630351,0.21144998874842133
36-681,36-683,22.0,25.0,10.491369378108123,14.007423069406132,39.00742306940613,39.00742306940613,0.20539452252096088
36-681,36-681,22.0,22.0,10.051880791055396,13.58452794189269,35.58452794189269,35.58452794189269,0.20369002875494685
36-681,48-668,22.0,18.0,9.701987373377428,13.29474528087225,31.29474528087225,31.29474528087225,0.20161104678390723
36-681,45-695,22.0,27.0,10.67509493367309,14.178578318342895,41.17857831834289,41.17857831834289,0.20103895103235983
36-681,48-025,22.0,30.0,11.144349621718904,14.767183461238844,44.767183461238844,44.767183461238844,0.19125990589441577
36-681,45-694,22.0,18.0,9.75426315108247,13.27578920809243,31.27578920809243,31.27578920809243,0.18740152658733733
36-681,48-669,22.0,36.0,11.580320503296038,15.094900865516339,51.09490086551634,51.09490086551634,0.18280885663389077
36-681,48-667,22.0,36.0,11.563385939703995,15.197871212096176,51.197871212096175,51.197871212096175,0.17032661815160668
36-681,48-026,22.0,40.0,11.92891313997178,15.429345100379075,55.429345100379074,55.429345100379074,0.15982332039318597
45-694,LA4002,18.0,25.0,9.700295183380026,13.328877939438767,38.32887793943877,38.32887793943877,0.1525902037907
36-681,LA4130,22.0,40.1,11.893077116361944,15.39315173861503,55.49315173861503,55.49315173861503,0.15217949152359336
45-694,84-278,18.0,30.0,9.701058227263944,13.240945507024213,43.240945507024215,43.240945507024215,0.14791151958365437
45-694,48-024,18.0,25.0,9.701377008101469,13.201478769438962,38.201478769438964,38.201478769438964,0.14734891755334958
45-694,LA4936,18.0,30.1,9.701479477540376,13.215047484136525,43.31504748413653,43.31504748413653,0.14614110239378733
45-694,45-695,18.0,27.0,9.706504478767211,13.219869813589233,40.219869813589234,40.219869813589234,0.14557298293302076
45-694,LA4130,18.0,40.1,9.70001009085376,13.210022215471488,53.31002221547149,53.31002221547149,0.14518634838345207
45-694,48-669,18.0,36.0,9.709407526567663,13.295047298435788,49.29504729843579,49.29504729843579,0.1439919563056643
45-694,LA4003,18.0,35.0,9.70044776922347,13.235499481864803,48.23549948186481,48.23549948186481,0.14376989245710922
45-694,84-279,18.0,45.0,9.701479477540376,13.206502912022529,58.20650291202253,58.20650291202253,0.14288278044619515
45-694,48-026,18.0,40.0,9.702439156441317,13.206503022255259,53.20650302225526,53.20650302225526,0.14274614582112238
45-694,36-683,18.0,25.0,9.701377008101469,13.201478769438962,38.201478769438964,38.201478769438964,0.14184422997289045
45-694,48-668,18.0,18.0,9.703991979721161,13.226866528262395,31.226866528262395,31.226866528262395,0.14154210796797143
45-694,45-694,18.0,18.0,9.700458794753736,13.2573538756219,31.257353875621902,31.257353875621902,0.13871045718315567
45-694,48-025,18.0,30.0,9.701479477540376,13.206503657093792,43.20650365709379,43.20650365709379,0.13485295115336274
45-694,36-681,18.0,22.0,9.70324859219406,13.211382201988004,35.211382201988,35.211382201988,0.13471725533106205
45-694,LA4194,18.0,20.1,9.700046256479252,13.471668958488221,33.571668958488225,33.571668958488225,0.1344137641586226
45-694,84-277,18.0,25.0,9.70130286763813,13.201471051958745,38.20147105195875,38.20147105195875,0.13354492716325694
45-694,LA4647,18.0,20.1,9.747238142422098,13.247249477982724,33.34724947798273,33.34724947798273,0.13346973940613435
36-681,LA4917,22.0,15.1,9.770488833313125,13.305105446513576,28.405105446513573,28.405105446513573,0.13217277678318634
45-694,LA4966,18.0,30.1,9.7094051761845,13.215047484136525,43.31504748413653,43.31504748413653,0.13192835079161586
45-694,45-692,18.0,18.0,9.703991979721161,13.267329755023194,31.267329755023194,31.267329755023194,0.13086032042073445
45-694,36-682,18.0,20.0,9.74552524535743,13.261687168488201,33.2616871684882,33.2616871684882,0.13057275853432584
45-694,48-027,18.0,50.0,9.803021283163954,13.839815421464854,63.839815421464856,63.839815421464856,0.12721046610092118
36-681,LA4194,22.0,20.1,9.96881031881116,13.472157402130048,33.572157402130046,33.572157402130046,0.12678244779983783
45-694,48-667,18.0,36.0,9.701852374916731,13.295047298435788,49.29504729843579,49.29504729843579,0.12636232397053115
45-694,48-664,18.0,15.0,9.706504478767211,13.29943923365937,28.29943923365937,28.29943923365937,0.12615906360523688
45-694,LA4001,18.0,15.0,9.700284908288625,13.2167452797644,28.2167452797644,28.2167452797644,0.1202685678856372
45-694,36-679,18.0,21.0,9.700582454249405,13.221333423889272,34.22133342388927,34.22133342388927,0.1197164035097147
36-681,45-692,22.0,18.0,9.71145612648095,13.22380774748251,31.22380774748251,31.22380774748251,0.11955201140555385
45-694,LA4765,18.0,50.2,9.811436832765658,13.321890900680948,63.52189090068095,63.52189090068095,0.11789001811852406
36-681,48-664,22.0,15.0,9.703653282964337,13.408288089683564,28.408288089683566,28.408288089683566,0.11697429269679434
36-681,48-027,22.0,50.0,12.406641392808941,15.917731406120732,65.91773140612074,65.91773140612074,0.11621513557725244
36-681,48-665,22.0,24.0,10.270453564471849,13.843294746702723,37.843294746702725,37.843294746702725,0.1161154428778844
45-694,36-680,18.0,36.0,9.702439160111528,13.228946039694115,49.228946039694115,49.228946039694115,0.11529131208770077
45-694,LA4042,18.0,60.0,10.09999870308664,13.622487746203724,73.62248774620372,73.62248774620372,0.11325206846716064
45-694,LA4917,18.0,15.1,9.702439160111528,13.235726963887585,28.335726963887584,28.335726963887584,0.1124288902263697
36-681,36-679,22.0,21.0,9.767098929104595,13.280076765143061,34.280076765143065,34.280076765143065,0.10892119992293707
45-694,48-665,18.0,24.0,9.701479477540376,13.237725710523703,37.237725710523705,37.237725710523705,0.10874025353254377
45-694,84-280,18.0,60.0,10.104859901931253,13.6786384985159,73.6786384985159,73.6786384985159,0.10458354782422791
36-681,45-693,22.0,13.5,9.700166760947889,13.42264115811469,26.92264115811469,26.92264115811469,0.10191679896557286
45-694,45-693,18.0,13.5,9.701132580961747,13.208862785598292,26.708862785598292,26.708862785598292,0.09966357088879159
36-681,48-666,22.0,12.0,9.708885362084304,13.220288512220563,25.220288512220563,25.220288512220563,0.09843738954906582
36-681,LA4966,22.0,30.1,11.1925219380734,14.829613241294258,44.92961324129426,44.92961324129426,0.09432090114665086
36-681,36-684,22.0,72.0,13.129672323065273,16.63531326077233,88.63531326077234,88.63531326077234,0.09352929146787821
45-694,84-281,18.0,75.0,10.42547201938451,13.95704085468488,88.95704085468488,88.95704085468488,0.09008338631949607
45-694,89-412,18.0,15.0,9.700036776914908,13.911737002184699,28.9117370021847,28.9117370021847,0.08880381906530607
45-694,LA4327,18.0,75.3,10.421749493658902,14.191143006517795,89.49114300651779,89.49114300651779,0.08797293686332841
45-694,48-666,18.0,12.0,9.701346394276047,13.215906286710046,25.215906286710045,25.215906286710045,0.08729832361195372
45-694,36-684,18.0,72.0,10.372042926303363,14.070676756554416,86.07067675655442,86.07067675655442,0.08592720152305601
45-694,89-413,18.0,20.0,9.702331565716708,13.232518382453858,33.23251838245386,33.23251838245386,0.08438282480536374
36-681,36-680,22.0,36.0,11.557894638595766,15.623632940542182,51.62363294054218,51.62363294054218,0.08209501801547153
36-681,45-691,22.0,12.0,9.70049916016166,13.209641075027843,25.209641075027843,25.209641075027843,0.08203090762555793
45-694,89-414,18.0,25.0,9.764745042528368,13.331115666157059,38.33111566615706,38.33111566615706,0.08032565744352484
45-694,45-691,18.0,12.0,9.702175317345228,13.203251936944527,25.203251936944525,25.203251936944525,0.07923224516283205
45-694,36-685,18.0,84.0,10.570151406818237,14.081458039368705,98.0814580393687,98.0814580393687,0.07714626414929532
36-681,89-414,22.0,25.0,10.376871378564472,13.882588682911303,38.882588682911305,38.882588682911305,0.07577339347814317
36-681,36-685,22.0,84.0,13.39033968636074,16.971735331895943,100.97173533189594,100.97173533189594,0.07462348449163526
36-681,48-028,22.0,100.0,13.662908266071259,17.372058986011137,117.37205898601114,117.37205898601114,0.0731330103431329
36-681,89-413,22.0,20.0,9.71283983498532,13.240480827177242,33.240480827177244,33.240480827177244,0.07311644676356617
36-681,89-411,22.0,10.0,9.70487831838795,13.22772182296224,23.227721822962238,23.227721822962238,0.07091785952697173
36-681,89-412,22.0,15.0,9.704782430083178,13.358741609932983,28.358741609932984,28.358741609932984,0.06834528916376806
