lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
36-690,84-278,40.0,30.0,20.034464982593523,28.10593875364045,58.10593875364045,58.10593875364045,0.1377781675342999
36-690,84-279,40.0,45.0,22.657176041972328,30.894145039871162,75.89414503987116,75.89414503987116,0.13743782050544914
36-690,LA4130,40.0,40.1,21.875388059054316,33.55122282883373,73.65122282883374,73.65122282883374,0.12620152213487423
36-690,LA4003,40.0,35.0,21.02647776021874,29.42698621152213,64.42698621152213,64.42698621152213,0.1259777607955045
36-690,48-025,40.0,30.0,19.910624916376122,30.493274353774396,60.493274353774396,60.493274353774396,0.11895163694554949
36-690,84-280,40.0,60.0,24.15459729244075,32.22626330968064,92.22626330968063,92.22626330968063,0.11425967683459931
36-690,LA4002,40.0,25.0,18.665741215056304,26.9949498882955,51.9949498882955,51.9949498882955,0.11163662133349224
36-690,LA4042,40.0,60.0,24.109981728722953,32.89297862258457,92.89297862258456,92.89297862258456,0.1109792633602719
36-690,48-669,40.0,36.0,21.096792899022134,31.765761832112137,67.76576183211213,67.76576183211213,0.10624618429313297
36-690,84-277,40.0,25.0,19.19036515782506,27.19412815964741,52.194128159647406,52.194128159647406,0.10596768971627044
48-274,84-279,50.0,45.0,27.807375285255024,38.41668798399822,83.41668798399823,83.41668798399823,0.1008092460357916
48-274,LA4936,50.0,30.1,24.31714730853801,30.911803636343855,61.011803636343856,61.011803636343856,0.0977772368338405
36-690,LA4936,40.0,30.1,19.688981945273,27.72584370812585,57.82584370812585,57.82584370812585,0.09688029594879682
48-274,48-024,50.0,25.0,22.157118925382253,30.4389762084584,55.4389762084584,55.4389762084584,0.09458033617034677
36-690,48-027,40.0,50.0,23.268812160561538,31.35851527379714,81.35851527379714,81.35851527379714,0.08968545194267251
36-690,LA4647,40.0,20.1,16.51042545507308,25.480368941626644,45.580368941626645,45.580368941626645,0.08919411181824524
48-274,84-280,50.0,60.0,30.04902164550964,36.83407544717805,96.83407544717805,96.83407544717805,0.08876984202377246
36-690,LA4327,40.0,75.3,25.1053734783203,33.12940405332763,108.42940405332763,108.42940405332763,0.08667436057941907
48-274,48-025,50.0,30.0,24.286700433323038,31.289746683823505,61.28974668382351,61.28974668382351,0.08654002025274639
36-690,84-281,40.0,75.0,25.128612053427997,33.210388909540406,108.2103889095404,108.2103889095404,0.08108238628150662
48-274,84-281,50.0,75.0,31.396674320916144,37.85648117637845,112.85648117637845,112.85648117637845,0.0790080863083693
48-274,48-026,50.0,40.0,26.94081960340992,35.43975956350193,75.43975956350192,75.43975956350192,0.07588033969215545
48-274,48-668,50.0,18.0,17.61752561008402,25.520804978977303,43.5208049789773,43.5208049789773,0.07505014629995761
48-274,48-669,50.0,36.0,25.710310004031278,35.696048655624864,71.69604865562486,71.69604865562486,0.0735351417602241
36-690,36-684,40.0,72.0,24.869589491221788,38.27797830380141,110.2779783038014,110.2779783038014,0.0734450782620995
36-689,45-691,35.0,12.0,9.705691132254003,18.72881665906066,30.72881665906066,30.72881665906066,0.07293341619569282
36-690,36-685,40.0,84.0,25.55070305164119,33.6277874068682,117.62778740686821,117.62778740686821,0.07170066904336415
48-274,45-693,50.0,13.5,12.505101672283745,20.611648858345767,34.11164885834577,34.11164885834577,0.06828944332796796
48-274,45-694,50.0,18.0,17.245608747051424,25.204115397921907,43.20411539792191,43.20411539792191,0.06718506472302654
48-274,89-411,50.0,10.0,9.700299148438297,16.07319516830218,26.07319516830218,26.07319516830218,0.06639234672254406
36-689,48-664,35.0,15.0,9.973435400647524,24.120943903392188,39.12094390339219,39.12094390339219,0.06564553970301995
48-274,LA4327,50.0,75.3,31.363181172422976,37.88997113666766,113.18997113666765,113.18997113666765,0.06490991744204311
48-274,LA4917,50.0,15.1,14.614968884681621,20.95682426313354,36.05682426313354,36.05682426313354,0.06471833031229118
36-690,LA4001,40.0,15.0,14.421575936882354,22.422216402332122,37.422216402332126,37.422216402332126,0.06431332843943366
