lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
84-277,48-024,25.0,25.0,12.086928835297249,16.88189750051705,41.88189750051705,41.88189750051705,0.22580508014126374
84-277,LA4002,25.0,25.0,12.056454753832705,18.128024818215657,43.12802481821566,43.12802481821566,0.21475330033661263
84-277,84-277,25.0,25.0,12.088889650790646,17.02003230681481,42.02003230681481,42.02003230681481,0.2053947962072824
84-277,48-025,25.0,30.0,12.740133183846725,17.501657467670658,47.501657467670654,47.501657467670654,0.19658299848590546
84-278,LA4936,30.0,30.1,14.906473063505445,31.599074513842407,61.699074513842405,61.699074513842405,0.1961846179380583
84-277,LA4936,25.0,30.1,12.522797185083595,25.373887328173634,55.47388732817363,55.47388732817363,0.19568314121304708
84-278,48-025,30.0,30.0,15.587667637397535,19.70144898632732,49.70144898632732,49.70144898632732,0.19205923187976873
84-278,84-278,30.0,30.0,15.359565233168588,19.65345088887956,49.65345088887956,49.65345088887956,0.19195768407284308
84-278,84-277,30.0,25.0,14.537547350258055,18.67030616829575,43.67030616829575,43.67030616829575,0.18276210521554423
84-277,84-278,25.0,30.0,12.735132713385159,17.515088215989703,47.51508821598971,47.51508821598971,0.18092455946495145
84-277,LA4003,25.0,35.0,13.212269123192769,17.97770402059351,52.97770402059351,52.97770402059351,0.18069460791745848
84-278,LA4002,30.0,25.0,14.505733531840757,19.5584253265009,44.558425326500895,44.558425326500895,0.17004790867234124
84-278,48-669,30.0,36.0,16.094759686486235,20.43125840385712,56.43125840385712,56.43125840385712,0.17001204965230307
84-278,48-024,30.0,25.0,14.443474403109706,19.352432962531825,44.35243296253182,44.35243296253182,0.16409700851923656
84-277,48-669,25.0,36.0,13.201128779180063,22.186993157300837,58.18699315730083,58.18699315730083,0.16247368172523927
84-277,LA4647,25.0,20.1,10.800267767216743,21.525619402573813,41.62561940257382,41.62561940257382,0.16087568768463473
84-278,LA4003,30.0,35.0,16.02117299291313,20.28977914185954,55.28977914185954,55.28977914185954,0.1569409897838536
84-277,48-026,25.0,40.0,13.66769905445178,18.42453701264652,58.424537012646525,58.424537012646525,0.1537833941110521
84-277,LA4130,25.0,40.1,13.654569381795781,19.402326411496112,59.502326411496114,59.502326411496114,0.152790200574626
84-278,LA4647,30.0,20.1,13.252329086322751,18.134380522335785,38.23438052233578,38.23438052233578,0.15185477397336086
84-278,48-026,30.0,40.0,16.525944530641617,23.575816851162326,63.57581685116233,63.57581685116233,0.15031149005704855
84-277,48-668,25.0,18.0,10.35849896576956,17.565132048027674,35.56513204802768,35.56513204802768,0.1500119520425347
84-278,LA4130,30.0,40.1,16.65274383999953,20.773514608073974,60.873514608073975,60.873514608073975,0.14788953340161215
84-278,36-681,30.0,22.0,13.614062644535835,18.53990883480864,40.53990883480864,40.53990883480864,0.14173320938947923
84-277,84-279,25.0,45.0,14.00413066174996,18.7661804058485,63.7661804058485,63.7661804058485,0.1375589241406783
84-278,36-683,30.0,25.0,14.333635314342427,19.427775294882935,44.427775294882935,44.427775294882935,0.1373097003535429
84-277,48-027,25.0,50.0,14.127013749496728,33.82558978882339,83.8255897888234,83.8255897888234,0.13385669622137197
84-278,84-279,30.0,45.0,17.01885867774036,21.336993041061927,66.33699304106193,66.33699304106193,0.13305799646252775
84-278,LA4765,30.0,50.2,17.386424541715755,21.4924940006543,71.6924940006543,71.6924940006543,0.1283666173828233
84-277,LA4765,25.0,50.2,14.274704872471506,20.392408784683298,70.5924087846833,70.5924087846833,0.12251745704907592
84-278,45-695,30.0,27.0,14.588716763711377,20.278049788477805,47.2780497884778,47.2780497884778,0.1216253800795019
84-278,48-668,30.0,18.0,11.572483446782208,23.669251648053244,41.66925164805325,41.66925164805325,0.11924502659222586
84-277,LA4001,25.0,15.0,9.819659972575685,17.994935445786723,32.99493544578672,32.99493544578672,0.11672564869875834
84-278,45-693,30.0,13.5,9.748130083611711,15.018714951534365,28.518714951534363,28.518714951534363,0.11610088123241408
84-278,45-694,30.0,18.0,11.055727918593476,25.052915898492124,43.052915898492124,43.052915898492124,0.11385844623877277
84-278,48-027,30.0,50.0,17.377040709090778,21.975654789119854,71.97565478911986,71.97565478911986,0.1111560620272428
84-278,LA4042,30.0,60.0,17.97486769788883,25.28164596838395,85.28164596838394,85.28164596838394,0.10638319692856857
84-277,84-280,25.0,60.0,14.747450838995965,19.76480714002544,79.76480714002544,79.76480714002544,0.10416808980283396
84-278,LA4917,30.0,15.1,10.757710522702126,14.929157452943587,30.029157452943586,30.029157452943586,0.10367980918582395
84-278,36-682,30.0,20.0,11.375643637232676,30.42804277780522,50.42804277780522,50.42804277780522,0.10044627810933536
84-278,84-280,30.0,60.0,17.98072689962574,22.131773054135884,82.13177305413589,82.13177305413589,0.09827489086527338
84-278,LA4001,30.0,15.0,11.725965413556148,17.683388217920967,32.683388217920964,32.683388217920964,0.09722597027345538
84-278,48-667,30.0,36.0,15.955388016761757,24.29823079843528,60.298230798435284,60.298230798435284,0.09508585059523812
84-278,48-666,30.0,12.0,9.700456723030062,13.82708612408851,25.82708612408851,25.82708612408851,0.09504671770034383
84-278,45-691,30.0,12.0,9.70510920223454,13.831178679047925,25.831178679047923,25.831178679047923,0.0911708121262452
84-278,84-281,30.0,75.0,18.603509205780824,23.74971944900026,98.74971944900025,98.74971944900025,0.09091924080393089
84-278,36-684,30.0,72.0,18.486507034911497,22.630297324755375,94.63029732475538,94.63029732475538,0.09024359162995632
84-277,36-684,25.0,72.0,15.132645065936105,22.907761030102016,94.90776103010202,94.90776103010202,0.0865237907659489
84-277,84-281,25.0,75.0,15.293779830327171,20.066025207137997,95.066025207138,95.066025207138,0.08616706622483081
84-278,48-664,30.0,15.0,10.052506507342635,17.875387800143898,32.8753878001439,32.8753878001439,0.08279034604610194
84-278,LA4194,30.0,20.1,12.80639746544335,17.81333798538719,37.91333798538719,37.91333798538719,0.08189192275102011
84-277,LA4327,25.0,75.3,15.145024879872514,36.62280937101432,111.92280937101432,111.92280937101432,0.0783437800979613
84-278,45-692,30.0,18.0,11.940458801486818,17.6257814887639,35.6257814887639,35.6257814887639,0.0735314926518324
84-278,48-028,30.0,100.0,19.291646486715536,23.53599084835409,123.53599084835409,123.53599084835409,0.07269420062236141
84-278,LA4280,30.0,10.0,9.700299714005089,13.810295822018242,23.81029582201824,23.81029582201824,0.07182237027345786
84-278,89-411,30.0,10.0,9.700666282654113,13.877210181249955,23.877210181249957,23.877210181249957,0.07174676523197511
84-278,36-679,30.0,21.0,13.132265947664054,18.126628728555957,39.12662872855596,39.12662872855596,0.06870441611892006
84-277,36-685,25.0,84.0,15.427947849794855,27.790811373017533,111.79081137301753,111.79081137301753,0.066492766507921
84-277,48-028,25.0,100.0,15.78173672392982,20.668796303955396,120.66879630395539,120.66879630395539,0.0649332663472095
84-278,LA4249,30.0,10.0,9.718644501485727,13.82595658670799,23.82595658670799,23.82595658670799,0.06200375678971369
84-278,LA4966,30.0,30.1,15.11145611984147,23.29627897521592,53.39627897521592,53.39627897521592,0.06175998046271889
84-278,89-412,30.0,15.0,10.513355069260264,15.061529602415796,30.061529602415796,30.061529602415796,0.06116668243479239
84-278,LA4327,30.0,75.3,18.273622152896703,22.389820969082432,97.68982096908243,97.68982096908243,0.0534513862377886
84-278,48-665,30.0,24.0,13.890036934102698,20.150190587264017,44.15019058726402,44.15019058726402,0.05276621743714037
84-278,45-690,30.0,9.0,9.72045130070127,13.87109371474408,22.871093714744077,22.871093714744077,0.0523696857378614
84-278,70-888,30.0,12.0,9.7029101784487,15.779080694283444,27.779080694283444,27.779080694283444,0.04873609730175446
84-278,89-413,30.0,20.0,12.630874976778149,16.90841473325456,36.90841473325456,36.90841473325456,0.04819438536480673
84-281,70-886,75.0,8.0,9.700298700702408,13.252529088926634,21.252529088926636,21.252529088926636,0.04648723057887729
84-278,36-680,30.0,36.0,16.038531076078563,21.776292762738013,57.77629276273801,57.77629276273801,0.04421853471455695
84-278,89-414,30.0,25.0,14.144445937814558,18.27857398087665,43.27857398087665,43.27857398087665,0.041519910415758976
84-277,LA4042,25.0,60.0,12.514550654718521,17.34801259334559,77.34801259334559,77.34801259334559,0.0399319469795298
84-278,70-886,30.0,8.0,9.703178791576638,14.25164810918357,22.25164810918357,22.25164810918357,0.03699133674111387
84-278,36-685,30.0,84.0,16.530118558198918,20.640525176186287,104.64052517618629,104.64052517618629,0.03615219542531551
84-278,LA4039,30.0,9.0,9.706485811582729,13.843446118427577,22.84344611842758,22.84344611842758,0.034583617848312674
84-281,LA4249,75.0,10.0,9.701228864710147,17.676541924757988,27.676541924757988,27.676541924757988,0.03314339559600111
84-281,45-690,75.0,9.0,9.710200761578403,18.387228759969656,27.387228759969656,27.387228759969656,0.03178426546233771
84-281,LA4039,75.0,9.0,9.810045353644009,13.436131300641728,22.436131300641726,22.436131300641726,0.026662648544706583
84-278,70-884,30.0,6.0,9.709208718498624,14.743116945397148,20.743116945397148,20.743116945397148,0.025412613681718738
84-278,70-885,30.0,9.0,9.712269106830266,13.911455947419682,22.911455947419682,22.911455947419682,0.024294151337417795
84-281,48-664,75.0,15.0,15.306136417905224,25.251053692008842,40.25105369200884,40.25105369200884,0.024284580131282485
84-281,70-888,75.0,12.0,12.708663586395929,16.451283839863642,28.451283839863642,28.451283839863642,0.021553775922695875
84-281,89-413,75.0,20.0,21.535993653959057,25.04257087358758,45.04257087358758,45.04257087358758,0.0182466443737881
84-281,LA4036,75.0,6.0,9.725286842713881,13.658979188203054,19.658979188203055,19.658979188203055,0.01793612512662143
84-278,LA4036,30.0,6.0,9.703178801195376,14.985218068663052,20.985218068663052,20.985218068663052,0.01457682130086753
