lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
LA4327,84-278,75.3,30.0,33.12236487601177,36.27764190256279,66.27764190256279,66.27764190256279,0.07302289492409424
LA4042,LA4280,60.0,10.0,9.886651415087613,14.0075892440756,24.0075892440756,24.0075892440756,0.06890600340884113
LA4042,48-026,60.0,40.0,31.84364442277159,35.41750042265275,75.41750042265275,75.41750042265275,0.06381329113351776
LA4042,LA4647,60.0,20.1,20.547528981547018,32.37108550104164,52.47108550104164,52.47108550104164,0.0637310583914945
LA4042,36-682,60.0,20.0,21.97118452145468,24.986604011213526,44.98660401121353,44.98660401121353,0.06304089665164754
LA4327,LA4280,75.3,10.0,9.704707296880244,15.422549184476132,25.422549184476132,25.422549184476132,0.062094454635699195
LA4327,LA4249,75.3,10.0,10.671737586298079,14.273633030656688,24.27363303065669,24.27363303065669,0.06184956607248183
LA4042,LA4130,60.0,40.1,31.07598972463581,44.827215754649544,84.92721575464955,84.92721575464955,0.06147368597790049
LA4042,45-690,60.0,9.0,9.700303681693287,12.70354066585938,21.70354066585938,21.70354066585938,0.06141264893439219
LA4327,89-411,75.3,10.0,9.93866347478935,14.004383237341939,24.00438323734194,24.00438323734194,0.06140220663785407
LA4042,LA4249,60.0,10.0,9.750775545459161,13.763105294259775,23.763105294259773,23.763105294259773,0.0605617516882997
LA4042,48-025,60.0,30.0,29.15254656103879,32.28534085977939,62.28534085977939,62.28534085977939,0.05882290658992487
LA4327,45-691,75.3,12.0,10.086386358960752,19.699022448679568,31.699022448679568,31.699022448679568,0.05805604208408797
LA4042,45-691,60.0,12.0,10.785217420545582,17.947330278520617,29.947330278520617,29.947330278520617,0.057026015400592024
LA4042,45-694,60.0,18.0,21.75388129751043,24.7540272181002,42.754027218100205,42.754027218100205,0.05694033526646506
LA4327,36-682,75.3,20.0,24.991103755406815,27.935267388511942,47.935267388511946,47.935267388511946,0.05640243309589669
LA4042,89-411,60.0,10.0,9.703178079878217,14.389814616255777,24.389814616255777,24.389814616255777,0.05621997316869872
LA4327,48-024,75.3,25.0,30.003893323424737,32.904721826798955,57.904721826798955,57.904721826798955,0.05550144941500719
LA4327,45-693,75.3,13.5,14.956570379187879,21.56755863229928,35.06755863229928,35.06755863229928,0.055207414620363035
LA4327,48-025,75.3,30.0,33.396424452957035,36.30087291493251,66.30087291493251,66.30087291493251,0.05520007329528098
LA4042,48-666,60.0,12.0,13.214915071848672,17.99554796851508,29.99554796851508,29.99554796851508,0.05483430506785033
LA4327,84-277,75.3,25.0,30.168457346685084,33.06973634300429,58.06973634300429,58.06973634300429,0.05336322607969258
LA4327,LA4936,75.3,30.1,34.84487765655832,37.75247052676736,67.85247052676736,67.85247052676736,0.05289979651959833
LA4042,48-027,60.0,50.0,34.888384405570996,37.89029231973313,87.89029231973313,87.89029231973313,0.04726470555589352
LA4042,LA4917,60.0,15.1,15.493421432422632,22.05111532952033,37.15111532952033,37.15111532952033,0.046817433719748544
LA4042,45-693,60.0,13.5,9.78353651921232,24.5236542096475,38.0236542096475,38.0236542096475,0.04623528335068367
LA4327,LA4917,75.3,15.1,18.65573379955234,21.597883068629116,36.69788306862912,36.69788306862912,0.04598834000962679
LA4042,48-664,60.0,15.0,17.639127510418835,20.63964160390465,35.63964160390465,35.63964160390465,0.04210083644612219
LA4327,LA4001,75.3,15.0,20.99013744662907,25.496781597942043,40.49678159794205,40.49678159794205,0.042030516906682906
LA4327,48-666,75.3,12.0,13.231652982794637,20.086313409746325,32.086313409746325,32.086313409746325,0.041294175796120706
LA4327,36-681,75.3,22.0,27.358035608074122,30.308259547553636,52.30825954755363,52.30825954755363,0.040762593917388464
LA4327,45-694,75.3,18.0,16.196322906226865,35.59178151924073,53.59178151924073,53.59178151924073,0.039736816096523735
LA4042,70-886,60.0,8.0,9.700893091461587,12.760491443745925,20.760491443745927,20.760491443745927,0.039005720969685756
LA4042,36-685,60.0,84.0,38.199113521430824,41.46500168237622,125.46500168237623,125.46500168237623,0.038778488699748905
LA4327,LA4039,75.3,9.0,9.700165426420197,12.66218845852753,21.66218845852753,21.66218845852753,0.03560626004130626
LA4327,LA4042,75.3,60.0,46.64404615524473,49.64008979425626,109.64008979425626,109.64008979425626,0.033794907149655114
LA4327,45-690,75.3,9.0,9.70256000608619,17.279647621726713,26.279647621726713,26.279647621726713,0.032328668150245675
LA4327,84-281,75.3,75.0,46.21890988020942,49.161572387309484,124.16157238730949,124.16157238730949,0.03224339425165475
LA4042,48-028,60.0,100.0,39.56309272858751,42.62867990173829,142.62867990173828,142.62867990173828,0.031289401434483416
LA4042,36-684,60.0,72.0,37.76885449250431,40.97659873147036,112.97659873147036,112.97659873147036,0.030292547052819054
LA4042,45-692,60.0,18.0,19.6724553142633,22.762995984721282,40.762995984721286,40.762995984721286,0.02819094385293778
LA4327,LA4327,75.3,75.3,46.20296793357701,49.18280176664719,124.48280176664719,124.48280176664719,0.02816610576948966
LA4327,48-669,75.3,36.0,45.70740215721564,48.79072157240324,84.79072157240324,84.79072157240324,0.027852817264385394
LA4042,70-888,60.0,12.0,11.565279496972552,15.955712920238431,27.955712920238433,27.955712920238433,0.027080251728627276
LA4042,LA4036,60.0,6.0,9.740132572605745,12.749149476796111,18.749149476796113,18.749149476796113,0.026491648144656293
LA4327,45-695,75.3,27.0,26.132488414560246,48.18279742248893,75.18279742248893,75.18279742248893,0.026362819104636993
LA4327,48-027,75.3,50.0,49.05965977726622,52.00449879500526,102.00449879500526,102.00449879500526,0.02635489980403657
LA4327,84-280,75.3,60.0,43.58767089131396,46.487775672558726,106.48777567255873,106.48777567255873,0.025972921225376012
LA4042,LA4039,60.0,9.0,9.750775545459161,15.263730049924238,24.263730049924238,24.263730049924238,0.025554712571775388
LA4327,36-685,75.3,84.0,47.5165667316108,50.43009336194923,134.43009336194922,134.43009336194922,0.024669517339508423
