lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
72-489,72-487,21.6,16.0,9.711116429754847,31.59180806926109,47.59180806926109,21.59180806926109,0.0,SfccfF,focal_length
72-489,72-507,21.6,16.0,9.711116429754847,31.59180806926109,47.59180806926109,21.59180806926109,0.0,SfccfF,focal_length
72-489,19-518,21.6,16.0,9.711116429754847,31.59180806926109,47.59180806926109,21.59180806926109,0.0,SfccfF,focal_length
72-489,21-199,21.6,16.0,9.711116429754847,31.59180806926109,47.59180806926109,21.59180806926109,0.0,SfccfF,focal_length
72-509,72-487,21.6,16.0,9.711116429754847,31.59180806926109,47.59180806926109,21.59180806926109,0.0,SfccfF,focal_length
72-509,72-507,21.6,16.0,9.711116429754847,31.59180806926109,47.59180806926109,21.59180806926109,0.0,SfccfF,focal_length
72-509,19-518,21.6,16.0,9.711116429754847,31.59180806926109,47.59180806926109,21.59180806926109,0.0,SfccfF,focal_length
72-509,21-199,21.6,16.0,9.711116429754847,31.59180806926109,47.59180806926109,21.59180806926109,0.0,SfccfF,focal_length
72-489,19-520,21.6,21.6,9.763923208672676,32.683923133204644,54.283923133204645,28.283923133204645,0.0,SfccfF,focal_length
72-489,21-201,21.6,21.6,9.763923208672676,32.683923133204644,54.283923133204645,28.283923133204645,0.0,SfccfF,focal_length
72-489,72-489,21.6,21.6,9.763923208672676,32.683923133204644,54.283923133204645,28.283923133204645,0.0,SfccfF,focal_length
72-489,72-509,21.6,21.6,9.763923208672676,32.683923133204644,54.283923133204645,28.283923133204645,0.0,SfccfF,focal_length
72-509,19-520,21.6,21.6,9.763923208672676,32.683923133204644,54.283923133204645,28.283923133204645,0.0,SfccfF,focal_length
72-509,21-201,21.6,21.6,9.763923208672676,32.683923133204644,54.283923133204645,28.283923133204645,0.0,SfccfF,focal_length
72-509,72-489,21.6,21.6,9.763923208672676,32.683923133204644,54.283923133204645,28.283923133204645,0.0,SfccfF,focal_length
72-509,72-509,21.6,21.6,9.763923208672676,32.683923133204644,54.283923133204645,28.283923133204645,0.0,SfccfF,focal_length
72-509,49-959,21.6,30.0,9.919320448271373,32.60889119387872,62.60889119387872,36.60889119387872,0.0,SfccfF,focal_length
72-509,LA4021,21.6,30.0,9.919320448271373,32.60889119387872,62.60889119387872,36.60889119387872,0.0,SfccfF,focal_length
72-489,19-519,21.6,23.5,18.28,40.017634421175146,63.517634421175146,37.517634421175146,0.0,SfccfF,focal_length
72-489,21-200,21.6,23.5,18.28,40.017634421175146,63.517634421175146,37.517634421175146,0.0,SfccfF,focal_length
72-489,72-508,21.6,23.5,18.28,40.017634421175146,63.517634421175146,37.517634421175146,0.0,SfccfF,focal_length
72-489,72-488,21.6,23.5,18.28,40.017634421175146,63.517634421175146,37.517634421175146,0.0,SfccfF,focal_length
72-509,19-519,21.6,23.5,18.28,40.017634421175146,63.517634421175146,37.517634421175146,0.0,SfccfF,focal_length
72-509,21-200,21.6,23.5,18.28,40.017634421175146,63.517634421175146,37.517634421175146,0.0,SfccfF,focal_length
72-509,72-508,21.6,23.5,18.28,40.017634421175146,63.517634421175146,37.517634421175146,0.0,SfccfF,focal_length
72-509,72-488,21.6,23.5,18.28,40.017634421175146,63.517634421175146,37.517634421175146,0.0,SfccfF,focal_length
72-509,LA4052,21.6,35.1,9.74227652582885,31.679651531611437,66.77965153161144,40.779651531611435,0.0,SfccfF,focal_length
72-509,36-686,21.6,27.0,18.28,39.98156639601915,66.98156639601915,40.98156639601915,0.0,SfccfF,focal_length
72-509,49-960,21.6,35.0,9.919320448271373,32.23669545828735,67.23669545828736,41.23669545828736,0.0,SfccfF,focal_length
72-509,36-689,21.6,35.0,9.919320448271373,32.23669545828735,67.23669545828736,41.23669545828736,0.0,SfccfF,focal_length
72-509,48-273,21.6,38.0,9.919320448271373,32.38036787804566,70.38036787804566,44.38036787804566,0.0,SfccfF,focal_length
72-509,LA4306,21.6,40.1,9.904906872671074,32.64988632760136,72.74988632760136,46.74988632760136,0.0,SfccfF,focal_length
72-509,36-687,21.6,36.0,18.28,40.32523892180452,76.32523892180453,50.32523892180453,0.0,SfccfF,focal_length
72-509,49-961,21.6,40.0,18.28,39.95466950085842,79.95466950085842,53.954669500858415,0.0,SfccfF,focal_length
72-509,36-690,21.6,40.0,18.28,39.95466950085842,79.95466950085842,53.954669500858415,0.0,SfccfF,focal_length
