lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
19-519,36-690,23.5,40.0,9.723599513774362,25.2446074551621,52.73270268920327,26.732702689203272,0.257,SfccfF,optimized
19-519,49-961,23.5,40.0,9.700352809339666,29.243763652191667,55.07969160171704,29.079691601717037,0.256,SfccfF,optimized
72-508,49-961,23.5,40.0,9.76793678022969,27.363640007055995,53.199567984468096,27.199567984468096,0.2535,SfccfF,optimized
21-200,48-273,23.5,38.0,9.70283242164936,27.85632920733105,55.27260975948786,29.272609759487857,0.252,SfccfF,optimized
19-519,LA4306,23.5,40.1,9.71774396381617,26.58824202566993,54.01817003115125,28.01817003115125,0.251,SfccfF,optimized
21-200,49-961,23.5,40.0,9.734764537172618,29.71156027848518,55.547488221072,29.547488221072,0.2495,SfccfF,optimized
72-508,LA4306,23.5,40.1,9.794237997493829,25.194013166926563,52.56765339166074,26.56765339166074,0.248,SfccfF,optimized
21-200,36-690,23.5,40.0,9.751442968970093,26.31324388164889,54.83251827649359,28.832518276493587,0.248,SfccfF,optimized
72-508,36-690,23.5,40.0,9.796711051792814,24.627512370199756,51.99168231734741,25.99168231734741,0.242,SfccfF,optimized
72-508,48-273,23.5,38.0,9.718199880292271,25.27777463233715,53.07115665094855,27.071156650948552,0.235,SfccfF,optimized
21-200,LA4306,23.5,40.1,9.717960797320638,26.562880658337555,56.0792133288875,30.079213328887498,0.232,SfccfF,optimized
19-519,48-273,23.5,38.0,9.702292488633418,27.32417319181282,54.82791469630477,28.827914696304767,0.219,SfccfF,optimized
72-508,36-687,23.5,36.0,9.765793573582728,25.54481534766225,48.79715018039051,22.79715018039051,0.2165,SfccfF,optimized
19-519,LA4052,23.5,35.1,9.84906021095449,26.52691358395017,52.36290504483937,26.362905044839373,0.214,SfccfF,optimized
21-200,LA4052,23.5,35.1,9.711382915489091,28.896646154790663,54.73263856625162,28.732638566251623,0.212,SfccfF,optimized
19-519,49-960,23.5,35.0,9.70114188211604,26.19531530423073,51.95770197177624,25.95770197177624,0.2105,SfccfF,optimized
19-519,36-687,23.5,36.0,9.819253445382516,24.64626556428665,47.89860041034255,21.898600410342553,0.21,SfccfF,optimized
72-508,LA4052,23.5,35.1,9.756157361599485,26.72458654230342,52.560579173065925,26.560579173065925,0.206,SfccfF,optimized
21-200,36-689,23.5,35.0,9.743015824958087,24.82648634212284,50.5888718594838,24.588871859483802,0.203,SfccfF,optimized
19-519,36-689,23.5,35.0,9.707317426326746,24.835385265123264,50.597771038944856,24.597771038944856,0.2,SfccfF,optimized
72-508,36-689,23.5,35.0,9.711769156092023,26.17275697671063,51.935142995648455,25.935142995648455,0.198,SfccfF,optimized
21-200,49-960,23.5,35.0,9.796073572802335,25.83615651783157,51.59854357836986,25.598543578369863,0.1955,SfccfF,optimized
72-508,LA4021,23.5,30.0,9.750956089748383,27.16382259602302,52.19316674928962,26.193166749289617,0.1745,SfccfF,optimized
72-508,49-959,23.5,30.0,9.746966492203333,26.866624665372797,48.94866906518213,22.94866906518213,0.1575,SfccfF,optimized
21-200,36-686,23.5,27.0,9.735777698618108,24.564240082415584,44.43808168821364,18.438081688213643,0.1465,SfccfF,optimized
19-519,36-686,23.5,27.0,9.704571244795469,26.9694112125181,46.84325273827433,20.84325273827433,0.1345,SfccfF,optimized
72-508,36-686,23.5,27.0,9.84179591527374,24.68281368501661,44.55665521226186,18.55665521226186,0.12,SfccfF,optimized
21-200,21-200,23.5,23.5,9.718736955130172,24.52101051753561,48.021010517535615,22.021010517535615,0.115,SfccfF,focal_length
21-200,72-508,23.5,23.5,9.704073640988412,27.13921159399444,50.639211593994446,24.639211593994446,0.1125,SfccfF,focal_length
19-519,72-488,23.5,23.5,9.836771179584169,24.65422242210298,48.154222422102976,22.154222422102976,0.1105,SfccfF,focal_length
19-519,21-200,23.5,23.5,9.702885557910047,24.6617471970766,48.16174719707659,22.161747197076593,0.1035,SfccfF,focal_length
72-508,72-488,23.5,23.5,9.773688932709373,27.853369775375644,51.35336977537564,25.35336977537564,0.102,SfccfF,focal_length
19-519,19-519,23.5,23.5,9.850216762822267,24.76839521576725,48.26839521576724,22.268395215767242,0.101,SfccfF,focal_length
72-508,19-519,23.5,23.5,9.740983124737118,24.554652377204786,48.05465237720479,22.05465237720479,0.0995,SfccfF,focal_length
19-519,72-508,23.5,23.5,9.788100478585548,24.618941377744413,48.11894137774441,22.118941377744413,0.0985,SfccfF,focal_length
72-508,21-200,23.5,23.5,9.755211429658097,24.61894137773441,48.11894137773441,22.11894137773441,0.0975,SfccfF,focal_length
21-200,72-488,23.5,23.5,9.723958805404605,24.526205177458237,48.02620517745824,22.026205177458237,0.0945,SfccfF,focal_length
21-200,21-201,23.5,21.6,9.726155281842177,24.715338320965948,46.31533832096595,20.31533832096595,0.0895,SfccfF,focal_length
72-508,72-508,23.5,23.5,9.71060633899603,24.609170900318738,48.10917090031874,22.109170900318738,0.0895,SfccfF,focal_length
21-200,19-519,23.5,23.5,9.754435056068964,24.643659509164376,48.14365950916438,22.14365950916438,0.089,SfccfF,focal_length
21-200,72-509,23.5,21.6,9.71021813224058,24.51345166257336,46.11345166257336,20.11345166257336,0.081,SfccfF,focal_length
72-508,72-509,23.5,21.6,9.869660888885674,24.67240228739569,46.27240228739569,20.272402287395693,0.08,SfccfF,focal_length
72-508,21-201,23.5,21.6,9.762944557849709,24.57936280806244,46.17936280806244,20.179362808062443,0.0795,SfccfF,focal_length
72-508,72-489,23.5,21.6,9.739063496282222,24.5767312082368,46.1767312082368,20.176731208236802,0.0775,SfccfF,focal_length
19-519,21-201,23.5,21.6,9.739726630528882,24.56482903937337,46.16482903937337,20.164829039373373,0.0765,SfccfF,focal_length
19-519,72-489,23.5,21.6,9.7566003350587,24.646465500494436,46.24646550049444,20.246465500494438,0.0755,SfccfF,focal_length
21-200,19-520,23.5,21.6,9.769002188831564,24.66066018322492,46.26066018322492,20.26066018322492,0.075,SfccfF,focal_length
72-508,19-520,23.5,21.6,9.824801805063618,24.633491676537435,46.23349167653744,20.23349167653744,0.0745,SfccfF,focal_length
19-519,19-520,23.5,21.6,9.895787925556975,24.828705298862115,46.42870529886211,20.428705298862113,0.0695,SfccfF,focal_length
21-200,72-489,23.5,21.6,9.704804936253172,30.35637251621453,51.95637251621453,25.95637251621453,0.069,SfccfF,focal_length
19-519,72-509,23.5,21.6,9.72376195301774,24.546586560087828,46.14658656008783,20.146586560087833,0.068,SfccfF,focal_length
