lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
49-959,LA4306,30.0,40.1,14.261410596974862,21.110362377771448,61.210362377771446,35.210362377771446,0.4595,SfccfF,focal_length
49-959,36-690,30.0,40.0,14.284542483523056,20.89662586023419,60.8966258602342,34.8966258602342,0.45,SfccfF,focal_length
49-959,49-961,30.0,40.0,13.895787823324529,27.285836398753094,67.2858363987531,41.285836398753105,0.4455,SfccfF,focal_length
49-959,48-273,30.0,38.0,14.100382939030828,20.609978800634632,58.60997880063464,32.60997880063464,0.4445,SfccfF,focal_length
49-959,36-687,30.0,36.0,13.586359848932378,22.996202258751094,58.9962022587511,32.9962022587511,0.383,SfccfF,focal_length
49-959,LA4052,30.0,35.1,13.925999242274418,20.444191076492825,55.54419107649282,29.544191076492822,0.3745,SfccfF,focal_length
49-960,LA4306,35.0,40.1,17.89944469094875,23.44734329027465,63.547343290274654,37.547343290274654,0.3705,SfccfF,focal_length
49-960,49-961,35.0,40.0,17.57782714214458,23.81259199736845,63.81259199736845,37.81259199736845,0.369,SfccfF,focal_length
49-959,36-689,30.0,35.0,13.962546206692943,20.53968272028972,55.53968272028972,29.53968272028972,0.363,SfccfF,focal_length
49-960,36-690,35.0,40.0,18.19867745899996,23.69963028881475,63.699630288814745,37.699630288814745,0.347,SfccfF,focal_length
49-960,48-273,35.0,38.0,17.647617070784285,23.28081707532406,61.28081707532406,35.28081707532406,0.3345,SfccfF,focal_length
49-960,36-687,35.0,36.0,17.129542139814227,22.66583160805244,58.66583160805244,32.66583160805244,0.329,SfccfF,focal_length
49-959,49-959,30.0,30.0,13.112904279372886,19.624530854782257,49.62453085478226,23.624530854782257,0.3145,SfccfF,focal_length
49-960,49-960,35.0,35.0,16.972123104195024,22.998994353644623,57.99899435364462,31.99899435364462,0.312,SfccfF,focal_length
49-959,LA4021,30.0,30.0,13.784337290873362,20.30254368893628,50.30254368893628,24.302543688936282,0.285,SfccfF,focal_length
49-960,36-689,35.0,35.0,17.489870044677758,22.99756419592109,57.997564195921086,31.997564195921086,0.2815,SfccfF,focal_length
49-960,LA4052,35.0,35.1,17.445706905478882,22.97350049912019,58.073500499120186,32.073500499120186,0.279,SfccfF,focal_length
49-960,72-489,35.0,21.6,9.768036517561722,15.509306367916034,45.96164096039398,19.96164096039398,0.252,SfccfF,optimized
49-959,36-686,30.0,27.0,12.273755431377127,22.95442932633282,52.66180930804619,26.661809308046188,0.248,SfccfF,optimized
49-961,36-687,40.0,36.0,20.05061374468244,25.063806184213643,61.06380618421365,35.06380618421365,0.2425,SfccfF,focal_length
49-960,49-959,35.0,30.0,16.126746891765766,24.597790044634404,54.59779004463441,28.597790044634408,0.24,SfccfF,focal_length
49-961,49-960,40.0,35.0,19.652596259011705,29.874812086125157,64.87481208612516,38.87481208612516,0.223,SfccfF,focal_length
49-960,LA4021,35.0,30.0,17.06087136247586,25.16669075628508,55.16669075628508,29.166690756285078,0.2065,SfccfF,focal_length
49-960,36-686,35.0,27.0,15.611457708065494,21.14969628725744,48.14969628725744,22.14969628725744,0.206,SfccfF,focal_length
49-961,49-959,40.0,30.0,19.01109310111788,24.012649208783607,54.01264920878361,28.012649208783607,0.2035,SfccfF,focal_length
49-961,36-686,40.0,27.0,18.096874762677576,23.10537385781931,50.10537385781931,24.10537385781931,0.199,SfccfF,focal_length
49-959,72-488,30.0,23.5,14.606140439598985,21.11668694404779,44.616686944047785,18.616686944047785,0.1375,SfccfF,focal_length
49-959,19-519,30.0,23.5,14.668472372073987,21.17492368656077,44.67492368656077,18.674923686560767,0.134,SfccfF,focal_length
49-959,72-508,30.0,23.5,14.651713488660556,21.17987310436567,44.67987310436567,18.67987310436567,0.1305,SfccfF,focal_length
49-959,21-200,30.0,23.5,14.736555459364078,21.26267351852128,44.76267351852128,18.762673518521282,0.123,SfccfF,focal_length
49-959,72-487,30.0,16.0,9.761579671590054,16.37792334130807,36.60084265873461,10.600842658734607,0.1165,SfccfF,optimized
49-959,21-199,30.0,16.0,9.96517623032384,16.53777717662147,36.76069649404801,10.760696494048013,0.114,SfccfF,optimized
49-959,72-507,30.0,16.0,9.732855493951432,16.696787327478173,38.36241183004995,12.36241183004995,0.1065,SfccfF,optimized
49-960,19-519,35.0,23.5,18.388107116152828,24.05251324623134,47.55251324623134,21.552513246231342,0.098,SfccfF,focal_length
49-960,72-508,35.0,23.5,18.169351242456315,30.35564857550914,53.855648575509136,27.855648575509136,0.097,SfccfF,focal_length
49-960,21-200,35.0,23.5,18.389590293468995,23.945293474083595,47.4452934740836,21.4452934740836,0.0965,SfccfF,focal_length
49-960,72-488,35.0,23.5,18.521991813664,24.027212519323747,47.52721251932375,21.527212519323747,0.093,SfccfF,focal_length
49-959,49-960,30.0,35.0,25.0,31.57015821053144,54.17659585073025,28.17659585073025,0.08,SfccfF,optimized
49-959,19-520,30.0,21.6,16.355875948540852,22.98245882905454,44.58245882905455,18.582458829054552,0.077,SfccfF,focal_length
49-959,21-201,30.0,21.6,16.329514119658313,23.971645410639905,45.5716454106399,19.571645410639903,0.0745,SfccfF,focal_length
49-959,72-489,30.0,21.6,16.40511275017207,22.909150192355412,44.50915019235542,18.50915019235542,0.074,SfccfF,focal_length
49-959,72-509,30.0,21.6,16.518078462045864,23.02614323163658,44.62614323163658,18.626143231636583,0.0635,SfccfF,focal_length
49-960,21-201,35.0,21.6,20.55973009560993,26.09118558865496,47.69118558865496,21.69118558865496,0.0585,SfccfF,focal_length
49-960,19-520,35.0,21.6,20.58688094434308,26.089528832560987,47.68952883256099,21.68952883256099,0.058,SfccfF,focal_length
49-960,72-509,35.0,21.6,19.86669888974359,25.50216332883246,49.64912456975705,23.64912456975705,0.0565,SfccfF,optimized
49-959,19-518,30.0,16.0,15.368110184726447,21.8683821607352,37.8683821607352,11.868382160735202,0.0435,SfccfF,focal_length
49-960,72-507,35.0,16.0,19.26685234589331,24.80085368981609,40.800853689816094,14.800853689816094,0.0435,SfccfF,focal_length
49-960,72-487,35.0,16.0,19.143389802784203,25.565579848138125,41.56557984813813,15.565579848138128,0.041,SfccfF,focal_length
49-960,21-199,35.0,16.0,19.16979043342565,24.71919303907981,40.71919303907981,14.719193039079812,0.0365,SfccfF,focal_length
49-960,84-882,35.0,12.0,9.945641326509593,15.455448401489637,27.455448401489637,1.4554484014896367,0.036,SfccfF,focal_length
49-959,23-813,30.0,8.3,9.738750771513285,20.566785105814184,32.84011497340197,6.840114973401967,0.0355,SfccfF,optimized
