lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
23-813,22-842,8.3,8.3,9.721286273581264,25.667482838815182,33.96748283881519,7.967482838815187,0.143,SfccfF,focal_length
22-842,23-813,8.3,8.3,9.707450194562416,25.72037262651069,34.02037262651069,8.020372626510692,0.1405,SfccfF,focal_length
72-514,22-842,8.3,8.3,9.726349002247233,25.720012479367917,33.04033648975556,7.0403364897555605,0.1365,SfccfF,optimized
72-494,22-842,8.3,8.3,9.721286273581264,25.684508399199245,33.98450839919924,7.9845083991992425,0.1355,SfccfF,focal_length
23-813,23-813,8.3,8.3,9.8918864003321,25.74585210118494,34.04585210118494,8.045852101184941,0.1325,SfccfF,focal_length
72-494,23-813,8.3,8.3,9.755728123511684,25.682768661857697,33.9827686618577,7.982768661857698,0.1315,SfccfF,focal_length
72-514,23-813,8.3,8.3,9.71029593613236,25.70445939834779,34.00445939834779,8.004459398347791,0.1295,SfccfF,focal_length
22-842,22-842,8.3,8.3,9.884094626903392,25.700774393805027,34.00077439380503,8.000774393805031,0.1285,SfccfF,focal_length
72-494,72-494,8.3,8.3,9.721914373347875,21.38949029453157,29.68949029453157,3.68949029453157,0.125,SfccfF,focal_length
22-842,72-514,8.3,8.3,9.72457515609084,21.38949029453157,29.68949029453157,3.68949029453157,0.1205,SfccfF,focal_length
23-813,72-494,8.3,8.3,9.747117642585287,21.47966022867231,29.77966022867231,3.7796602286723093,0.1205,SfccfF,focal_length
72-494,72-514,8.3,8.3,9.778270590438185,21.47966022867231,29.77966022867231,3.7796602286723093,0.117,SfccfF,focal_length
72-514,72-514,8.3,8.3,9.747117642585287,21.47966022867231,29.77966022867231,3.7796602286723093,0.1165,SfccfF,focal_length
22-842,72-494,8.3,8.3,9.747117642585287,21.47966022867231,29.77966022867231,3.7796602286723093,0.114,SfccfF,focal_length
72-514,72-494,8.3,8.3,9.71760914664734,21.38949029453157,29.68949029453157,3.68949029453157,0.1125,SfccfF,focal_length
23-813,72-514,8.3,8.3,9.71064313721384,21.47966022867231,29.77966022867231,3.7796602286723093,0.1015,SfccfF,focal_length
72-494,72-508,8.3,23.5,9.738507215011582,18.56489919585454,32.43389918948056,6.433899189480563,0.09,SfccfF,optimized
22-842,21-200,8.3,23.5,9.84260915452406,17.359887717720415,31.22888771134643,5.228887711346431,0.086,SfccfF,optimized
22-842,72-488,8.3,23.5,9.859830078787736,17.359887758423675,31.22888775204969,5.22888775204969,0.085,SfccfF,optimized
22-842,19-519,8.3,23.5,9.759016982275698,17.25994749739559,31.12894749102161,5.128947491021609,0.0835,SfccfF,optimized
23-813,72-508,8.3,23.5,9.851516231058667,17.359887758423675,31.22888775204969,5.22888775204969,0.081,SfccfF,optimized
72-494,LA4021,8.3,30.0,9.73855046366069,17.239554944077174,32.26155331766084,6.261553317660841,0.0805,SfccfF,optimized
72-494,21-200,8.3,23.5,9.851516231058667,17.359887758423675,31.22888775204969,5.22888775204969,0.0795,SfccfF,optimized
22-842,LA4021,8.3,30.0,9.93026661843437,17.446206057269585,32.45980342045055,6.459803420450548,0.078,SfccfF,optimized
