lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
48-274,48-274,50.0,50.0,27.016835541828737,33.77028395440624,81.54920466242837,81.54920466242837,0.23091,SfccfF,optimized
48-274,LA4148,50.0,50.2,27.01503698573219,33.373643741904715,82.52960939539211,82.52960939539211,0.22833,SfccfF,optimized
LA4148,48-274,50.2,50.0,27.000120300625234,33.53680453544638,83.14025854674581,83.14025854674581,0.22317,SfccfF,optimized
LA4148,LA4148,50.2,50.2,27.0000842587684,33.547094320476475,82.74249780994224,82.74249780994224,0.222095,SfccfF,optimized
84-282,LA4148,50.0,50.2,27.00040137393988,34.65252502437616,81.44873895172505,81.44873895172505,0.22016,SfccfF,optimized
LA4148,84-282,50.2,50.0,27.005140822319074,33.31042728481138,83.31042728481138,83.31042728481138,0.21973,SfccfF,focal_length
48-274,84-282,50.0,50.0,27.012335984831935,33.38699561075606,83.38699561075606,83.38699561075606,0.2193,SfccfF,focal_length
84-282,48-274,50.0,50.0,27.019785128186996,34.9999680449327,81.60829803226673,81.60829803226673,0.20876499999999998,SfccfF,optimized
84-282,84-282,50.0,50.0,27.01293826007116,34.752584091647705,83.03203450216174,83.03203450216174,0.208335,SfccfF,optimized
LA4306,LA4148,40.1,50.2,27.083193628742524,35.178542205658275,72.1291631584991,72.1291631584991,0.14555500000000002,SfccfF,optimized
48-274,LA4306,50.0,40.1,27.010019644914777,33.61662860145965,73.71662860145966,73.71662860145966,0.14405,SfccfF,focal_length
LA4148,36-690,50.2,40.0,27.182908016139876,34.31412045908209,74.31412045908209,74.31412045908209,0.142115,SfccfF,focal_length
LA4306,84-282,40.1,50.0,27.290745553197407,35.860906841747095,72.664314460251,72.664314460251,0.13975,SfccfF,optimized
36-690,LA4148,40.0,50.2,27.011883503878543,35.10394969565178,73.8042107226282,73.8042107226282,0.13846,SfccfF,optimized
LA4148,LA4306,50.2,40.1,27.015323382873483,33.433494642298825,73.53349464229882,73.53349464229882,0.136095,SfccfF,focal_length
36-690,84-282,40.0,50.0,27.038336555629037,35.06101659216445,71.86442392764279,71.86442392764279,0.13373,SfccfF,optimized
48-274,36-690,50.0,40.0,27.280793311185437,33.81985637190317,73.81985637190317,73.81985637190317,0.13287,SfccfF,focal_length
36-690,48-274,40.0,50.0,27.139814509779313,35.16229005130997,71.96569713696857,71.96569713696857,0.132225,SfccfF,optimized
LA4306,48-274,40.1,50.0,27.225583650178447,35.27330659554478,72.07671368882554,72.07671368882554,0.13158,SfccfF,optimized
84-282,36-690,50.0,40.0,27.01086879420889,34.979196396394926,74.97919639639493,74.97919639639493,0.13072,SfccfF,focal_length
84-282,LA4306,50.0,40.1,27.057390146510865,34.56426353462899,74.66426353462899,74.66426353462899,0.12943,SfccfF,focal_length
LA4148,48-273,50.2,38.0,27.018726944459623,33.52235128395664,71.52235128395664,71.52235128395664,0.12878499999999998,SfccfF,focal_length
48-273,48-274,38.0,50.0,27.517981270268578,36.07263928490845,71.99465603917112,71.99465603917112,0.12190499999999999,SfccfF,optimized
48-274,48-273,50.0,38.0,27.08693983254682,33.681481426399074,71.68148142639907,71.68148142639907,0.11932500000000001,SfccfF,focal_length
48-273,LA4148,38.0,50.2,27.064096276029794,35.01825432212408,71.96885889865143,71.96885889865143,0.115885,SfccfF,optimized
48-273,84-282,38.0,50.0,27.512893977376063,35.92865444755266,72.18626161903079,72.18626161903079,0.11567000000000001,SfccfF,optimized
84-282,48-273,50.0,38.0,27.049383417722915,35.05946319324029,73.05946319324029,73.05946319324029,0.11094,SfccfF,focal_length
LA4148,36-689,50.2,35.0,27.05964350905067,33.37538075555123,68.37538075555122,68.37538075555122,0.10685499999999999,SfccfF,focal_length
LA4052,84-282,35.1,50.0,27.16167488401478,35.951395682466156,68.24630290555946,68.24630290555946,0.10513499999999999,SfccfF,optimized
48-274,36-689,50.0,35.0,27.011732606996706,33.399903497701764,68.39990349770176,68.39990349770176,0.10341499999999999,SfccfF,focal_length
48-274,LA4052,50.0,35.1,27.018387170570392,33.59687506650162,68.69687506650162,68.69687506650162,0.09954500000000001,SfccfF,focal_length
LA4306,LA4306,40.1,40.1,27.00082289850296,34.63004997251246,66.42925620978518,66.42925620978518,0.09911500000000001,SfccfF,optimized
LA4148,LA4052,50.2,35.1,27.072135132883208,33.47165467532029,68.57165467532029,68.57165467532029,0.09847,SfccfF,focal_length
LA4052,LA4148,35.1,50.2,27.248048330355964,36.04596613879565,69.40920781937788,69.40920781937788,0.097395,SfccfF,optimized
84-282,36-689,50.0,35.0,27.060673625792404,34.66532368963594,69.66532368963594,69.66532368963594,0.095675,SfccfF,focal_length
36-689,84-282,35.0,50.0,27.06543571566825,36.153014584913905,68.44792108326796,68.44792108326796,0.095245,SfccfF,optimized
LA4052,48-274,35.1,50.0,27.620368360839894,36.463430085186715,68.75833987353478,68.75833987353478,0.09288,SfccfF,optimized
36-690,LA4306,40.0,40.1,27.118870961041363,35.643756917742586,67.19942759638371,67.19942759638371,0.090945,SfccfF,optimized
36-689,48-274,35.0,50.0,27.181551706563848,36.44633668806027,68.74124338808484,68.74124338808484,0.090085,SfccfF,optimized
84-282,LA4052,50.0,35.1,28.189659086855617,36.579826773791154,71.67982677379115,71.67982677379115,0.089225,SfccfF,focal_length
LA4306,36-690,40.1,40.0,27.150005425560295,35.285799341365376,68.36969412956451,68.36969412956451,0.08814999999999999,SfccfF,optimized
48-273,LA4306,38.0,40.1,27.00237373809424,35.55463031098183,65.07096361431663,65.07096361431663,0.08771999999999999,SfccfF,optimized
48-274,22-846,50.0,39.8,27.004555208914276,33.38912641572625,73.18912641572625,73.18912641572625,0.08771999999999999,SfccfF,focal_length
LA4148,23-816,50.2,39.8,27.651357393906462,34.249321947655474,74.04932194765547,74.04932194765547,0.08686,SfccfF,focal_length
36-690,36-690,40.0,40.0,27.81331366809121,35.81658625863323,65.25931000871735,65.25931000871735,0.08557000000000001,SfccfF,optimized
36-690,48-273,40.0,38.0,27.03533181633077,35.559009705747094,66.9130969227733,66.9130969227733,0.082775,SfccfF,optimized
72-496,,29.5,,28.21827942596854,,72.61823862609488,72.61823862609488,0.08256,ScfF,single_lens
48-274,23-816,50.0,39.8,27.04575491213552,33.482730229700806,73.2827302297008,73.2827302297008,0.08256,SfccfF,focal_length
48-273,36-690,38.0,40.0,27.03609566153144,34.83421225203225,64.27693909052807,64.27693909052807,0.082345,SfccfF,optimized
36-689,LA4148,35.0,50.2,27.823623781737798,37.16869391002679,66.79523342415408,66.79523342415408,0.08213,SfccfF,optimized
LA4306,48-273,40.1,38.0,27.091667390733228,34.75964002049034,64.97145093201429,64.97145093201429,0.081485,SfccfF,optimized
LA4148,22-846,50.2,39.8,27.236108740926962,34.33893356185436,74.13893356185436,74.13893356185436,0.081055,SfccfF,focal_length
84-282,23-816,50.0,39.8,27.034887388167117,36.124968868845244,75.92496886884524,75.92496886884524,0.07869,SfccfF,focal_length
72-516,,29.5,,29.102093111136334,,72.6841132082792,72.6841132082792,0.0774,ScfF,single_lens
LA4306,36-689,40.1,35.0,27.034258087815896,34.936042613790804,65.02173060464428,65.02173060464428,0.07718499999999999,SfccfF,optimized
LA4148,19-522,50.2,32.0,27.021472942823586,33.48976500862164,65.48976500862165,65.48976500862165,0.07654,SfccfF,focal_length
48-274,LA4021,50.0,30.0,27.334357306107513,34.703087867805536,64.70308786780554,64.70308786780554,0.07632499999999999,SfccfF,focal_length
22-845,,29.5,,27.713018235313626,,72.8585787088071,72.8585787088071,0.07632499999999999,ScfF,single_lens
48-274,72-510,50.0,32.0,27.03701844657901,33.70914390599676,65.70914390599677,65.70914390599677,0.07568,SfccfF,focal_length
48-273,48-273,38.0,38.0,27.31040396656567,35.41922370959504,63.38981385329513,63.38981385329513,0.07546499999999999,SfccfF,optimized
LA4148,21-202,50.2,32.0,27.00960443050557,33.54296797802755,65.54296797802755,65.54296797802755,0.073745,SfccfF,focal_length
84-282,22-846,50.0,39.8,27.03954259778488,35.18693202150192,74.98693202150191,74.98693202150191,0.073745,SfccfF,focal_length
48-274,19-522,50.0,32.0,27.11338965073199,33.47574667095813,65.47574667095813,65.47574667095813,0.0731,SfccfF,focal_length
36-690,36-689,40.0,35.0,27.104861423309107,35.30337577289696,63.40254322788198,63.40254322788198,0.072025,SfccfF,optimized
84-282,LA4021,50.0,30.0,27.100301361692765,34.65087157358728,64.65087157358728,64.65087157358728,0.07181,SfccfF,focal_length
LA4148,72-490,50.2,32.0,27.080181974870364,33.872406066531134,65.87240606653114,65.87240606653114,0.07138,SfccfF,focal_length
36-690,LA4052,40.0,35.1,27.054571749569977,35.08482789263144,63.21106391787785,63.21106391787785,0.071165,SfccfF,optimized
