lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
84-277,LA4002,25.0,25.0,12.114947784027692,16.402096341748425,41.402096341748425,41.402096341748425,0.256
36-682,48-024,20.0,25.0,9.721200708375115,12.562356176659941,37.56235617665994,37.56235617665994,0.2515
LA4002,48-024,25.0,25.0,12.164820243626309,15.730692964243644,40.730692964243644,40.730692964243644,0.239
36-682,45-695,20.0,27.0,9.70091573504926,9.80385605296319,36.80385605296319,36.80385605296319,0.0145
LA4002,LA4936,25.0,30.1,9.719307031329663,9.821920169783112,39.921920169783114,39.921920169783114,0.011
LA4002,LA4002,25.0,25.0,9.706689629226275,9.817445105559273,34.81744510555927,34.81744510555927,0.0055
LA4647,48-024,20.1,25.0,9.701867282447918,9.810490959674006,34.810490959674006,34.810490959674006,0.0045
36-681,36-681,22.0,22.0,9.716566646955878,9.82136507015684,31.82136507015684,31.82136507015684,0.004
LA4647,84-277,20.1,25.0,9.701867282447918,9.810490959674006,34.810490959674006,34.810490959674006,0.003
LA4002,84-277,25.0,25.0,9.706689629226275,9.817445105559273,34.81744510555927,34.81744510555927,0.002
