lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
LA4002,LA4002,dual_annealing,0.243,42.11919616699044,12.179988741752553,17.11919616699044,42.11919616699044,25.0,25.0,33.04989528656006
LA4002,LA4002,differential_evolution,0.24,40.84157780120375,12.226906740431366,15.841577801203748,40.84157780120375,25.0,25.0,11.316383600234985
LA4002,LA4002,powell,0.2295,40.825941766544915,12.210505583746194,15.825941766544915,40.825941766544915,25.0,25.0,5.813019514083862
LA4002,LA4002,grid_search,0.196,60.166666666666664,11.4375,35.166666666666664,60.166666666666664,25.0,25.0,5.15737509727478
LA4002,LA4002,bayesian,0.1865,46.368004965201465,13.224906118499899,21.368004965201465,46.368004965201465,25.0,25.0,14.384399890899658
LA4002,LA4002,nelder_mead,0.0055,34.81744510555927,9.706689629226275,9.817445105559273,34.81744510555927,25.0,25.0,1.5864570140838623
