lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
84-277,LA4002,nelder_mead,0.256,41.402096341748425,12.114947784027692,16.402096341748425,41.402096341748425,25.0,25.0,2.3085339069366455
84-277,LA4002,differential_evolution,0.2475,41.160442894745074,12.138466820924613,16.160442894745074,41.160442894745074,25.0,25.0,11.16432809829712
84-277,LA4002,powell,0.243,41.43186960225222,12.114008470999496,16.43186960225222,41.43186960225222,25.0,25.0,2.2673606872558594
84-277,LA4002,dual_annealing,0.237,41.15475678158326,12.123461256132117,16.15475678158326,41.15475678158326,25.0,25.0,49.443199157714844
84-277,LA4002,grid_search,0.206,60.166666666666664,11.4375,35.166666666666664,60.166666666666664,25.0,25.0,4.861180543899536
84-277,LA4002,bayesian,0.194,46.218354660139276,13.233520438977934,21.218354660139276,46.218354660139276,25.0,25.0,74.3903534412384
